,datetime,latitude,longitude,pressure,salinity,temperature,label,anomaly_score
52,-1.274594925398472,-0.5866916596874283,-1.6462807306036078,-0.6222731440331769,1.7044041187812853,1.1779521451078414,0,7.242945641477797
10197,-0.862894604251391,-0.6831359370837539,-1.3919799026509994,-0.1742245174842166,0.6647050397711166,0.5455111872381817,0,7.242891926133126
11348,0.5644640169827382,1.4305965615271,1.6497882992976791,-0.795482598004252,0.9535103394961992,0.5386862848151278,0,7.179399502670488
16331,-0.3060941640153393,-0.734566078983314,0.0261619559397541,0.9068995987251056,-0.6885540789405686,-1.4499602831213818,0,7.178843392871836
2081,-0.9895230163876618,-0.8982488469803522,-1.4916694889012134,0.5550784466045205,0.0293333803760168,-0.5266484838882353,0,7.161904148990367
3999,-0.2580191161831812,-0.6833518981315825,0.0733099870523017,-0.7964955187877086,-1.8025173778800392,0.4307878274601808,0,7.153744815058027
18514,0.7175604407920222,1.8424107203516755,1.8764807108861703,3.574932942349736,-0.6307930189955169,-1.5864583315824594,0,7.128256386723508
12221,0.5951063913782858,1.5845100370332137,1.832336762431188,-0.5638613788538475,0.8792461195668974,0.370663687066611,0,7.125257845843279
1834,0.1357199004401562,-0.2404786140645691,0.383698233876444,-1.027779097676961,-0.6060382790190829,0.3401141238396078,0,7.117896272017442
2164,-0.6124206884605389,-0.8752470321042131,-0.564936143990817,-0.2241952761347412,-0.8948435787441656,-0.570847851961346,0,7.117036884852581
3846,2.9323302568595104,1.949044432641064,1.1084780120686728,-0.6236237050777858,0.7967303196454116,0.6446347700492026,0,7.085607244833845
3565,0.5164193502475417,1.3838468845186909,1.173850437661662,-0.7448365588314231,0.8709945395747136,0.5923105181391226,0,7.068193470396854
9344,-1.1646032019584156,-0.6927285341719053,-1.406140939059174,0.4689801800107113,-0.6390445989877007,-1.4187607291874211,0,7.062314841513177
14450,0.1269762207345854,-0.2286910674175599,0.3361093050604229,-0.4946451253176478,-0.6637993389641347,-0.362850825734942,0,7.047624662578787
12875,-0.1311537314906093,-0.4886139314566082,0.2574352199389107,-0.8501803203109073,0.9865166594647584,1.1087281348168665,0,7.004336775300428
10917,3.289605880909443,1.662114657929762,2.0662516762299696,5.616305961275896,-0.6225414390033918,-1.6485324440969018,0,6.997012893994449
12853,1.2425397200704131,1.9008380002009244,0.5611726369987914,-0.2390514476254377,0.7389692597004186,0.163966642254122,0,6.992865988682419
15064,0.4026117610290987,1.1886809223125636,0.9652703279171362,0.7981794346340998,-0.6472961789798258,-1.42688561302439,0,6.9927449230531735
7555,1.505038474038697,1.733868697712369,0.2620029948753207,1.6088537016605151,-0.7298119789012528,-1.2539880849736915,0,6.983357386623264
8458,-0.9416424075760584,-0.703397009934704,-1.519083611362105,-0.9008263594837362,-0.4822645791369717,1.2049267594465782,0,6.981157442278644
4928,-0.8584528878755938,-0.6924183355759334,-1.3435278605341108,0.6033610039492842,-0.6720509189562598,-1.4623101065535746,0,6.971717507383982
14085,-0.4242158690023406,-0.8921508923025351,-0.2029927572299999,-0.0969048976803643,-0.9195983187205996,-0.9689671599728223,0,6.9460566966039705
3667,-0.2667263385723979,-0.7143050061323666,0.0620839095091984,0.6033610039492842,-0.7050572389248189,-1.4288355851452623,0,6.945108174481174
3727,0.5382390540854183,1.4077675154892293,1.404529610687494,-0.1509273394647152,0.7719755796689777,0.3056646163708597,0,6.944242660646007
12141,-0.3017496671498195,-0.7323436434729196,0.0157186586413771,0.2052831360508485,-0.8370825187991725,-1.3046873601163775,0,6.931184737209406
12912,-0.4329777773660883,-0.915938020079872,-0.2092549991878102,-0.5500181281466076,-0.094440319506153,0.2110909685085415,0,6.896224896919473
3917,-0.778629593718483,-0.665607753128978,-1.1009668680417888,-0.6985798430535726,1.6383914788441671,1.220851531767037,0,6.88721462064959
18414,-0.4594883225748479,-0.9405654326614914,-0.2485789642743108,0.4463582825135144,-0.6968056589326937,-1.42688561302439,0,6.872056718610726
1067,0.6125998270088197,1.6423051399970028,1.7856464429175851,0.8191131308255356,-0.6307930189955169,-0.8607437072643966,0,6.865523102373412
4906,-0.2099076110346691,-0.5340010905814416,0.2119592373204682,-0.0955543366357556,0.2603776201560478,0.3628637985831209,0,6.858679016205571
3857,0.0307532104375612,-0.2876248740880872,0.1204860413239684,-0.3400058857099435,0.8214850596218457,0.6638094959044489,0,6.8430156667717155
8867,-0.3848784246563608,-0.8538708149335598,-0.157619526194994,-0.206300342293675,-0.9278498987127248,-0.7518702638490132,0,6.841948276194511
6731,-0.3148803772566564,-0.751945053486862,0.0368126246156123,0.0145163884998594,-0.8948435787441656,-1.010891560571582,0,6.836744256706724
12721,-0.6605078887314817,-0.7464478631784663,-0.9471701661644556,0.9740900106943922,-0.8700888387677317,-1.2855126342611312,0,6.834705089336357
4337,-0.2448580249793826,-0.6379019139746555,0.1027230948636877,0.251877492089851,-0.8370825187991725,-1.2305884195232213,0,6.813406856742986
10845,0.494490274460603,1.3152694354214347,0.8730890801002275,0.3741032666269451,-0.6968056589326937,-0.8409189907021926,0,6.812101086505032
10180,0.5206848562609612,1.3879972632015312,1.2179869132742125,-0.5061248941968225,0.8544913795904634,0.5403112615825216,0,6.80254510062894
6700,-0.8450791289930635,-0.6836817295500878,-1.2519463083223503,-0.8292466241194714,1.720907278765594,1.2861755978162672,0,6.772235739647653
10637,0.3588508289654987,0.905218304060054,0.8614837558037127,-0.1205397159610178,0.0210818003838331,0.1200922695344896,0,6.763501703110041
4132,2.9323302568595104,1.949044432641064,1.1084780120686728,1.993763599374016,-0.7628182988698706,-1.111965115503475,0,6.755087779235751
14235,-0.599235292379171,-0.8656151693710004,-0.5117967614586102,0.3869335965507283,-0.7463151388855617,-1.4080358825226222,0,6.753538564797999
923,1.4175773721054206,1.9858167092397343,0.0826622493556426,3.283887037236546,-0.6307930189955169,-1.5302341354306346,0,6.743716623329784
9268,0.026329722719941,-0.3003901352970877,0.1305911925023085,-0.141811052413606,-0.6885540789405686,-0.328076322912715,0,6.716311677294687
8427,-0.1573908468267137,-0.4980573190935345,0.2896599847152444,-0.9467454350004346,0.8957492795511476,1.1123030837051329,0,6.7145430904277115
15076,0.4769543052943229,1.2456004013915103,0.784502269492993,0.8734732128710387,-0.7380635588934366,-1.2075137494262296,0,6.712635492019127
495,0.3632378593667649,0.9495099516877148,0.8931144296067218,0.2663960233193954,-0.8123277788227385,-0.8717935492826744,0,6.706281444110627
9937,0.2275984138716605,-0.0504760841838277,0.7874914064656947,-0.597963045230219,0.7719755796689777,0.8669315918286716,0,6.684135217823648
9786,2.753683330505456,1.7304368803341257,0.8442906135788532,5.1425966748793694,-0.6307930189955169,-1.6062830481446635,0,6.673171439665694
7601,-0.0742742417589571,-0.4464229958396589,0.2713234975983266,-0.1927947318475872,0.2933839401246069,0.3592888496948545,0,6.639514001831032
11973,-0.5252026353029559,-0.9953488606491782,-0.2757950564107609,0.0388264873028173,-0.8783404187598568,-1.2354633498254026,0,6.638775064672718
17411,0.3894385173865154,1.164469725568578,0.9748224887555264,0.9004844337632142,-0.655547758971951,-1.4116108314108884,0,6.625310973703378
16886,0.1969378108179358,-0.3345983652733424,0.6962536050057951,0.2589679375740472,-0.0861887395140279,0.0996175622653281,0,6.614222792307605
1638,-0.4728377765798088,-0.9495572653802268,-0.2811493480131131,-0.3227862323911816,-0.9443530586970336,-0.6637965230562702,0,6.595148523108429
7609,0.1007330291790886,-0.1977732984973326,0.2086992098096153,-0.1438368939805192,-0.8453340987912976,-0.7307455658728941,0,6.590318164551573
11933,0.5863384067951458,1.5475217993867116,1.8130119919026704,-0.9396549895162384,0.9122524395354564,0.5383612894616493,0,6.56658001910061
9428,0.0613834323943242,-0.1877880449585795,0.0977069493813725,1.0426309837082877,-0.7050572389248189,-1.4233106641361235,0,6.561326437273909
10733,0.1444818088039039,-0.2523721779532347,0.420085371887265,0.099601734310212,-0.8535856787834227,-1.178914158320099,0,6.541021241930024
13301,-1.1998695793115306,-0.681337570540005,-1.5027816055972325,-0.8701010957188866,0.5409313398889467,1.0349541895771888,0,6.533416260256703
6615,0.5426017796091152,1.4198299216516563,1.4520774388701403,-0.9919892299948284,0.9205040195275817,0.6069353090456666,0,6.530039687420654
6692,0.5338702523423291,1.3965414675665833,1.3570677201928127,-0.5817563126949138,0.9535103394961992,0.5672858759212585,0,6.519368034018096
16233,0.4069744865527955,1.1810751668644417,0.9683043019444284,-1.059854922486419,0.8462397995982797,0.6121352347013268,0,6.506100715744665
17939,0.0176103478919396,-0.3291561468680258,0.1483989760171797,0.5476503608591723,-0.7710698788619957,-1.2965624762794088,0,6.506067464508091
13132,-0.5386857661345482,-1.01189933004196,-0.3156776164690352,-0.1607189070381289,-0.9608562186813424,-0.7222956866824465,0,6.504952934102804
5560,0.5206848562609612,1.3879972632015312,1.2179869132742125,-0.2424278502369596,0.5326797598968216,0.4236379296836481,0,6.490354629657701
5973,-0.8271056720305352,-0.6731820960610475,-1.2266768916393724,-0.3292013973530732,1.382592499087702,1.016104459075421,0,6.472105856334203
9621,-0.8136225411989428,-0.6559994497828003,-1.2089606504442902,-0.241414929453503,1.2175608992447893,0.9215308112131028,0,6.470326346007622
5350,0.1751424118576286,-0.3811556406209608,0.5219775784442388,-0.2289222397908719,-0.42450351919192,0.3813885337314098,0,6.469672383270367
14762,-0.5386857661345482,-1.01189933004196,-0.3156776164690352,-0.3582384598121619,-0.9938625386499016,-0.4349997942072259,0,6.463690285618887
15310,-0.8360073334403066,-0.691079377079387,-1.2349549328431484,0.7103929667345296,-0.6472961789798258,-1.4717349718044583,0,6.446066920534193
18918,0.4856919087805013,1.2726505042733296,0.8112046037122599,-0.9683544117141748,1.1267935193311789,0.741483385385872,0,6.442183723719389
9508,-1.278471553370782,-0.5569479335544932,-1.6672943635217017,-0.5712894645991958,1.81992623867133,1.2153266107578984,0,6.441062534796646
3767,-0.0873745707688323,-0.4402739958232672,0.2631780993477141,-0.6212602232497203,0.8627429595825885,1.0521789433115627,0,6.430481886643892
9675,0.1007330291790886,-0.1977732984973326,0.2086992098096153,0.1961668489997391,-0.8783404187598568,-1.1811891257944502,0,6.406182496552407
745,-0.5729860246042818,-0.9271601414380136,-0.465091496260144,-1.0473622328237882,-2.074819517620813,0.9836049237275452,0,6.403822813938942
15542,1.7711525785454203,1.5505216946692977,1.2715727981417166,1.310717351063129,-0.7380635588934366,-1.1928889585196856,0,6.403143224530855
14694,-1.159991351439633,-0.6652936279684989,-1.3886843791385957,0.0003354975314671,-0.168704539435455,-0.5055237859121159,0,6.40234200383064
16103,-0.2623636130487011,-0.6980254696904984,0.0683573607306564,-0.5213187059486711,-0.7628182988698706,-0.3960003517897751,0,6.383218625628284
7680,-0.043644019802194,-0.4044166087544916,0.2516026664209262,-0.7735359810293595,0.7884787396532865,0.9849049051414605,0,6.37702461343169
17758,0.0350855548642963,-0.2741528312680059,0.1099455970739785,-0.9089297257513888,0.5821892398496896,0.8776564384934707,0,6.358445966372469
11059,0.0832274411097701,-0.1628425806519738,0.1516421896325611,1.1023933099322256,-0.6968056589326937,-1.4324105340335287,0,6.349845992209879
4952,-0.6079789720847417,-0.8708806923735439,-0.5348000386741588,-0.8309348254252323,-2.140832157557931,0.7954326140633453,0,6.344775891615096
18006,0.4420038913496094,1.1010792681837458,0.7533535940268319,0.0881219654310373,1.0112713994411924,0.6537346399466076,0,6.34056132505737
17160,0.4988712286424769,1.3463324872283853,0.9201904059475768,0.0702270315899713,-0.30072981930975,-0.13340410617894,0,6.331484845271983
17853,-0.9809616232638612,-0.8482047823514056,-1.4786368517002333,-0.6161956193324374,2.026215738474927,1.3693744083068289,0,6.3286119193052945
3768,0.5075662985929089,1.375455816169371,1.049438820436596,0.179960116464434,-0.7133088189170026,-0.570847851961346,0,6.318697512736233
6619,-0.2842197742029317,-0.7654170963069433,0.0205517194841144,-0.0574009871255577,-0.8618372587756065,-1.1366647623678607,0,6.314492805323045
1187,-0.5904490791378539,-0.876130509118064,-0.5136462899604695,-0.7350449912580095,-0.9443530586970336,-0.1636286740524644,0,6.2891569769116105
8749,-0.4461510210086715,-0.9493687902839406,-0.2335884423562111,-0.9025145607894972,-1.5302152381392655,0.9712551002953526,0,6.288787402959906
18175,-0.7436305700186308,-0.6785497097407459,-0.9896401979147248,-0.0965672574192122,-0.6803024989483849,-0.3527759697771006,0,6.281049386329176
9702,0.0920015019123026,-0.1780423118546902,0.1842200462137952,-0.1083846665595389,-0.7545667188776869,-0.6075723269044454,0,6.266376404839147
13035,-1.2962141139964016,-0.4950849097624935,-1.7089517236575174,-0.410910340551904,1.6383914788441671,1.153252498243456,0,6.257191716478773
18083,2.5750546328095782,1.7622695387842506,0.8506107700655097,-0.4959956863622566,0.7389692597004186,0.2543153505212161,0,6.256878019575314
4258,-0.3060941640153393,-0.734566078983314,0.0261619559397541,-0.3926777664496856,-0.6637993389641347,-0.3943753750223814,0,6.230062279829871
5174,3.289605880909443,1.662114657929762,2.0662516762299696,1.0017765121088722,-0.3172329792940589,-0.5406232840878217,0,6.217070169865177
6098,-0.0392326845233585,-0.3972898941761056,0.2596471812987101,-0.8346488682979064,0.6977113597396758,0.9735300677697036,0,6.174884660825505
466,-0.599235292379171,-0.8656151693710004,-0.5117967614586102,0.237696601121459,-0.7958246188384297,-1.3518116863707974,0,6.170412591166051
9357,-0.4594883225748479,-0.9405654326614914,-0.2485789642743108,-0.4180007860361001,-0.8618372587756065,-0.4073751891615316,0,6.168778189115962
13761,-0.1923716418683889,-0.5100529736593579,0.226551830379077,0.0661753484561448,-0.7215603989091277,-0.3713007049253896,0,6.147611759843017
5500,-0.8313711780439547,-0.6815967237974022,-1.23045814990984,-0.903865121834106,0.6812081997554255,1.433723488295623,0,6.137991008792756
8169,0.5601073676784336,1.4146272236812092,1.6109295186525556,0.2930696039504187,0.2933839401246069,-0.0245306627635566,0,6.112131956319782
6580,-0.8405523455457735,-0.6907927378704504,-1.2403409840258357,0.744832273372053,-0.6720509189562598,-1.4346855015078803,0,6.097252492636973
35,0.0526154478111841,-0.2122544683954521,0.0842595694254301,-0.2596475035557216,-0.275975079333316,-0.0489053142744634,0,6.096511964433507
16672,-0.7392435396173646,-0.6766924447294108,-0.9961509118833912,0.0634742263669274,-0.8865919987520405,-0.77624491535992,0,6.095800700953951
7769,-0.1661588314098538,-0.5092087622905682,0.2863102830952104,-1.0922683875570298,0.7719755796689777,1.0911783857290136,0,6.085971081905004
9255,-0.2492450553806488,-0.6529210232100973,0.0827687373602951,0.1252623941577786,-0.8288309388069888,-1.2585380199223943,0,6.069017557915918
10559,0.2100685209247728,-0.2266335476164167,0.7488661521465632,0.5621688920887167,-0.7298119789012528,-1.0784905940951637,0,6.065571583457932
5600,0.1007330291790886,-0.1977732984973326,0.2086992098096153,-0.8707763762411912,0.1366039202738778,0.701183961554506,0,6.058867162117351
3993,0.0920015019123026,-0.1780423118546902,0.1842200462137952,-0.6935152391362897,-0.2182140193883229,0.6020603787434854,0,6.058255025402134
19079,-0.7699162951098739,-0.6814043221366086,-1.0672475347791042,1.272226361291779,-0.6637993389641347,-1.4671850368557555,0,6.040794243584112
8845,0.3850636394240339,1.1430856552689104,0.9716876313554054,-0.6418562791800042,0.8874976995590225,0.6147351975291568,0,6.031296604075948
17341,-0.2492450553806488,-0.6529210232100973,0.0827687373602951,0.2512022115675467,-0.7793214588541209,-1.3196371463764005,0,6.029701562669801
17795,-0.8760739241133666,-0.6385733565051794,-1.4606329060715288,-0.9548488012680872,1.1928061592683554,1.294625477006715,0,6.022553412610272
7478,0.1357199004401562,-0.2404786140645691,0.383698233876444,-0.1867172071468477,-0.8370825187991725,-0.8142693717169345,0,6.020664231476541
7665,-0.389228997741273,-0.8481419573193092,-0.1665682550070202,-0.222169434567828,-0.9030951587362908,-0.6865461977997833,0,6.016581045749066
7102,-0.6079789720847417,-0.8708806923735439,-0.5348000386741588,0.3730903458434885,-0.7215603989091277,-1.329712002334242,0,6.007223791134318
966,0.3369946678112681,0.6999414382509808,0.8695693713148711,0.1840117995982603,-0.011924519584726,0.0888927156005293,0,5.98436847479342
9018,0.3807312949972987,1.1123642145739838,0.9668508340914524,-0.8859701879930398,1.1102903593469284,0.8126573677977194,0,5.941649657230859
14855,-0.5252026353029559,-0.9953488606491782,-0.2757950564107609,0.4615520942653631,-0.6803024989483849,-1.455160208777042,0,5.931044360701247
8837,0.2669844679727789,0.2245247875582542,0.8389923682947393,1.0888876994861378,-0.7380635588934366,-1.4005609893926108,0,5.918097952709481
3511,0.2100685209247728,-0.2266335476164167,0.7488661521465632,-0.3872755222712505,0.5739376598575058,0.8029075071933569,0,5.894496360082397
3023,-0.4682016211834569,-0.9433022481221732,-0.2708386936678997,-0.1691599135669337,-0.8205793588148637,-1.0947403617691012,0,5.891600238686244
10412,-0.0742742417589571,-0.4464229958396589,0.2713234975983266,0.3521566496520525,-0.9030951587362908,-1.0342912260220525,0,5.878256136613865
2889,-0.862894604251391,-0.6831359370837539,-1.3919799026509994,0.2096724594458269,-0.7710698788619957,-1.0047166488554855,0,5.877233936967293
6212,-1.3134219673154957,-0.3816778737002569,-1.6897128908169652,0.496329041164039,-0.7875730388463046,-0.7261956309241915,0,5.84246340235562
6163,-0.6780134768008002,-0.7197511511021848,-0.9920688717050452,0.8410597478004281,-0.8453340987912976,-1.3687114447516926,0,5.831744932916696
18891,-0.7610875483328104,-0.6875101299434346,-1.0327416848504771,0.1529488955722586,-1.1258878185241965,-0.7986695947499541,0,5.824955903387465
16708,-0.3236544380591888,-0.7759245829249926,0.0252652148479436,-0.17321159670076,-1.0021141186420266,-0.750895277788577,0,5.817326434663438
15699,1.4175773721054206,1.9858167092397343,0.0826622493556426,0.2052831360508485,0.6151955598182487,0.0557431895456961,0,5.815270238312485
15443,-0.0830300739033125,-0.4455905641643882,0.2686108557955997,-0.8218185383741231,0.8132334796297206,1.0271543010936983,0,5.788539294169209
2554,0.4856919087805013,1.2726505042733296,0.8112046037122599,-0.8549072839670381,1.1267935193311789,0.742458371446308,0,5.774053650274465
8557,2.5750546328095782,1.7622695387842506,0.8506107700655097,3.391931920805248,-0.6390445989877007,-1.485709772004045,0,5.769101477342356
3127,-0.9243069536497256,-0.7165627807233151,-1.5621477340856986,-1.0709970511044415,-1.4064415382570954,1.926741439522896,0,5.767344851056875
16173,0.5164193502475417,1.3838468845186909,1.173850437661662,0.2397224426883722,-0.6968056589326937,-0.7047459375945936,0,5.762006542895282
7785,-0.4198713721368207,-0.8863395768336575,-0.2065404891744754,-0.5419147618789549,-0.6225414390033918,-0.1132543942632573,0,5.75931536276586
7295,-0.774248639536609,-0.6722986190471993,-1.0816178107753682,0.5209767802281492,-1.1176362385320715,-0.9946417928976442,0,5.724807724466369
1159,-0.3192613314385302,-0.7616750803327251,0.0342083390281459,1.1631685569396204,-0.6803024989483849,-1.456135194837478,0,5.717756581982212
10206,0.4420038913496094,1.1010792681837458,0.7533535940268319,-0.1816526032295648,1.052529299401877,0.698583998726676,0,5.711789905841627
1160,-0.6124206884605389,-0.8752470321042131,-0.564936143990817,-0.0361296506729695,-1.1011330785477629,-0.736270486882033,0,5.695373309997932
2804,-0.928681831612207,-0.726752215616378,-1.5764003128136628,-0.0243122415326427,-0.7380635588934366,-0.2939518107974456,0,5.691140402466162
14316,-0.6473711024052524,-0.7607523376738157,-0.8775643753338778,-0.010806631086555,0.4006544800225265,0.5916605274321652,0,5.666079121903597
1446,-0.9588684895533296,-0.8031710140321126,-1.529894946150246,-0.1107481483876043,1.1432966793154875,0.698583998726676,0,5.665135539422078
13828,-1.1430083182380557,-0.6295658175284206,-1.4674331926844253,-0.0391684130233394,-0.7298119789012528,-0.6985710258784973,0,5.664077859216159
5465,-0.1267727773087354,-0.4843614620966128,0.2645007924581347,-0.1526155407704761,0.7389692597004186,0.6387848536865848,0,5.637952008399096
3424,-0.4505805849456841,-0.943557474815063,-0.2325889496809639,0.8937316285401703,-0.6225414390033918,-1.526984181895847,0,5.635394357788794
18324,-0.2798448962404501,-0.7615847693490893,0.0308418235126404,0.185362360642869,-0.8123277788227385,-1.3209371277903157,0,5.6343710563309415
7184,-0.0174069044660895,-0.3869708826543428,0.2565926569547304,-0.2201435930009148,0.6399502997946827,0.5741107783443122,0,5.608708452072921
3958,0.3850636394240339,1.1430856552689104,0.9716876313554054,0.3329111547663774,-0.6060382790190829,-0.9364676246249468,0,5.602959112917937
4783,-0.6079789720847417,-0.8708806923735439,-0.5348000386741588,0.5422481166807371,-0.6803024989483849,-1.42428565019656,0,5.602511372281327
12493,-1.304969946140757,-0.4468981101448848,-1.6868750789035063,0.1654415852348897,0.1531070802581867,0.1769664563932722,0,5.597892740552017
1064,-0.179222703103375,-0.5128997329262062,0.2546329040270028,0.386258316028424,-0.7958246188384297,-1.1129401015639115,0,5.593397453485828
15244,-0.1004931284368845,-0.4281644708867672,0.2558285588160835,-0.0300521259722302,-0.3584908792548018,-0.0424054072048884,0,5.586089962848889
5587,0.2407291239784975,0.0534993439350042,0.8179170844265835,-0.6192343816828072,1.3578377591112682,1.062578794622883,0,5.576012691406269
8199,-0.5860863536141571,-0.8925160628015945,-0.5025323050538426,-0.6651534571995055,-0.8783404187598568,-0.3384761742240353,0,5.527063670007041
3348,2.2177486276626843,2.0340545541959205,0.6036706919081797,-0.5945866426186971,0.7802271596611614,0.6296849837891797,0,5.521441221045581
8896,0.1313571749164593,-0.2347693892728436,0.3594824879763433,0.1637533839291287,-0.8288309388069888,-1.2039388005379634,0,5.511930342720311
16761,-0.0830300739033125,-0.4455905641643882,0.2686108557955997,-0.568250702248826,0.8049818996375954,1.0261793150332623,0,5.50082283445913
5386,2.039144234844376,1.9295097742237224,1.39028637301257,-0.3437199285826176,0.6647050397711166,0.5201615496668389,0,5.495444675756854
18064,0.3413573933349649,0.7395094287779221,0.8473245876061457,0.8535524374630594,-0.6720509189562598,-1.1737142326644388,0,5.493505534293141
9369,0.5250961915397967,1.3953595716502765,1.2610136717856473,0.1026404966605817,-0.5070193191134057,-0.3771506212880072,0,5.485088714472364
12528,-1.1952334239151787,-0.6820404255865786,-1.5023164211558555,-0.6205849427274159,0.2686292001481729,0.5549360524890656,0,5.483211967079783
2288,-1.120921260746916,-0.6928934498811593,-1.4367721201869363,0.0638118666280795,-0.5730319590505238,-0.9835919508793664,0,5.476301419609182
16242,0.306346217196328,0.5537515151281672,1.0250119667377982,0.1455208098269102,-0.3419877192704929,-0.1737035300103058,0,5.475691949292076
12102,2.5750546328095782,1.7622695387842506,0.8506107700655097,2.9337540864217213,-0.6637993389641347,-1.4294855758522202,0,5.472310109056838
4025,-0.4859259531508994,-0.9889917527139668,-0.3076760704352339,-0.8302595449029279,-0.5977866990269578,0.7726829393198323,0,5.456257772855323
18330,-0.7392435396173646,-0.6766924447294108,-0.9961509118833912,0.284966237682766,-1.0681267585792036,-1.1766391908457476,0,5.450045543560175
154,-1.077269700632378,-0.8145816104865434,-1.4359202161497162,-0.4365710003994707,1.762165178726337,1.2124016525765895,0,5.449776427852335
8237,-0.3410992639345839,-0.8115110370428548,0.0130377764189852,1.042293343447135,-0.6803024989483849,-1.4476853156470306,0,5.426682857318835
208,-0.0305011572565724,-0.3900414560980342,0.2679700595570767,-0.0800228846227546,0.0293333803760168,0.1135923624649147,0,5.424980337680633
2442,2.128452507472922,1.844900162248476,1.0328920790820832,2.000854044858212,-0.7050572389248189,-1.3518116863707974,0,5.422253556685384
14534,-0.7655110360504307,-0.6855782602064843,-1.0514648915632383,-0.4710103070369943,1.5311209389462477,1.132127800267337,0,5.418911882912826
8274,-0.1354982283561291,-0.4910405483213151,0.2484902275481005,-1.1145526447930747,0.9122524395354564,1.0843534833059598,0,5.415279386827803
18542,0.5644640169827382,1.4305965615271,1.6497882992976791,-1.0230521340208305,0.9205040195275817,0.5526610850147144,0,5.410460227088308
19194,-0.2229897113863673,-0.5535750146438417,0.1997299306809019,0.2734864688035915,-0.8370825187991725,-0.8171943298982433,0,5.403140365634048
16506,-0.13989741119618,-0.494334935941847,0.2478924001535601,-0.0128324726534682,-0.1852076994197638,0.0017939608682224,0,5.401313616679903
10932,0.0044917902238873,-0.3584993634213503,0.1750116361272657,0.8596299621637987,-0.7215603989091277,-1.3960110544439082,0,5.388175786755298
