,datetime,latitude,longitude,pressure,salinity,temperature,label,score
17758,0.253799071891411,0.1300241595924009,0.8341331525034911,-0.6864247936520936,1.0855356193704944,0.9303056857570292,0,0.6592803439350583
7601,0.4506868088612568,1.171156664922289,0.7128171602557791,-0.6209225829885682,1.1763029992840466,0.7840577766915888,0,0.6592803439350583
4426,-1.1646032019584156,-0.6927285341719053,-1.406140939059174,-0.9308763427262814,-1.2991709983592346,1.114253055826005,0,0.6554288946068267
4171,-0.9549493280452732,-0.7902290574203447,-1.5242791050627824,-0.910955567318302,1.5228693589541222,1.5783464205936697,0,0.6549572478813526
13282,0.0482284174099179,-0.2302616932199611,0.0878222470547691,-0.1175009536106481,-0.6720509189562598,-0.4879740368242631,0,0.6549572478813526
17939,0.056959944676704,-0.1968034370643502,0.0881043468565678,-0.4787760330434948,0.6316987198025575,0.870506540716938,0,0.6540001432986234
18918,-0.0130198740648233,-0.388192044215708,0.2479503146824062,-0.435558079616014,0.5409313398889467,0.9114559552552614,0,0.6540001432986234
3727,1.6818443059168742,1.4825018177318918,0.9133359412270498,0.7515850785950969,-0.4327550991841037,-0.5792977311517937,0,0.6540001432986234
13476,-0.1004931284368845,-0.4281644708867672,0.2558285588160835,0.739092388932466,-0.8288309388069888,-1.3059873415302927,0,0.6524429683139376
15229,-0.4816908282344416,-0.9793677431097656,-0.2983238081318931,-0.3862626014877939,-0.8618372587756065,-0.6403968576057998,0,0.6511358050249118
1381,0.6038622235226412,1.6186829279289143,1.8181962763397008,0.9143276844704542,-0.7380635588934366,-1.0836905197508235,0,0.6511358050249118
5745,-1.291784550059389,-0.5140148772459092,-1.7086247868011282,-0.8062870863611222,1.737410438749903,1.2618009463053608,0,0.6492845726508142
4778,0.5338702523423291,1.3965414675665833,1.3570677201928127,0.0621236653223185,0.0045786403995828,-0.1317791294115462,0,0.6486314622450268
3300,1.7711525785454203,1.5505216946692977,1.2715727981417166,3.1086517416985573,-0.6307930189955169,-1.521459260886708,0,0.6484535100811627
9966,-1.1031787001212965,-0.7360621000600999,-1.3828705077266907,-0.995027992345198,-0.9773593786655926,1.4837727727313512,0,0.6454915176110702
6212,0.5951063913782858,1.5845100370332137,1.832336762431188,-0.847816838482842,0.8957492795511476,0.5016368145185497,0,0.6445482455248128
