datetime,platform_code,latitude,longitude,pressure,salinity,temperature,pres_qc,temp_qc,psal_qc,pres_anom,psal_anom,temp_anom
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,107.6,38.169,14.271,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,105.8,38.158,14.305,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,103.4,38.143,14.336,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,101.4,38.122,14.395,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,100.1,38.09,14.442,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,98.7,38.089,14.444,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,97.4,38.079,14.469,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,96.1,38.066,14.497,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,94.9,38.039,14.55,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,93.7,38.033,14.57,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,92.5,37.987,14.664,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,91.3,37.972,14.69,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,90.2,37.947,14.733,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,88.6,37.91,14.729,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,87.4,37.887,14.701,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,86.1,37.872,14.697,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,84.8,37.85,14.72,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,83.5,37.842,14.721,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,82.2,37.832,14.732,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,80.9,37.808,14.778,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,79.6,37.768,14.841,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,78.4,37.735,14.9,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,77.2,37.696,14.934,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,75.9,37.681,14.946,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,74.6,37.627,15.014,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,72.8,37.46,15.321,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,71.5,37.36,15.47,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,70.1,37.353,15.483,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,68.6,37.329,15.509,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,67.1,37.319,15.525,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,65.7,37.314,15.548,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,64.1,37.307,15.557,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,62.6,37.282,15.591,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,61.0,37.266,15.59,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,59.5,37.25,15.639,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,57.9,37.198,15.684,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,56.5,37.174,15.675,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,55.1,37.157,15.667,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,53.6,37.134,15.663,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,52.1,37.115,15.655,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,50.6,37.093,15.65,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,49.1,37.071,15.639,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,47.7,37.062,15.634,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,46.3,37.041,15.629,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,44.9,37.009,15.61,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,43.6,36.98,15.597,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,42.2,36.959,15.586,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,40.8,36.942,15.576,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,39.5,36.931,15.57,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,38.2,36.894,15.555,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,36.8,36.896,15.546,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,35.3,36.88,15.551,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,33.7,36.883,15.529,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,32.4,36.858,15.524,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,31.2,36.859,15.525,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,30.1,36.848,15.524,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,28.9,36.856,15.523,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,27.7,36.856,15.523,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,26.5,36.856,15.522,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,25.4,36.856,15.522,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,24.3,36.855,15.521,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,23.0,36.856,15.522,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,21.8,36.855,15.52,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,20.6,36.854,15.519,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,19.3,36.853,15.519,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,18.0,36.849,15.518,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,16.8,36.853,15.519,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,15.1,36.854,15.519,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,13.8,36.856,15.52,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,12.7,36.856,15.522,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,11.6,36.854,15.52,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,10.5,36.854,15.519,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,9.1,36.856,15.521,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,7.9,36.856,15.521,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,6.8,36.857,15.52,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,5.7,36.857,15.521,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,4.6,36.858,15.52,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,3.6,36.856,15.521,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,2.8,36.858,15.52,1,1,1,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,2.0,36.857,15.52,1,1,3,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,1.0,36.855,15.524,1,3,3,0,0,0
2019-04-06T09:01:30Z,6903266,36.12804,-3.12249,0.3,36.859,15.521,1,3,3,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,63.7,37.389,15.418,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,61.0,37.316,15.537,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,59.5,37.304,15.568,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,58.4,37.294,15.586,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,57.2,37.253,15.597,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,56.0,37.245,15.596,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,54.2,37.227,15.597,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,52.8,37.209,15.603,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,51.3,37.183,15.607,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,49.8,37.158,15.603,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,48.3,37.131,15.596,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,46.9,37.12,15.595,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,45.5,37.095,15.595,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,44.1,37.073,15.595,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,42.7,37.055,15.596,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,41.3,37.009,15.583,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,40.0,36.99,15.579,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,38.6,36.965,15.567,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,37.3,36.921,15.553,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,36.0,36.912,15.551,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,34.6,36.903,15.55,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,33.2,36.894,15.551,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,31.9,36.877,15.561,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,30.5,36.877,15.561,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,29.1,36.876,15.56,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,27.8,36.877,15.56,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,26.3,36.878,15.559,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,24.9,36.876,15.561,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,23.5,36.877,15.558,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,22.1,36.878,15.557,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,20.8,36.877,15.557,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,19.5,36.877,15.558,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,18.3,36.877,15.558,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,17.1,36.877,15.559,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,15.9,36.877,15.558,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,14.6,36.877,15.558,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,12.7,36.877,15.561,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,11.3,36.876,15.564,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,10.0,36.876,15.563,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,8.6,36.876,15.563,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,7.2,36.876,15.564,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,5.8,36.875,15.562,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,4.6,36.875,15.562,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,3.5,36.877,15.562,1,1,1,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,2.4,36.875,15.563,1,1,3,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,1.0,36.876,15.558,1,3,3,0,0,0
2019-04-06T12:01:30Z,6903266,36.11798,-3.16131,0.3,36.877,15.557,1,3,3,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,101.7,38.104,14.43,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,95.4,38.032,14.595,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,94.4,38.029,14.607,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,93.1,38.022,14.622,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,91.4,38.01,14.646,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,90.4,37.985,14.682,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,88.7,37.961,14.713,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,87.4,37.929,14.73,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,86.0,37.888,14.705,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,84.7,37.853,14.726,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,83.4,37.841,14.731,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,82.1,37.837,14.737,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,80.8,37.807,14.775,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,79.8,37.787,14.798,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,78.4,37.73,14.871,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,77.3,37.709,14.901,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,76.2,37.694,14.925,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,75.2,37.672,14.96,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,74.2,37.57,15.124,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,72.7,37.572,15.127,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,71.5,37.572,15.128,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,70.3,37.566,15.143,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,69.0,37.56,15.153,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,67.7,37.524,15.238,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,66.5,37.481,15.321,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,64.7,37.397,15.475,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,63.4,37.373,15.517,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,61.9,37.354,15.551,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,60.4,37.34,15.588,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,58.9,37.339,15.654,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,57.4,37.335,15.711,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,55.8,37.341,15.777,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,54.2,37.323,15.792,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,52.6,37.276,15.74,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,51.1,37.236,15.689,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,49.5,37.205,15.651,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,48.0,37.144,15.638,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,46.5,37.127,15.627,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,45.0,37.115,15.62,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,43.5,37.103,15.609,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,42.0,37.065,15.594,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,40.6,37.024,15.582,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,39.1,36.979,15.574,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,37.7,36.949,15.567,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,36.3,36.931,15.566,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,34.8,36.926,15.568,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,33.5,36.913,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,32.1,36.911,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,30.7,36.906,15.571,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,29.3,36.905,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,28.0,36.895,15.571,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,26.6,36.898,15.571,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,25.3,36.893,15.572,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,23.9,36.894,15.572,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,22.6,36.894,15.571,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,21.3,36.894,15.571,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,19.9,36.895,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,18.5,36.886,15.571,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,17.2,36.885,15.569,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,16.1,36.884,15.569,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,15.1,36.884,15.569,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,14.2,36.884,15.569,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,13.3,36.884,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,11.9,36.884,15.568,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,10.6,36.885,15.567,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,9.9,36.885,15.569,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,8.8,36.885,15.567,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,7.8,36.886,15.567,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,6.9,36.886,15.566,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,6.1,36.886,15.568,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,4.8,36.887,15.569,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,3.8,36.887,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,2.9,36.886,15.57,1,1,1,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,2.0,36.885,15.57,1,1,3,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,1.0,36.887,15.568,1,3,3,0,0,0
2019-04-06T15:02:30Z,6903266,36.10626,-3.18524,0.1,36.895,15.56,1,3,3,0,0,0
2019-04-06T18:00:30Z,6903266,36.08577,-3.18713,109.3,38.127,14.376,1,1,1,0,0,0
2019-04-06T18:00:30Z,6903266,36.08577,-3.18713,107.7,38.118,14.399,1,1,1,0,0,0
2019-04-06T18:00:30Z,6903266,36.08577,-3.18713,105.5,38.087,14.463,1,1,1,0,0,0
2019-04-06T18:00:30Z,6903266,36.08577,-3.18713,103.1,38.063,14.501,1,1,1,0,0,0
2019-04-06T18:00:30Z,6903266,36.08577,-3.18713,101.1,38.035,14.553,1,1,1,0,0,0
