datetime,latitude,longitude,pressure,salinity,temperature,label
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,2.5728184615393297,-0.2059603026617056,-1.249099355948854,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,2.51317876052519,-0.2059603026617056,-1.2439773070471554,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,2.3390225502720927,-0.1980300723995977,-1.2106839891861143,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,2.176048783959147,-0.1980300723995977,-1.1761101590996486,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,2.019287486501841,-0.1861347270064288,-1.141792431458268,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.8679103287194225,-0.17622193917879744,-1.1054258842562077,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.7275085325819675,-0.18415216944090534,-1.0772546152968654,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.5906271354627077,-0.17622193917879744,-1.0446015535485365,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.462650277036532,-0.170274266482213,-1.0195035139302133,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.3396433936948675,-0.1583789210890441,-0.9876187595171395,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.224298555275159,-0.14648357569587522,-0.9511241610925368,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.111645786692894,-0.15441380595798312,-0.9201357652372602,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,1.0064479807373965,-0.13458823030270634,-0.8851777814831672,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.9074626436375386,-0.10683242438530757,-0.8470185171655125,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.8113764586703127,-0.09691963655766213,-0.8155179164200659,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.7208814956731623,-0.11079753951636856,-0.7933650549202194,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.6332856848086439,-0.0790766184679088,-0.7477788196951017,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.5508669313238252,-0.06916383064027744,-0.7120525286057539,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.47445356439945785,-0.07312894577132435,-0.685417874316921,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.3999039381317825,-0.06519871550921645,-0.6527648125685924,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.32928887547267915,-0.021582449067601883,-0.6149897019185652,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.26178004724139536,-0.017617333936540892,-0.5886111500748171,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.1963420419619914,-0.04735569741946312,-0.5720925423668392,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.13690942324303904,-0.049338254985000655,-0.5565983444392008,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.07934054518077877,-0.04339058228841621,-0.5262502046966364,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,0.023428325480022275,-0.011669661239956447,-0.4893714526044066,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.02875641290735042,0.012121029546381334,-0.4631209519832012,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.07949157522840723,0.031946605201658124,-0.4357179903591135,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.12732758541683226,0.033929162767181574,-0.4157419996424888,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.17267860806300137,0.06961519894668824,-0.38244868178144786,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.21388798480541085,0.07952798677433369,-0.3684910985243191,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.2550973615478202,0.10728379269171837,-0.34019177834243425,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.2940288330431618,0.1330570410435937,-0.311764406938007,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.33047531699624744,0.14693494400228604,-0.2911481601086701,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.36609347176858126,0.1945163255749616,-0.2529888957910154,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.4000549681794111,0.21632445879576184,-0.2364702880830372,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.4304960655720452,0.2222721314923463,-0.21572599003115792,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.46093716296467924,0.23813259201657616,-0.19203651386080173,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.49075701347174944,0.2678709554994984,-0.15899929844484578,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.5176777118461877,0.28174885845819075,-0.1267303903641444,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.5439771633350621,0.28769653115477517,-0.10009573607531157,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.5673774626913046,0.2857139735892517,-0.07640625990495539,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.591813173523487,0.25002793740974505,-0.04144827615086237,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.6131426499278497,0.24606282227868406,-0.015069724307114552,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.6336437971514605,0.2738186281960828,0.047547323516151145,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.654973273555823,0.28174885845819075,0.08404192194075381,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.6754744207794338,0.40466742752094065,0.16240927013674267,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.6934905804607886,0.4205278880451564,0.21695909093983273,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.7106784109613916,0.5573243600665987,0.31863176163855034,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.7264166653956785,0.49586507553523074,0.353205591725016,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.7433974136010936,0.5612894751976456,0.44834765007406785,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.7597569149209444,0.5870627235495208,0.479720199596972,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.7767376631263595,0.563272032763183,0.5423372474202377,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.7922688352654585,0.5057778633628621,0.6064909099140126,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.8088354188804975,0.7020510623501488,0.7248102395432505,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.8258161670859122,0.8071266133231313,0.7934456948260122,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.8430039975865153,0.7972138254954999,0.8204645027824722,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.8587422520208022,0.8150568435852391,0.878983911484379,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.8755159179310291,0.8130742860197157,1.003321648573113,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.8918754192508802,0.8348824192405301,1.0384076835497487,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.9082349205707312,0.8487603221992224,1.1129334950694636,0
-1.7121007580526335,0.8280385435287003,-1.1132103967276645,-0.9250085864809581,0.8864289159442525,1.213453704765299,0
