DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,QC,label
2019-03-28T05:17:00Z,1,13.447,-29.772,1,14.0,1,36.222,1,23.758,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,24.0,1,36.223,1,23.741,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,34.0,1,36.239,1,23.723,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,44.0,1,36.301,1,23.657,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,54.0,1,36.307,1,23.639,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,64.0,1,36.244,1,23.054,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,74.0,1,36.066,1,20.575,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,84.0,1,35.947,1,18.534,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,94.0,1,35.805,1,17.091,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,104.0,1,35.599,1,15.355,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,115.0,1,35.542,1,14.791,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,124.0,1,35.468,1,14.163,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,134.0,1,35.418,1,13.619,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,144.0,1,35.417,1,13.442,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,154.0,1,35.435,1,13.386,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,165.0,1,35.416,1,13.158,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,175.0,1,35.39,1,12.938,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,184.0,1,35.375,1,12.79,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,194.0,1,35.34,1,12.508,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,211.0,1,35.261,1,12.032,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,238.0,1,35.2,1,11.596,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,262.0,1,35.216,1,11.474,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,286.0,1,35.243,1,11.417,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,313.0,1,35.249,1,11.329,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,337.0,1,35.232,1,11.143,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,363.0,1,35.163,1,10.722,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,387.0,1,35.171,1,10.645,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,411.0,1,35.153,1,10.376,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,437.0,1,35.158,1,10.254,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,462.0,1,35.13,1,10.01,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,487.0,1,35.105,1,9.776,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,513.0,1,35.074,1,9.501,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,537.0,1,35.047,1,9.231,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,562.0,1,35.022,1,8.959,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,587.0,1,35.007,1,8.786,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,612.0,1,34.994,1,8.638,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,636.0,1,34.96,1,8.275,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,662.0,1,34.927,1,7.919,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,687.0,1,34.909,1,7.682,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,712.0,1,34.896,1,7.486,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,737.0,1,34.885,1,7.281,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,763.0,1,34.879,1,7.122,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,786.0,1,34.876,1,7.018,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,812.0,1,34.872,1,6.909,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,837.0,1,34.868,1,6.801,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,861.0,1,34.864,1,6.534,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,886.0,1,34.86,1,6.332,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,913.0,1,34.856,1,6.202,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,937.0,1,34.869,1,6.156,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,962.0,1,34.868,1,6.023,1,0,0
2019-03-28T05:17:00Z,1,13.447,-29.772,1,983.0,1,34.868,1,5.962,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,6.0,1,36.225,1,23.744,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,7.0,1,36.225,1,23.747,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,8.0,1,36.225,1,23.745,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,9.0,1,36.226,1,23.747,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,10.0,1,36.225,1,23.749,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,16.0,1,36.226,1,23.747,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,26.0,1,36.226,1,23.746,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,35.0,1,36.241,1,23.739,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,45.0,1,36.294,1,23.702,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,56.0,1,36.315,1,23.635,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,66.0,1,36.257,1,22.781,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,75.0,1,36.05,1,20.412,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,86.0,1,35.771,1,16.914,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,95.0,1,35.584,1,15.216,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,106.0,1,35.515,1,14.553,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,116.0,1,35.484,1,14.288,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,125.0,1,35.524,1,14.19,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,135.0,1,35.519,1,13.904,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,145.0,1,35.462,1,13.566,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,155.0,1,35.422,1,13.281,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,165.0,1,35.349,1,12.819,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,175.0,1,35.288,1,12.447,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,186.0,1,35.278,1,12.38,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,195.0,1,35.27,1,12.274,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,213.0,1,35.246,1,11.97,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,238.0,1,35.237,1,11.771,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,263.0,1,35.211,1,11.5,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,288.0,1,35.221,1,11.427,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,313.0,1,35.257,1,11.407,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,338.0,1,35.216,1,11.145,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,363.0,1,35.159,1,10.753,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,388.0,1,35.169,1,10.678,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,413.0,1,35.172,1,10.594,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,438.0,1,35.163,1,10.468,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,463.0,1,35.146,1,10.27,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,489.0,1,35.142,1,10.093,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,513.0,1,35.108,1,9.808,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,538.0,1,35.079,1,9.535,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,563.0,1,35.046,1,9.238,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,588.0,1,35.024,1,8.981,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,613.0,1,35.001,1,8.708,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,638.0,1,34.974,1,8.422,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,663.0,1,34.95,1,8.15,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,688.0,1,34.93,1,7.902,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,713.0,1,34.911,1,7.684,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,738.0,1,34.896,1,7.468,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,763.0,1,34.885,1,7.276,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,788.0,1,34.88,1,7.103,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,813.0,1,34.873,1,6.932,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,839.0,1,34.867,1,6.763,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,863.0,1,34.865,1,6.605,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,888.0,1,34.865,1,6.466,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,913.0,1,34.867,1,6.37,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,938.0,1,34.865,1,6.275,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,963.0,1,34.864,1,6.152,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,988.0,1,34.874,1,6.07,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1013.0,1,34.871,1,5.929,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1038.0,1,34.878,1,5.857,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1063.0,1,34.885,1,5.792,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1088.0,1,34.892,1,5.744,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1113.0,1,34.899,1,5.642,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1138.0,1,34.907,1,5.556,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1163.0,1,34.92,1,5.485,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1188.0,1,34.931,1,5.402,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1213.0,1,34.94,1,5.325,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1238.0,1,34.948,1,5.227,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1263.0,1,34.957,1,5.137,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1288.0,1,34.961,1,5.075,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1313.0,1,34.965,1,5.0,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1338.0,1,34.967,1,4.898,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1363.0,1,34.968,1,4.806,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1388.0,1,34.971,1,4.749,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1414.0,1,34.973,1,4.667,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1437.0,1,34.974,1,4.61,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1462.0,1,34.977,1,4.551,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1488.0,1,34.977,1,4.495,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1513.0,1,34.977,1,4.439,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1538.0,1,34.979,1,4.385,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1563.0,1,34.979,1,4.339,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1588.0,1,34.978,1,4.268,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1613.0,1,34.977,1,4.2,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1638.0,1,34.977,1,4.151,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1663.0,1,34.977,1,4.096,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1688.0,1,34.977,1,4.049,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1713.0,1,34.976,1,4.011,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1738.0,1,34.976,1,3.979,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1763.0,1,34.975,1,3.945,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1788.0,1,34.975,1,3.913,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1813.0,1,34.974,1,3.889,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1838.0,1,34.974,1,3.86,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1863.0,1,34.973,1,3.841,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1888.0,1,34.973,1,3.813,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1913.0,1,34.972,1,3.788,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1938.0,1,34.971,1,3.753,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1963.0,1,34.97,1,3.719,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1989.0,1,34.968,1,3.678,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,2005.0,1,34.968,1,3.653,1,0,0
2019-03-28T05:17:00Z,1,13.56,-29.737,1,0.0,1,36.234,3,23.729,3,5,1
2019-03-28T05:17:00Z,1,13.56,-29.737,1,1.0,1,36.225,3,23.744,3,5,1
2019-03-28T05:17:00Z,1,13.56,-29.737,1,2.0,1,36.223,3,23.745,1,4,1
2019-03-28T05:17:00Z,1,13.56,-29.737,1,3.0,1,36.224,3,23.746,1,4,1
2019-03-28T05:17:00Z,1,13.56,-29.737,1,4.0,1,36.225,3,23.746,1,4,1
2019-03-28T05:17:00Z,1,13.56,-29.737,1,5.0,1,36.226,3,23.742,1,4,1
2019-04-07T05:15:00Z,1,13.447,-29.772,1,6.0,1,36.349,1,23.638,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,7.0,1,36.349,1,23.639,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,8.0,1,36.349,1,23.639,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,9.0,1,36.349,1,23.638,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,10.0,1,36.35,1,23.638,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,15.0,1,36.349,1,23.639,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,25.0,1,36.348,1,23.644,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,36.0,1,36.349,1,23.646,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,45.0,1,36.35,1,23.647,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,55.0,1,36.35,1,23.649,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,66.0,1,36.35,1,23.647,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,76.0,1,36.264,1,21.045,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,85.0,1,35.996,1,17.814,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,95.0,1,35.804,1,16.37,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,105.0,1,35.949,1,16.333,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,115.0,1,35.913,1,15.855,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,126.0,1,35.761,1,15.079,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,136.0,1,35.747,1,14.824,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,145.0,1,35.723,1,14.482,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,155.0,1,35.657,1,14.047,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,166.0,1,35.622,1,13.79,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,175.0,1,35.544,1,13.373,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,185.0,1,35.43,1,12.741,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,196.0,1,35.372,1,12.4,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,213.0,1,35.259,1,11.742,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,237.0,1,35.38,1,11.961,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,263.0,1,35.358,1,11.752,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,288.0,1,35.308,1,11.462,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,313.0,1,35.269,1,11.242,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,338.0,1,35.233,1,11.008,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,363.0,1,35.201,1,10.79,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,388.0,1,35.169,1,10.561,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,413.0,1,35.151,1,10.362,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,438.0,1,35.151,1,10.213,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,463.0,1,35.119,1,9.89,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,488.0,1,35.092,1,9.609,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,513.0,1,35.069,1,9.339,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,537.0,1,35.03,1,9.035,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,563.0,1,35.009,1,8.792,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,588.0,1,34.988,1,8.55,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,612.0,1,34.981,1,8.412,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,638.0,1,34.963,1,8.264,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,663.0,1,34.945,1,8.077,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,689.0,1,34.928,1,7.887,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,713.0,1,34.914,1,7.705,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,738.0,1,34.9,1,7.494,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,763.0,1,34.887,1,7.262,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,788.0,1,34.879,1,7.052,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,813.0,1,34.871,1,6.844,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,838.0,1,34.866,1,6.681,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,862.0,1,34.866,1,6.567,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,888.0,1,34.865,1,6.475,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,913.0,1,34.867,1,6.368,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,938.0,1,34.867,1,6.303,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,963.0,1,34.864,1,6.222,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,988.0,1,34.868,1,6.159,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1013.0,1,34.873,1,6.066,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1038.0,1,34.881,1,5.877,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1063.0,1,34.893,1,5.725,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1088.0,1,34.904,1,5.588,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1113.0,1,34.917,1,5.495,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1138.0,1,34.927,1,5.44,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1162.0,1,34.94,1,5.4,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1188.0,1,34.944,1,5.336,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1213.0,1,34.951,1,5.255,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1238.0,1,34.959,1,5.183,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1263.0,1,34.968,1,5.106,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1289.0,1,34.972,1,5.016,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1313.0,1,34.978,1,4.951,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1338.0,1,34.977,1,4.833,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1363.0,1,34.975,1,4.749,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1388.0,1,34.974,1,4.693,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1413.0,1,34.975,1,4.631,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1438.0,1,34.975,1,4.59,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1463.0,1,34.977,1,4.535,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1488.0,1,34.977,1,4.465,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1513.0,1,34.978,1,4.417,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1538.0,1,34.979,1,4.351,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1563.0,1,34.978,1,4.285,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1588.0,1,34.979,1,4.213,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1613.0,1,34.978,1,4.162,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1638.0,1,34.978,1,4.128,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1663.0,1,34.978,1,4.076,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1688.0,1,34.977,1,4.026,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1714.0,1,34.977,1,3.988,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1738.0,1,34.976,1,3.956,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1762.0,1,34.977,1,3.917,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1787.0,1,34.976,1,3.88,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1813.0,1,34.975,1,3.847,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1838.0,1,34.974,1,3.823,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1863.0,1,34.974,1,3.806,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1888.0,1,34.973,1,3.764,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1913.0,1,34.971,1,3.726,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1938.0,1,34.97,1,3.697,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1963.0,1,34.969,1,3.663,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1989.0,1,34.968,1,3.63,1,0,0
2019-04-07T05:15:00Z,1,13.447,-29.772,1,0.0,1,36.351,3,23.631,3,5,1
2019-04-07T05:15:00Z,1,13.447,-29.772,1,1.0,1,36.347,3,23.637,3,5,1
2019-04-07T05:15:00Z,1,13.447,-29.772,1,2.0,1,36.348,3,23.636,1,4,1
2019-04-07T05:15:00Z,1,13.447,-29.772,1,3.0,1,36.352,3,23.633,1,4,1
2019-04-07T05:15:00Z,1,13.447,-29.772,1,4.0,1,36.348,3,23.638,1,4,1
2019-04-07T05:15:00Z,1,13.447,-29.772,1,5.0,1,36.349,3,23.638,1,4,1
2019-04-17T05:30:00Z,1,13.371,-29.781,1,6.0,1,36.385,1,23.77,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,7.0,1,36.384,1,23.772,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,8.0,1,36.383,1,23.776,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,9.0,1,36.384,1,23.78,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,10.0,1,36.383,1,23.779,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,15.0,1,36.384,1,23.779,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,25.0,1,36.384,1,23.791,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,35.0,1,36.385,1,23.792,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,45.0,1,36.383,1,23.795,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,55.0,1,36.384,1,23.791,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,66.0,1,36.376,1,23.679,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,75.0,1,36.116,1,20.754,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,85.0,1,35.847,1,17.531,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,96.0,1,36.021,1,17.135,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,106.0,1,36.075,1,16.731,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,116.0,1,36.063,1,16.458,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,125.0,1,35.987,1,16.061,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,136.0,1,35.91,1,15.565,1,0,0
2019-04-17T05:30:00Z,1,13.371,-29.781,1,146.0,1,35.839,1,15.105,1,0,0
