,Knn_light_kappa,Knn_light_F1,Knn_xgboost_kappa,Knn_xgboost_F1,Knn_catboost_kappa,Knn_catboost_F1,light_xgboost_kappa,light_xgboost_F1,light_catboost_kappa,light_catboost_F1,xgboost_catboost_kappa,xgboost_catboost_F1,lg_xg_cb_kappa,lg_xg_cb_F1,Knn_xg_cb_kappa,Knn_xg_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_xg_kappa,Knn_lg_xg_F1,Knn_lg_xg_cb_kappa,Knn_lg_xg_cb_F1
0,0.7039318796912557,0.7502109704641349,0.7039318796912557,0.7502109704641349,0.7039318796912557,0.7502109704641349,0.0,0.0,0.5067503856562708,0.545476742766451,0.5067503856562708,0.545476742766451,0.0,0.0,0.882668354174082,0.8999590331831216,0.8359435003200628,0.8577243125904487,0.0,0.0,0.7077249881613881,0.7395659432387313
1,0.7039318796912557,0.7502109704641349,0.7039318796912557,0.7502109704641349,0.7153136556739565,0.7593570430191023,0.0,0.0,0.5256268125894248,0.5641458270563422,0.5256268125894248,0.5641458270563422,0.0,0.0,0.8871266706914057,0.9038789948767992,0.8345696598048032,0.8565884476534296,0.0,0.0,0.68909434815561,0.7221103930501113
2,0.7574298337880784,0.7931232561956344,0.7574298337880784,0.7931232561956344,0.7253264286393672,0.7674318226407691,0.0,0.0,0.5409306495170529,0.5793702755788346,0.5409306495170529,0.5793702755788346,0.0,0.0,0.8869608023256348,0.9036940389790424,0.8358446390511595,0.8576592860370538,0.0,0.0,0.6897779555946679,0.7227691330581135
3,0.7574298337880784,0.7931232561956344,0.7574298337880784,0.7931232561956344,0.7257366349471988,0.7677632095469892,0.0,0.0,0.549078702161386,0.5873861081528814,0.549078702161386,0.5873861081528814,0.0,0.0,0.8845580644372776,0.9016212684281456,0.8335336368292882,0.8557402152862225,0.0,0.0,0.675037090790207,0.7089839572192513
4,0.7574298337880784,0.7931232561956344,0.7574298337880784,0.7931232561956344,0.7248141153638716,0.7669456560179183,0.0,0.0,0.5717691573753302,0.6101087207957437,0.5717691573753302,0.6101087207957437,0.0,0.0,0.8148011170467869,0.8413147124593899,0.8338935153519114,0.8560220047797269,0.0,0.0,0.6570444019318656,0.6918730986527597
5,0.7574298337880784,0.7931232561956344,0.7574298337880784,0.7931232561956344,0.7257366349471988,0.7677632095469892,0.0,0.0,0.5633429199665064,0.6015309998246947,0.5633429199665064,0.6015309998246947,0.0,0.0,0.8107358834762052,0.8377060992667316,0.8362665722854283,0.8583656546743347,0.0,0.0,0.6728741551919442,0.7069473458674808
6,0.755483822857674,0.7927479559189478,0.755483822857674,0.7927479559189478,0.7131402222772385,0.7563348144589889,0.0,0.0,0.5955421721619673,0.6328695255474452,0.5955421721619673,0.6328695255474452,0.0,0.0,0.813203750302681,0.8395948198486987,0.8215934945794812,0.8451689066472939,0.0,0.0,0.6685620116757114,0.7028190230256078
7,0.7873565452796093,0.8188160417771614,0.7873565452796093,0.8188160417771614,0.7133438144295325,0.756324150412226,0.0,0.0,0.6156285119576396,0.6522544780728845,0.6156285119576396,0.6522544780728845,0.0,0.0,0.7619629134019255,0.7949710706051246,0.8151502021707726,0.839644863199855,0.0,0.0,0.6780303757822324,0.7117213377497597
8,0.7942138972771066,0.8250402576489532,0.7942138972771066,0.8250402576489532,0.6666134391836209,0.7147636971978252,0.0,0.0,0.6389049452887656,0.6747994285086274,0.6389049452887656,0.6747994285086274,0.0,0.0,0.7922578090978479,0.8223980016652789,0.7685985031023072,0.7977533393118422,0.0,0.0,0.6508239988384132,0.6859576326708887
9,0.8036603556175272,0.8321974734042554,0.8036603556175272,0.8321974734042554,0.6648044553213144,0.7130383678952228,0.0,0.0,0.6418795830981423,0.6776633055677334,0.6418795830981423,0.6776633055677334,0.0,0.0,0.8075929762484744,0.834690902855183,0.7648431242561984,0.7943792581377744,0.0,0.0,0.6470094893536289,0.6822988001972279
10,0.8020323223721652,0.8310167044751494,0.8020323223721652,0.8310167044751494,0.6859704894054762,0.7300782257371271,0.0,0.0,0.6640697957960996,0.6987510766580535,0.6640697957960996,0.6987510766580535,0.0,0.0,0.7755954046959995,0.8058235083958557,0.7663226558377707,0.795601061812666,0.0,0.0,0.670659672157605,0.7048661408873865
11,0.8154361465198212,0.8428327506301325,0.8154361465198212,0.8428327506301325,0.6954076115366693,0.7377198697068404,0.0,0.0,0.6570677061698091,0.6921119592875318,0.6570677061698091,0.6921119592875318,0.0,0.0,0.7576608816094195,0.7898331147392701,0.7658170162371221,0.7952092406741147,0.0,0.0,0.6566039922720288,0.6916576381365114
12,0.7868471037821327,0.8174081563869228,0.7868471037821327,0.8174081563869228,0.6909038135150889,0.7335924195449981,0.0,0.0,0.687179369158446,0.7205159380451446,0.687179369158446,0.7205159380451446,0.0,0.0,0.8003646897895617,0.8274084607180946,0.7562518743463384,0.7868371212121212,0.0,0.0,0.6475623491773866,0.683099743687626
13,0.7872435354412963,0.8177568125342206,0.7872435354412963,0.8177568125342206,0.6669868828410794,0.7120423506383736,0.0,0.0,0.6786998457172659,0.7125837676842889,0.6786998457172659,0.7125837676842889,0.0,0.0,0.8378104354600574,0.8607107727836462,0.734465538345524,0.7668649354417525,0.0,0.0,0.6424520462061345,0.6782998741863137
14,0.7872435354412963,0.8177568125342206,0.7872435354412963,0.8177568125342206,0.6689133949431916,0.7135978600089166,0.0,0.0,0.7257057229310856,0.756286963229622,0.7257057229310856,0.756286963229622,0.0,0.0,0.8176474726308762,0.842569325045188,0.734683314354466,0.7669879401365817,0.0,0.0,0.6374445481560773,0.6735142260793147
