,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1,Random_Kappa,Random_F1
700,0.162837231,0.167101828,0.064501949,0.069493522,0.5166544,0.517412935,0.626548868,0.627272727
701,0.162837231,0.167101828,0.064501949,0.069493522,0.478830741,0.479591837,0.626548868,0.627272727
702,0.162837231,0.167101828,0.065559976,0.070546737,0.478830741,0.479591837,0.635657432,0.636363636
703,0.162837231,0.167101828,0.064951773,0.069912609,0.486548401,0.487309645,0.623136232,0.623853211
704,0.162837231,0.167101828,0.064951773,0.069912609,0.478830741,0.479591837,0.623136232,0.623853211
705,0.162837231,0.167101828,0.064995989,0.069956277,0.523995393,0.524752475,0.629425307,0.630136986
706,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
707,0.162837231,0.167101828,0.064995989,0.069956277,0.494188443,0.494949495,0.629425307,0.630136986
708,0.162837231,0.167101828,0.064995989,0.069956277,0.478830741,0.479591837,0.620275314,0.621004566
709,0.162837231,0.167101828,0.064951773,0.069912609,0.523995393,0.524752475,0.623136232,0.623853211
710,0.162837231,0.167101828,0.064995989,0.069956277,0.509240312,0.51,0.616789423,0.617511521
711,0.162837231,0.167101828,0.064995989,0.069956277,0.5166544,0.517412935,0.623136232,0.623853211
712,0.162837231,0.167101828,0.064995989,0.069956277,0.5166544,0.517412935,0.623136232,0.623853211
713,0.162837231,0.167101828,0.064995989,0.069956277,0.478830741,0.479591837,0.623136232,0.623853211
714,0.162837231,0.167101828,0.064995989,0.069956277,0.478830741,0.479591837,0.623136232,0.623853211
715,0.162837231,0.167101828,0.064995989,0.069956277,0.486548401,0.487309645,0.623136232,0.623853211
716,0.162837231,0.167101828,0.064995989,0.069956277,0.5166544,0.517412935,0.626548868,0.627272727
717,0.162837231,0.167101828,0.064951773,0.069912609,0.5166544,0.517412935,0.623136232,0.623853211
718,0.162837231,0.167101828,0.064951773,0.069912609,0.5166544,0.517412935,0.629425307,0.630136986
719,0.162837231,0.167101828,0.064907612,0.069868996,0.531264368,0.532019704,0.632765868,0.633484163
720,0.162837231,0.167101828,0.064863507,0.069825436,0.531264368,0.532019704,0.629425307,0.630136986
721,0.162837231,0.167101828,0.064863507,0.069825436,0.531264368,0.532019704,0.629425307,0.630136986
722,0.162837231,0.167101828,0.064863507,0.069825436,0.531264368,0.532019704,0.623136232,0.623853211
723,0.162837231,0.167101828,0.064863507,0.069825436,0.531264368,0.532019704,0.629425307,0.630136986
724,0.162837231,0.167101828,0.064863507,0.069825436,0.531264368,0.532019704,0.629425307,0.630136986
725,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
726,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.632765868,0.633484163
727,0.162837231,0.167101828,0.064995989,0.069956277,0.523995393,0.524752475,0.626548868,0.627272727
728,0.162837231,0.167101828,0.064995989,0.069956277,0.523995393,0.524752475,0.638927076,0.63963964
729,0.162837231,0.167101828,0.064995989,0.069956277,0.523995393,0.524752475,0.641833377,0.642533937
730,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.620275314,0.621004566
731,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.635657432,0.636363636
732,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.632765868,0.633484163
733,0.162837231,0.167101828,0.064951773,0.069912609,0.531264368,0.532019704,0.623136232,0.623853211
734,0.162837231,0.167101828,0.064951773,0.069912609,0.531264368,0.532019704,0.623136232,0.623853211
735,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
736,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
737,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
738,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
739,0.162837231,0.167101828,0.064951773,0.069912609,0.531264368,0.532019704,0.629425307,0.630136986
740,0.162837231,0.167101828,0.064995989,0.069956277,0.531264368,0.532019704,0.623136232,0.623853211
741,0.162837231,0.167101828,0.072134206,0.077025232,0.531264368,0.532019704,0.623136232,0.623853211
742,0.162837231,0.167101828,0.071876213,0.076770351,0.5166544,0.517412935,0.623136232,0.623853211
743,0.162837231,0.167101828,0.083525435,0.088280061,0.478830741,0.479591837,0.620275314,0.621004566
744,0.162837231,0.167101828,0.087874771,0.092577813,0.478830741,0.479591837,0.635657432,0.636363636
745,0.162837231,0.167101828,0.087874771,0.092577813,0.486548401,0.487309645,0.635657432,0.636363636
746,0.162837231,0.167101828,0.083525435,0.088280061,0.5166544,0.517412935,0.623136232,0.623853211
747,0.162837231,0.167101828,0.072237883,0.07712766,0.5166544,0.517412935,0.623136232,0.623853211
748,0.162837231,0.167101828,0.081014284,0.085798817,0.509240312,0.51,0.635657432,0.636363636
749,0.162837231,0.167101828,0.072498285,0.077384923,0.523995393,0.524752475,0.635657432,0.636363636
750,0.162837231,0.167101828,0.083457494,0.088212928,0.523995393,0.524752475,0.635657432,0.636363636
751,0.162837231,0.167101828,0.086114009,0.090837901,0.523995393,0.524752475,0.629425307,0.630136986
752,0.162837231,0.167101828,0.071773493,0.07666887,0.523995393,0.524752475,0.629425307,0.630136986
753,0.162837231,0.167101828,0.072341836,0.07723036,0.523995393,0.524752475,0.629425307,0.630136986
754,0.162837231,0.167101828,0.071824819,0.076719577,0.523995393,0.524752475,0.629425307,0.630136986
755,0.162837231,0.167101828,0.071824819,0.076719577,0.478830741,0.479591837,0.629425307,0.630136986
756,0.162837231,0.167101828,0.071824819,0.076719577,0.478830741,0.479591837,0.623136232,0.623853211
757,0.162837231,0.167101828,0.07218601,0.077076412,0.478830741,0.479591837,0.620275314,0.621004566
758,0.162837231,0.167101828,0.071927675,0.076821192,0.478830741,0.479591837,0.623136232,0.623853211
759,0.162837231,0.167101828,0.072602933,0.07748831,0.478830741,0.479591837,0.620275314,0.621004566
760,0.162837231,0.167101828,0.072030803,0.076923077,0.478830741,0.479591837,0.620275314,0.621004566
761,0.162837231,0.167101828,0.073396789,0.078272605,0.478830741,0.479591837,0.626548868,0.627272727
762,0.162837231,0.167101828,0.079499711,0.084302326,0.531264368,0.532019704,0.620275314,0.621004566
763,0.162837231,0.167101828,0.077324329,0.082152975,0.531264368,0.532019704,0.629425307,0.630136986
764,0.162837231,0.167101828,0.074425695,0.079289132,0.471034275,0.471794872,0.623136232,0.623853211
765,0.162837231,0.167101828,0.079935979,0.084733382,0.531264368,0.532019704,0.616789423,0.617511521
766,0.162837231,0.167101828,0.083837643,0.088578089,0.531264368,0.532019704,0.613944432,0.614678899
767,0.162837231,0.167101828,0.083559863,0.088303641,0.531264368,0.532019704,0.613944432,0.614678899
768,0.162837231,0.167101828,0.076163017,0.081005587,0.531264368,0.532019704,0.613944432,0.614678899
769,0.162837231,0.167101828,0.080376729,0.085168869,0.531264368,0.532019704,0.616789423,0.617511521
770,0.162837231,0.167101828,0.077148041,0.081978799,0.531264368,0.532019704,0.620275314,0.621004566
771,0.162837231,0.167101828,0.080124319,0.084919473,0.531264368,0.532019704,0.623136232,0.623853211
772,0.162837231,0.167101828,0.084557096,0.089299461,0.531264368,0.532019704,0.626548868,0.627272727
773,0.162837231,0.167101828,0.074480589,0.079343365,0.531264368,0.532019704,0.620275314,0.621004566
774,0.162837231,0.167101828,0.077442271,0.082269504,0.531264368,0.532019704,0.623136232,0.623853211
775,0.162837231,0.167101828,0.077798112,0.082621083,0.531264368,0.532019704,0.623136232,0.623853211
776,0.162837231,0.167101828,0.07276043,0.077643909,0.531264368,0.532019704,0.613944432,0.614678899
777,0.162837231,0.167101828,0.077089444,0.081920904,0.531264368,0.532019704,0.626548868,0.627272727
778,0.162837231,0.167101828,0.076972498,0.08180536,0.531264368,0.532019704,0.613944432,0.614678899
779,0.162837231,0.167101828,0.07576418,0.080611536,0.531264368,0.532019704,0.638927076,0.63963964
780,0.162837231,0.167101828,0.074043532,0.078911565,0.531264368,0.532019704,0.635657432,0.636363636
781,0.162837231,0.167101828,0.07420687,0.079072938,0.523995393,0.524752475,0.635657432,0.636363636
782,0.162837231,0.167101828,0.073077327,0.077956989,0.531264368,0.532019704,0.635657432,0.636363636
783,0.162837231,0.167101828,0.075650938,0.080499653,0.531264368,0.532019704,0.641833377,0.642533937
784,0.162837231,0.167101828,0.07276043,0.077643909,0.531264368,0.532019704,0.635657432,0.636363636
785,0.162837231,0.167101828,0.072865779,0.077747989,0.531264368,0.532019704,0.635657432,0.636363636
786,0.162837231,0.167101828,0.078277322,0.083094556,0.531264368,0.532019704,0.635657432,0.636363636
787,0.162837231,0.167101828,0.062972423,0.06779661,0.531264368,0.532019704,0.635657432,0.636363636
788,0.162837231,0.167101828,0.06453819,0.069354839,0.531264368,0.532019704,0.632765868,0.633484163
789,0.162837231,0.167101828,0.062972423,0.06779661,0.531264368,0.532019704,0.632765868,0.633484163
790,0.162837231,0.167101828,0.062972423,0.06779661,0.531264368,0.532019704,0.638927076,0.63963964
791,0.162837231,0.167101828,0.062972423,0.06779661,0.531264368,0.532019704,0.626548868,0.627272727
792,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.626548868,0.627272727
793,0.162837231,0.167101828,0.062972423,0.06779661,0.509240312,0.51,0.632765868,0.633484163
794,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
795,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
796,0.162837231,0.167101828,0.062972423,0.06779661,0.471034275,0.471794872,0.632765868,0.633484163
797,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
798,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.638927076,0.63963964
799,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.64503324,0.64573991
800,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
801,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
802,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
803,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.632765868,0.633484163
804,0.162837231,0.167101828,0.062972423,0.06779661,0.531264368,0.532019704,0.632765868,0.633484163
805,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.632765868,0.633484163
806,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.638927076,0.63963964
807,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.632765868,0.633484163
808,0.162837231,0.167101828,0.06448149,0.069298952,0.523995393,0.524752475,0.638927076,0.63963964
809,0.162837231,0.167101828,0.062972423,0.06779661,0.531264368,0.532019704,0.638927076,0.63963964
810,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.632765868,0.633484163
811,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.632765868,0.633484163
812,0.162837231,0.167101828,0.062972423,0.06779661,0.478830741,0.479591837,0.620275314,0.621004566
813,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.632765868,0.633484163
814,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.629425307,0.630136986
815,0.162837231,0.167101828,0.062972423,0.06779661,0.523995393,0.524752475,0.632765868,0.633484163
816,0.162837231,0.167101828,0.099652112,0.104204753,0.471034275,0.471794872,0.632765868,0.633484163
817,0.162837231,0.167101828,0.099555816,0.104109589,0.463157789,0.463917526,0.632765868,0.633484163
818,0.162837231,0.167101828,0.096532207,0.101133391,0.463157789,0.463917526,0.626548868,0.627272727
819,0.162837231,0.167101828,0.09888663,0.103448276,0.478830741,0.479591837,0.626548868,0.627272727
820,0.162837231,0.167101828,0.096710951,0.101310044,0.463157789,0.463917526,0.626548868,0.627272727
821,0.162837231,0.167101828,0.092466402,0.097103918,0.463157789,0.463917526,0.623136232,0.623853211
822,0.162837231,0.167101828,0.087081495,0.091633466,0.463157789,0.463917526,0.635657432,0.636363636
823,0.162837231,0.167101828,0.0881679,0.092687951,0.463157789,0.463917526,0.64503324,0.64573991
824,0.162837231,0.167101828,0.087590865,0.092118731,0.463157789,0.463917526,0.638927076,0.63963964
825,0.162837231,0.167101828,0.06448149,0.069298952,0.471034275,0.471794872,0.629425307,0.630136986
826,0.162837231,0.167101828,0.062972423,0.06779661,0.471034275,0.471794872,0.638927076,0.63963964
827,0.162837231,0.167101828,0.062972423,0.06779661,0.463157789,0.463917526,0.629425307,0.630136986
828,0.162837231,0.167101828,0.11138624,0.115916955,0.463157789,0.463917526,0.629425307,0.630136986
829,0.162837231,0.167101828,0.197722864,0.201530612,0.463157789,0.463917526,0.626548868,0.627272727
830,0.162837231,0.167101828,0.183712627,0.187648456,0.463157789,0.463917526,0.620275314,0.621004566
831,0.162837231,0.167101828,0.446103302,0.448192771,0.463157789,0.463917526,0.623136232,0.623853211
832,0.162837231,0.167101828,0.461965363,0.463917526,0.463157789,0.463917526,0.626548868,0.627272727
833,0.162837231,0.167101828,0.389114837,0.391578947,0.478830741,0.479591837,0.629425307,0.630136986
834,0.162837231,0.167101828,0.365690113,0.368316832,0.478830741,0.479591837,0.623136232,0.623853211
835,0.162837231,0.167101828,0.391620784,0.394067797,0.478830741,0.479591837,0.623136232,0.623853211
836,0.162837231,0.167101828,0.425363836,0.427586207,0.478830741,0.479591837,0.635657432,0.636363636
837,0.162837231,0.167101828,0.447192766,0.449275362,0.478830741,0.479591837,0.635657432,0.636363636
838,0.162837231,0.167101828,0.4504929,0.452554745,0.509240312,0.51,0.616789423,0.617511521
839,0.162837231,0.167101828,0.598767627,0.6,0.478830741,0.479591837,0.629425307,0.630136986
840,0.162837231,0.167101828,0.602682903,0.603896104,0.478830741,0.479591837,0.635657432,0.636363636
841,0.162837231,0.167101828,0.627282418,0.628378378,0.478830741,0.479591837,0.623136232,0.623853211
842,0.162837231,0.167101828,0.753525995,0.754098361,0.463157789,0.463917526,0.629425307,0.630136986
843,0.162837231,0.167101828,0.622622863,0.623728814,0.463157789,0.463917526,0.629425307,0.630136986
844,0.162837231,0.167101828,0.618864545,0.62,0.478830741,0.479591837,0.623136232,0.623853211
845,0.162837231,0.167101828,0.485060529,0.486910995,0.463157789,0.463917526,0.623136232,0.623853211
846,0.162837231,0.167101828,0.598767627,0.6,0.471034275,0.471794872,0.616789423,0.617511521
847,0.162837231,0.167101828,0.606076009,0.607260726,0.471034275,0.471794872,0.616789423,0.617511521
848,0.162837231,0.167101828,0.61269658,0.613861386,0.478830741,0.479591837,0.623136232,0.623853211
849,0.162837231,0.167101828,0.61269658,0.613861386,0.478830741,0.479591837,0.623136232,0.623853211
850,0.162837231,0.167101828,0.491249057,0.492997199,0.471034275,0.471794872,0.623136232,0.623853211
851,0.162837231,0.167101828,0.571074439,0.572368421,0.471034275,0.471794872,0.629425307,0.630136986
852,0.162837231,0.167101828,0.571074439,0.572368421,0.5166544,0.517412935,0.616789423,0.617511521
853,0.162837231,0.167101828,0.467440212,0.469273743,0.471034275,0.471794872,0.623136232,0.623853211
854,0.162837231,0.167101828,0.441855227,0.44386423,0.471034275,0.471794872,0.623136232,0.623853211
855,0.162837231,0.167101828,0.453831007,0.455764075,0.471034275,0.471794872,0.623136232,0.623853211
856,0.162837231,0.167101828,0.369267759,0.371794872,0.478830741,0.479591837,0.623136232,0.623853211
857,0.162837231,0.167101828,0.463015997,0.465,0.471034275,0.471794872,0.629425307,0.630136986
858,0.162837231,0.167101828,0.656188889,0.657142857,0.523995393,0.524752475,0.626548868,0.627272727
859,0.162837231,0.167101828,0.574497036,0.575851393,0.523995393,0.524752475,0.623136232,0.623853211
860,0.162837231,0.167101828,0.66335162,0.664285714,0.523995393,0.524752475,0.629425307,0.630136986
861,0.162837231,0.167101828,0.61269658,0.613861386,0.5166544,0.517412935,0.623136232,0.623853211
862,0.162837231,0.167101828,0.472459419,0.474164134,0.523995393,0.524752475,0.623136232,0.623853211
863,0.162837231,0.167101828,0.753525995,0.754098361,0.523995393,0.524752475,0.616789423,0.617511521
864,0.162837231,0.167101828,0.753525995,0.754098361,0.523995393,0.524752475,0.623136232,0.623853211
865,0.162837231,0.167101828,0.753525995,0.754098361,0.523995393,0.524752475,0.635657432,0.636363636
866,0.162837231,0.167101828,0.265725671,0.269121813,0.523995393,0.524752475,0.620275314,0.621004566
867,0.162837231,0.167101828,0.644817556,0.645833333,0.523995393,0.524752475,0.626548868,0.627272727
868,0.162837231,0.167101828,0.451603655,0.453658537,0.523995393,0.524752475,0.620275314,0.621004566
869,0.162837231,0.167101828,0.675481293,0.676363636,0.523995393,0.524752475,0.623136232,0.623853211
870,0.162837231,0.167101828,0.653954462,0.654929577,0.523995393,0.524752475,0.629425307,0.630136986
871,0.162837231,0.167101828,0.549494649,0.550724638,0.531264368,0.532019704,0.620275314,0.621004566
872,0.162837231,0.167101828,0.610667567,0.611842105,0.523995393,0.524752475,0.613944432,0.614678899
873,0.162837231,0.167101828,0.328062436,0.330960854,0.478830741,0.479591837,0.613944432,0.614678899
874,0.162837231,0.167101828,0.275206714,0.278518519,0.509240312,0.51,0.623136232,0.623853211
875,0.162837231,0.167101828,0.197312481,0.201271186,0.478830741,0.479591837,0.620275314,0.621004566
876,0.162837231,0.167101828,0.758619669,0.759183673,0.478830741,0.479591837,0.613944432,0.614678899
877,0.162837231,0.167101828,0.753525995,0.754098361,0.471034275,0.471794872,0.613944432,0.614678899
878,0.162837231,0.167101828,0.753525995,0.754098361,0.471034275,0.471794872,0.613944432,0.614678899
879,0.162837231,0.167101828,0.761741795,0.762295082,0.463157789,0.463917526,0.613944432,0.614678899
880,0.162837231,0.167101828,0.761741795,0.762295082,0.509240312,0.51,0.620275314,0.621004566
881,0.162837231,0.167101828,0.545551928,0.547058824,0.5166544,0.517412935,0.620275314,0.621004566
882,0.162837231,0.167101828,0.186990276,0.191044776,0.509240312,0.51,0.620275314,0.621004566
883,0.162837231,0.167101828,0.627282418,0.628378378,0.523995393,0.524752475,0.620275314,0.621004566
884,0.162837231,0.167101828,0.492876664,0.494680851,0.494188443,0.494949495,0.620275314,0.621004566
885,0.162837231,0.167101828,0.734528149,0.735177866,0.46379953,0.464912281,0.620275314,0.621004566
886,0.162837231,0.167101828,0.665742882,0.666666667,0.470037919,0.471111111,0.623136232,0.623853211
887,0.162837231,0.167101828,0.665742882,0.666666667,0.470037919,0.471111111,0.623136232,0.623853211
888,0.162837231,0.167101828,0.665742882,0.666666667,0.467417437,0.468468468,0.623136232,0.623853211
889,0.162837231,0.167101828,0.67057704,0.671480144,0.447936391,0.449152542,0.620275314,0.621004566
890,0.162837231,0.167101828,0.331684941,0.334545455,0.438554825,0.439834025,0.623136232,0.623853211
891,0.162837231,0.167101828,0.294109442,0.297253635,0.436724866,0.438016529,0.620275314,0.621004566
892,0.162837231,0.167101828,0.547174425,0.548672566,0.444136634,0.445378151,0.620275314,0.621004566
893,0.162837231,0.167101828,0.310977944,0.313993174,0.436724866,0.438016529,0.620275314,0.621004566
894,0.162837231,0.167101828,0.295734637,0.298887122,0.455731717,0.456896552,0.623136232,0.623853211
895,0.162837231,0.167101828,0.237626098,0.241192412,0.446028525,0.447257384,0.613944432,0.614678899
896,0.162837231,0.167101828,0.255417339,0.258706468,0.447092538,0.448275862,0.623136232,0.623853211
897,0.162837231,0.167101828,0.343898922,0.346555324,0.439443105,0.440677966,0.623136232,0.623853211
898,0.162837231,0.167101828,0.309781121,0.312625251,0.465303235,0.466367713,0.623136232,0.623853211
899,0.162837231,0.167101828,0.291095611,0.294117647,0.447092538,0.448275862,0.623136232,0.623853211
900,0.162837231,0.167101828,0.299046405,0.301960784,0.455731717,0.456896552,0.623136232,0.623853211
901,0.162837231,0.167101828,0.182665684,0.186567164,0.461756253,0.462882096,0.623136232,0.623853211
902,0.162837231,0.167101828,0.20078057,0.204651163,0.453757886,0.454935622,0.623136232,0.623853211
903,0.162837231,0.167101828,0.310892824,0.313799622,0.465860742,0.466960352,0.623136232,0.623853211
904,0.162837231,0.167101828,0.169467926,0.17352614,0.467940124,0.469026549,0.623136232,0.623853211
905,0.162837231,0.167101828,0.15714506,0.161290323,0.465860742,0.466960352,0.623136232,0.623853211
906,0.162837231,0.167101828,0.201229984,0.204906205,0.465860742,0.466960352,0.616789423,0.617511521
907,0.162837231,0.167101828,0.138845823,0.143141153,0.446219187,0.447368421,0.623136232,0.623853211
908,0.162837231,0.167101828,0.140229924,0.14453125,0.465303235,0.466367713,0.623136232,0.623853211
909,0.162837231,0.167101828,0.139945357,0.144249513,0.457031993,0.45814978,0.623136232,0.623853211
910,0.162837231,0.167101828,0.253452393,0.256603774,0.455009359,0.456140351,0.610384081,0.611111111
911,0.162837231,0.167101828,0.172091007,0.176020408,0.446028525,0.447257384,0.616789423,0.617511521
912,0.162837231,0.167101828,0.166172399,0.170160296,0.445155648,0.446351931,0.626548868,0.627272727
913,0.162837231,0.167101828,0.175323141,0.179220779,0.470037919,0.471111111,0.623136232,0.623853211
914,0.162837231,0.167101828,0.139493094,0.14375,0.465303235,0.466367713,0.623136232,0.623853211
915,0.162837231,0.167101828,0.180215137,0.184313725,0.461130994,0.462222222,0.623136232,0.623853211
916,0.162837231,0.167101828,0.187409882,0.191446029,0.465303235,0.466367713,0.623136232,0.623853211
917,0.162837231,0.167101828,0.185270613,0.189325277,0.486063309,0.487179487,0.623136232,0.623853211
918,0.162837231,0.167101828,0.182001735,0.186092067,0.517246097,0.518181818,0.623136232,0.623853211
919,0.162837231,0.167101828,0.185180194,0.189243028,0.496763977,0.497816594,0.623136232,0.623853211
920,0.162837231,0.167101828,0.159934078,0.164217805,0.5317717,0.532751092,0.629425307,0.630136986
921,0.162837231,0.167101828,0.168375303,0.172597865,0.510004482,0.511013216,0.623136232,0.623853211
922,0.162837231,0.167101828,0.167911813,0.172138421,0.507750388,0.50877193,0.623136232,0.623853211
923,0.162837231,0.167101828,0.17021084,0.174397032,0.507750388,0.50877193,0.623136232,0.623853211
924,0.162837231,0.167101828,0.169885014,0.174074074,0.492506913,0.493617021,0.623136232,0.623853211
925,0.162837231,0.167101828,0.43549007,0.437647059,0.501104768,0.502164502,0.623136232,0.623853211
926,0.162837231,0.167101828,0.370150119,0.372745491,0.494586763,0.495652174,0.629425307,0.630136986
927,0.162837231,0.167101828,0.142924572,0.147227533,0.529442848,0.530434783,0.616789423,0.617511521
928,0.162837231,0.167101828,0.170765702,0.174953959,0.496769076,0.497854077,0.623136232,0.623853211
929,0.162837231,0.167101828,0.148400794,0.152686145,0.496769076,0.497854077,0.623136232,0.623853211
930,0.162837231,0.167101828,0.26479423,0.268188302,0.46597299,0.467213115,0.623136232,0.623853211
931,0.162837231,0.167101828,0.252288138,0.255782313,0.475808756,0.476987448,0.623136232,0.623853211
932,0.162837231,0.167101828,0.220025397,0.223792697,0.464053842,0.465306122,0.623136232,0.623853211
933,0.162837231,0.167101828,0.329851826,0.33273703,0.498896109,0.5,0.623136232,0.623853211
934,0.162837231,0.167101828,0.466551568,0.468513854,0.503194532,0.504273504,0.623136232,0.623853211
935,0.162837231,0.167101828,0.335886869,0.338738739,0.498896109,0.5,0.623136232,0.623853211
936,0.162837231,0.167101828,0.475012295,0.476923077,0.501036209,0.50212766,0.623136232,0.623853211
937,0.162837231,0.167101828,0.361334666,0.363992172,0.494628921,0.495726496,0.623136232,0.623853211
938,0.162837231,0.167101828,0.377044564,0.379591837,0.496769076,0.497854077,0.623136232,0.623853211
939,0.162837231,0.167101828,0.167911813,0.172138421,0.494628921,0.495726496,0.623136232,0.623853211
940,0.162837231,0.167101828,0.168066035,0.172291297,0.501036209,0.50212766,0.623136232,0.623853211
941,0.162837231,0.167101828,0.434769497,0.436893204,0.490513413,0.491666667,0.616789423,0.617511521
942,0.162837231,0.167101828,0.460847821,0.462765957,0.488461062,0.489626556,0.623136232,0.623853211
943,0.162837231,0.167101828,0.492488295,0.494186047,0.490513413,0.491666667,0.623136232,0.623853211
944,0.162837231,0.167101828,0.453533622,0.455497382,0.501036209,0.50212766,0.623136232,0.623853211
945,0.162837231,0.167101828,0.455175454,0.457142857,0.486425613,0.487603306,0.623136232,0.623853211
946,0.162837231,0.167101828,0.456373414,0.458333333,0.490513413,0.491666667,0.616789423,0.617511521
947,0.162837231,0.167101828,0.224757147,0.228323699,0.488461062,0.489626556,0.623136232,0.623853211
948,0.162837231,0.167101828,0.200482929,0.204287516,0.490513413,0.491666667,0.616789423,0.617511521
949,0.162837231,0.167101828,0.280580814,0.283687943,0.519936184,0.521008403,0.623136232,0.623853211
950,0.162837231,0.167101828,0.197982602,0.201787995,0.50705199,0.508196721,0.623136232,0.623853211
951,0.162837231,0.167101828,0.40511488,0.407407407,0.502896437,0.504065041,0.620275314,0.621004566
952,0.162837231,0.167101828,0.183307911,0.187179487,0.504965763,0.506122449,0.620275314,0.621004566
953,0.162837231,0.167101828,0.274941102,0.278145695,0.504965763,0.506122449,0.620275314,0.621004566
954,0.162837231,0.167101828,0.331346035,0.334038055,0.500843808,0.502024291,0.623136232,0.623853211
955,0.162837231,0.167101828,0.41401793,0.415902141,0.513414181,0.514522822,0.623136232,0.623853211
956,0.162837231,0.167101828,0.380979937,0.383098592,0.484406857,0.485596708,0.626548868,0.627272727
957,0.162837231,0.167101828,0.416908579,0.41875,0.47844872,0.479674797,0.629425307,0.630136986
958,0.162837231,0.167101828,0.36378042,0.366047745,0.488461062,0.489626556,0.623136232,0.623853211
959,0.162837231,0.167101828,0.411472068,0.41337386,0.48240459,0.483606557,0.623136232,0.623853211
960,0.162837231,0.167101828,0.377745932,0.379888268,0.484406857,0.485596708,0.623136232,0.623853211
961,0.162837231,0.167101828,0.379895894,0.382022472,0.494586763,0.495652174,0.623136232,0.623853211
962,0.162837231,0.167101828,0.352402408,0.354755784,0.496769076,0.497854077,0.623136232,0.623853211
963,0.162837231,0.167101828,0.267729952,0.271028037,0.486425613,0.487603306,0.623136232,0.623853211
964,0.162837231,0.167101828,0.158655517,0.162764771,0.486425613,0.487603306,0.623136232,0.623853211
965,0.162837231,0.167101828,0.157925778,0.162042175,0.494747198,0.495934959,0.623136232,0.623853211
966,0.162837231,0.167101828,0.189362683,0.193224592,0.492727447,0.493927126,0.623136232,0.623853211
967,0.162837231,0.167101828,0.188631329,0.1925,0.490723928,0.491935484,0.623136232,0.623853211
968,0.162837231,0.167101828,0.173696048,0.177671068,0.488736446,0.489959839,0.623136232,0.623853211
969,0.162837231,0.167101828,0.15756333,0.161683278,0.486764809,0.488,0.623136232,0.623853211
970,0.162837231,0.167101828,0.155516164,0.159645233,0.476494725,0.477732794,0.623136232,0.623853211
971,0.162837231,0.167101828,0.16349098,0.167585447,0.488166838,0.489270386,0.629425307,0.630136986
972,0.162837231,0.167101828,0.167540784,0.171617162,0.490288433,0.49137931,0.623136232,0.623853211
973,0.162837231,0.167101828,0.167350397,0.171428571,0.488736446,0.489959839,0.623136232,0.623853211
974,0.162837231,0.167101828,0.268765933,0.271914132,0.47418879,0.475409836,0.623136232,0.623853211
975,0.162837231,0.167101828,0.314624445,0.317460317,0.502992529,0.504132231,0.623136232,0.623853211
976,0.162837231,0.167101828,0.319899735,0.322709163,0.513689163,0.514767932,0.623136232,0.623853211
977,0.162837231,0.167101828,0.421489536,0.42364532,0.509356996,0.510460251,0.623136232,0.623853211
978,0.162837231,0.167101828,0.28450812,0.287648054,0.505096475,0.506224066,0.686295232,0.686956522
