,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1,Random_F1,Random_Kappa
218,0.9523199157253568,0.9662266085619072,0.9578269787802006,0.9700752944204905,0.9540932209169752,0.9674412624947772,0.9636455440545316,0.9880074210712406
219,0.9543103824001012,0.9676135451773392,0.9543567354756896,0.967577507500726,0.9541872836051298,0.9675097213741686,0.9652599968389444,0.9872852406643501
220,0.9547975032510828,0.9679532464196262,0.9421553151105474,0.958777633289987,0.9537837769165096,0.967225756699441,0.9662600982100428,0.9872426130435098
221,0.9543599292197978,0.9676508344030808,0.942709213026925,0.9591757134499124,0.954276201883842,0.9675719106540256,0.9672619047619048,0.987916459663084
222,0.95312018260893,0.966786355475763,0.9426582019203312,0.9591365690322162,0.954274491515526,0.9675698261177,0.9657970646971188,0.9879605920015901
223,0.954404355029505,0.9676818896626976,0.9416502121538142,0.9584159703482134,0.9547225870001012,0.9678850419519722,0.9665008081640416,0.9877363490887918
224,0.9530226623659532,0.9667136993329912,0.9431820837494588,0.959497706496633,0.9537630256360972,0.9672004630522864,0.9666244458518048,0.9883244242445497
225,0.9538321242103378,0.9672846237731734,0.9435450521342964,0.9597553437225494,0.9539698709029348,0.96733708769107,0.9661070636680392,0.9891909155710362
226,0.9527687611958178,0.966542750929368,0.9429694594402904,0.9593305330337664,0.9536209607559054,0.9670965874368788,0.9659137577002052,0.9881059285176357
227,0.9524937692475616,0.966346153846154,0.9431546484787318,0.9594875796592534,0.9531231385203048,0.966743856940692,0.9667342542136612,0.9871511755312459
228,0.9528504389740288,0.966596140283388,0.9438890231164048,0.9599895823159812,0.9537526430062622,0.967187801582706,0.9674171178873372,0.9885556112864687
229,0.9531820461719174,0.9668386145910096,0.9429700117553094,0.9593548806659298,0.953436130520003,0.966963682568276,0.9673417721518986,0.9877358909822875
230,0.9543155050704152,0.9676197811366772,0.9425332493123062,0.9590536851683348,0.953702970745476,0.9671503490878672,0.96720896372729,0.9879614915118917
231,0.9543223335109068,0.9676280920145016,0.9432116764978962,0.959510480406197,0.9533951512561638,0.9669368326257556,0.9671887359595,0.9877813742094125
232,0.9523642636335552,0.9662575704168936,0.9570733038758532,0.9693139020795808,0.9554934406359938,0.9684088493865326,0.9660979392865056,0.9871066554321221
