,Knn_light_kappa,Knn_light_F1,Knn_xgboost_kappa,Knn_xgboost_F1,Knn_catboost_kappa,Knn_catboost_F1,light_xgboost_kappa,light_xgboost_F1,light_catboost_kappa,light_catboost_F1,xgboost_catboost_kappa,xgboost_catboost_F1,lg_xg_cb_kappa,lg_xg_cb_F1,Knn_xg_cb_kappa,Knn_xg_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_xg_kappa,Knn_lg_xg_F1,Knn_lg_xg_cb_kappa,Knn_lg_xg_cb_F1
0,0.9613513172822388,0.9676646706586828,0.9613513172822388,0.9676646706586828,0.9613513172822388,0.9676646706586828,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.9912324348437797,0.9926289926289926,0.9912324348437797,0.9926289926289926,0.0,0.0,0.9912324348437795,0.9926289926289926
1,0.9613513172822388,0.9676646706586828,0.9613513172822388,0.9676646706586828,0.9669485400607992,0.9723225030084236,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.9912324348437797,0.9926289926289926,0.9912324348437797,0.9926289926289926,0.0,0.0,0.9912324348437795,0.9926289926289926
2,0.9613513172822388,0.9676646706586828,0.9613513172822388,0.9676646706586828,0.9686000458067292,0.973747016706444,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.9912324348437797,0.9926289926289926,0.9912324348437797,0.9926289926289926,0.0,0.0,0.9912324348437795,0.9926289926289926
3,0.9613513172822388,0.9676646706586828,0.9613513172822388,0.9676646706586828,0.9686000458067292,0.973747016706444,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.9897610139945212,0.991389913899139,0.9897610139945212,0.991389913899139,0.0,0.0,0.9897610139945213,0.991389913899139
4,0.9642836174335088,0.9701314217443248,0.9642836174335088,0.9701314217443248,0.9741588564493292,0.9783653846153846,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.9897610139945212,0.991389913899139,0.9897610139945212,0.991389913899139,0.0,0.0,0.9897610139945213,0.991389913899139
5,0.9477480564775332,0.956419316843345,0.9477480564775332,0.956419316843345,0.9812455358277176,0.9842805320435308,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.988286667201522,0.9901477832512317,0.988286667201522,0.9901477832512317,0.0,0.0,0.988286667201522,0.9901477832512315
6,0.9477480564775332,0.956419316843345,0.9545914003576704,0.962085308056872,0.9840684086264706,0.9866342648845688,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9970890323168682,0.9975550122249388,0.0,0.0,0.9733803330497144,0.9775561097256856,0.9733803330497144,0.9775561097256856,0.0,0.0,0.9733803330497144,0.9775561097256857
7,0.9477480564775332,0.956419316843345,0.9587291508270044,0.9655172413793104,0.9824996004474988,0.9852941176470588,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9985459532827026,0.9987789987789988,0.0,0.0,0.979378649955898,0.9826302729528535,0.979378649955898,0.9826302729528535,0.0,0.0,0.9718732165463937,0.9762796504369537
8,0.9477480564775332,0.956419316843345,0.9627465385068332,0.9688249400479616,0.9690370049772776,0.9739130434782608,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9985459532827026,0.9987789987789988,0.0,0.0,0.9733803330497144,0.9775561097256856,0.9733803330497144,0.9775561097256856,0.0,0.0,0.9718732165463937,0.9762796504369537
9,0.9477480564775332,0.956419316843345,0.9710619308657636,0.9757281553398058,0.9809847402755396,0.984009840098401,0.0,0.0,0.9985459532827026,0.9987789987789988,0.9985459532827026,0.9987789987789988,0.0,0.0,0.9718732165463936,0.9762796504369536,0.9718732165463936,0.9762796504369536,0.0,0.0,0.9658143275576718,0.9711417816813048
