,Knn_light_kappa,Knn_light_F1,Knn_xgboost_kappa,Knn_xgboost_F1,Knn_catboost_kappa,Knn_catboost_F1,light_xgboost_kappa,light_xgboost_F1,light_catboost_kappa,light_catboost_F1,xgboost_catboost_kappa,xgboost_catboost_F1,lg_xg_cb_kappa,lg_xg_cb_F1,Knn_xg_cb_kappa,Knn_xg_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_xg_kappa,Knn_lg_xg_F1,Knn_lg_xg_cb_kappa,Knn_lg_xg_cb_F1
0,0.3829532903903996,0.4299065420560747,0.3829532903903996,0.4299065420560747,0.3829532903903996,0.4299065420560747,0.0,0.0,0.7750625646353171,0.7855530474040632,0.5767570752457414,0.5916230366492147,0.0,0.0,0.7371516109903143,0.7488372093023256,0.7371516109903143,0.7488372093023256,0.0,0.0,0.6777788665869658,0.6909975669099756
1,0.3867413004399106,0.4335106382978723,0.3867413004399106,0.4335106382978723,0.3994298714824991,0.4471744471744472,0.0,0.0,0.8870139834653674,0.8930041152263375,0.7835209804736186,0.7937219730941704,0.0,0.0,0.7973868773338336,0.8070953436807095,0.7973868773338336,0.8070953436807095,0.0,0.0,0.7311307064798143,0.7429906542056075
2,0.3600387701753625,0.4037854889589905,0.3600387701753625,0.4037854889589905,0.3770330215298322,0.4224137931034482,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9104566521585696,0.9153225806451613,0.0,0.0,0.8028538799345397,0.8123620309050773,0.8028538799345397,0.8123620309050773,0.3161277141276829,0.3543307086614173,0.7750625646353171,0.7855530474040632
3,0.3769084951925314,0.4213649851632047,0.3769084951925314,0.4213649851632047,0.3824824111504867,0.4283727399165507,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9218507235871464,0.9261477045908184,0.0,0.0,0.7002308969696702,0.7129186602870814,0.7002308969696702,0.7129186602870814,0.40713902145715,0.4472843450479233,0.7946365110333277,0.8044444444444444
4,0.3632656496839194,0.4079147640791477,0.3632656496839194,0.4079147640791477,0.394037099058009,0.4403183023872679,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9526544931505232,0.9553398058252426,0.0,0.0,0.7002308969696702,0.7129186602870814,0.7002308969696702,0.7129186602870814,0.4199258279528156,0.4567474048442906,0.7946365110333277,0.8044444444444444
5,0.3708656734839284,0.415929203539823,0.3708656734839284,0.415929203539823,0.4028812305967227,0.4480431848852902,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9716439567395332,0.9732824427480916,0.0,0.0,0.7431210815864381,0.7546296296296297,0.7431210815864381,0.7546296296296297,0.4258015460651375,0.4638157894736842,0.7946365110333277,0.8044444444444444
6,0.3741582143388983,0.4181818181818182,0.3741582143388983,0.4181818181818182,0.4139510164879142,0.4584450402144772,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9674769903834248,0.9693486590038314,0.0,0.0,0.7189319136293542,0.7311320754716981,0.7189319136293542,0.7311320754716981,0.5583078646632673,0.5810526315789474,0.8001259772727972,0.8097345132743362
7,0.3799722905171102,0.424597364568082,0.3799722905171102,0.424597364568082,0.4078274417051533,0.4516129032258065,0.0,0.0,0.9980205009866914,0.9981378026070764,0.985996940404105,0.9868173258003766,0.0,0.0,0.7401427342479117,0.751740139211137,0.7401427342479117,0.751740139211137,0.5121922826120255,0.5410447761194029,0.8001259772727972,0.8097345132743362
8,0.4000477546280384,0.4420731707317074,0.4000477546280384,0.4420731707317074,0.4217201630105709,0.4651162790697674,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9880184997959452,0.988721804511278,0.0,0.0,0.7607273971618921,0.771689497716895,0.7607273971618921,0.771689497716895,0.4830437887963837,0.5150976909413854,0.8001259772727972,0.8097345132743362
9,0.4184267357110435,0.4581358609794628,0.4184267357110435,0.4581358609794628,0.4427967874528127,0.4836415362731153,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9920403481096046,0.99250936329588,0.0,0.0,0.7946365110333277,0.8044444444444444,0.7946365110333277,0.8044444444444444,0.5700808516096179,0.5930470347648261,0.8001259772727972,0.8097345132743362
10,0.4215529578826584,0.4602917341977309,0.4215529578826584,0.4602917341977309,0.4396886149985191,0.4809052333804809,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9920403481096046,0.99250936329588,0.0,0.0,0.7946365110333277,0.8044444444444444,0.7946365110333277,0.8044444444444444,0.6358760010715044,0.6561264822134387,0.8055706538397094,0.8149779735682819
11,0.4077966253082623,0.4452173913043478,0.4077966253082623,0.4452173913043478,0.4361104579017629,0.4756097560975609,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9920403481096046,0.99250936329588,0.0,0.0,0.8082763669510185,0.8175824175824176,0.8082763669510185,0.8175824175824176,0.556774874879471,0.5854483925549914,0.8055706538397094,0.8149779735682819
12,0.4107601938015054,0.4482758620689654,0.4107601938015054,0.4482758620689654,0.4375371022774557,0.478134110787172,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9920403481096046,0.99250936329588,0.0,0.0,0.8001259772727972,0.8097345132743362,0.8001259772727972,0.8097345132743362,0.5645190762209287,0.5939004815409309,0.8055706538397094,0.8149779735682819
13,0.406741334317117,0.444055944055944,0.406741334317117,0.444055944055944,0.4529985723203942,0.4917541229385307,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9920403481096046,0.99250936329588,0.0,0.0,0.8189899514995886,0.8278867102396514,0.8189899514995886,0.8278867102396514,0.6750743843684379,0.6941838649155723,0.8055706538397094,0.8149779735682819
14,0.4037051536624967,0.4409171075837743,0.4037051536624967,0.4409171075837743,0.4493901511207925,0.4890190336749634,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9980205009866914,0.9981378026070764,0.0,0.0,0.8189899514995886,0.8278867102396514,0.8189899514995886,0.8278867102396514,0.8690499208481077,0.8773747841105353,0.8163278128984006,0.8253275109170306
15,0.3711875006587661,0.4082397003745318,0.3711875006587661,0.4082397003745318,0.4567920214498993,0.4955489614243323,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9980205009866914,0.9981378026070764,0.0,0.0,0.8189899514995886,0.8278867102396514,0.8189899514995886,0.8278867102396514,0.8776208595649406,0.8854700854700855,0.8163278128984006,0.8253275109170306
16,0.3636176744635291,0.4007561436672967,0.3636176744635291,0.4007561436672967,0.4319949350193787,0.4709576138147567,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9980205009866914,0.9981378026070764,0.0,0.0,0.8189899514995886,0.8278867102396514,0.8189899514995886,0.8278867102396514,0.921576664866898,0.926391382405745,0.8163278128984006,0.8253275109170306
17,0.3645808167279244,0.4022346368715084,0.3645808167279244,0.4022346368715084,0.4328343677919439,0.4722222222222222,0.0,0.0,0.9980205009866914,0.9981378026070764,0.9980205009866914,0.9981378026070764,0.0,0.0,0.810971086678911,0.8201754385964912,0.810971086678911,0.8201754385964912,0.921576664866898,0.926391382405745,0.8163278128984006,0.8253275109170306
