,datetime,latitude,longitude,pressure,salinity,temperature,label,anomaly_score
5264,3.289605880909443,1.662114657929762,2.0662516762299696,-0.8917100724326271,0.8544913795904634,0.8224072284020821,0,2.1160074148052916
10943,1.860515537148498,1.722418835612877,1.6267121618684213,-1.093956588862791,0.4831702799439537,1.9995403987021367,0,2.11324118571479
17826,3.289605880909443,1.662114657929762,2.0662516762299696,-0.8805679438146047,0.8627429595825885,0.8168823073929432,0,2.1087716291824434
7739,-1.287306376367238,-0.5298664181566245,-1.6952446624270714,-0.0773217625335372,-3.164028076583849,0.6768093100435992,1,2.105371840071561
14588,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.7394343146529879,0.8792461195668974,0.7850327627520252,0,2.1002984892319683
11972,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.7323438691687919,0.8792461195668974,0.7840577766915888,0,2.095269356201007
8881,2.5750546328095782,1.7622695387842506,0.8506107700655097,5.192229793268741,-0.6307930189955169,-1.6127829552142388,0,2.0942494595518086
19366,2.664375057876909,1.842332189061553,0.8477057025701652,5.210800007632112,-0.6307930189955169,-1.6137579412746748,0,2.0908657087634914
16248,3.289605880909443,1.662114657929762,2.0662516762299696,-0.85828368657856,0.8544913795904634,0.8168823073929432,0,2.090635320350651
1944,1.949805581118868,1.8940371904765363,1.6504758008014004,5.445797629394039,-0.6307930189955169,-1.6381325927855814,0,2.089687781100154
16062,3.289605880909443,1.662114657929762,2.0662516762299696,-0.8545696437058858,0.8544913795904634,0.8178572934533795,0,2.088742159125083
14975,2.48571597908407,1.902769869937875,0.8559725345102936,5.209111806326351,-0.6307930189955169,-1.6088830109724934,0,2.081174378789833
3148,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.713098374283117,0.9040008595433312,0.8061574607281444,0,2.0802394377822595
6512,0.7175604407920222,1.8424107203516755,1.8764807108861703,4.95790745202912,-0.6307930189955169,-1.6459324812690717,0,2.0790344904949425
6988,2.2177486276626843,2.0340545541959205,0.6036706919081797,5.058186609591321,-0.6225414390033918,-1.61765788551642,0,2.0782978098213465
7075,2.396407706455524,1.9846819320975035,0.8818864838530105,5.226669099906265,-0.6307930189955169,-1.609533001679451,0,2.077117147047297
3861,2.039144234844376,1.9295097742237224,1.39028637301257,5.379282497947057,-0.6307930189955169,-1.6313076903625277,0,2.0756649126450966
4056,2.664375057876909,1.842332189061553,0.8477057025701652,5.194255634835654,-0.6307930189955169,-1.6131079505677173,0,2.0742389881593843
9498,3.289605880909443,1.662114657929762,2.0662516762299696,-0.8353241488202108,0.8462397995982797,0.8178572934533795,0,2.0727693112981918
6051,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.700943324881638,0.8709945395747136,0.7830827906311525,0,2.0716267828873773
18827,1.949805581118868,1.8940371904765363,1.6504758008014004,-1.110163321398096,0.2686292001481729,1.860117392059751,0,2.0699068603475026
17274,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.6938528793974419,0.8709945395747136,0.7830827906311525,0,2.0672268974703787
3212,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.6803472689513541,0.9122524395354564,0.8032325025468354,0,2.061720116560614
11214,2.753683330505456,1.7304368803341257,0.8442906135788532,5.1425966748793694,-0.6307930189955169,-1.6062830481446635,0,2.052633543345149
16309,3.289605880909443,1.662114657929762,2.0662516762299696,-0.7921061953927301,0.8627429595825885,0.8162323166859857,0,2.0505528095643255
19017,2.2177486276626843,2.0340545541959205,0.6036706919081797,5.024422583476102,-0.6225414390033918,-1.6160329087490262,0,2.0446695559752537
11748,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.6371293155238734,0.8792461195668974,0.7830827906311525,0,2.0359779638252693
19246,3.20027937962272,1.5800259003673631,1.8029460731470968,5.429590896858733,-0.6225414390033918,-1.6459324812690717,0,2.035613260110821
8944,3.289605880909443,1.662114657929762,2.0662516762299696,-0.7566539679717499,0.8709945395747136,0.8172073027464221,0,2.0319359333459186
123,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.6293635895173729,0.8792461195668974,0.7830827906311525,0,2.031298625367437
10469,2.396407706455524,1.9846819320975035,0.8818864838530105,5.1763607009945884,-0.6307930189955169,-1.6079080249120572,0,2.026174777275776
17150,2.2177486276626843,2.0340545541959205,0.6036706919081797,-1.1094880408757917,0.095346020313135,1.7892684050013818,0,2.0234270997944157
17260,2.2177486276626843,2.0340545541959205,0.6036706919081797,-1.0993588330412258,0.1035976003053188,1.7899183957083398,0,2.0191047766783163
9938,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.6141697777655243,0.8709945395747136,0.7834077859846313,0,2.0189275149153616
13807,1.505038474038697,1.733868697712369,0.2620029948753207,4.637149203934536,-0.6307930189955169,-1.605633057437706,0,2.0185972275683324
4207,1.2425397200704131,1.9008380002009244,0.5611726369987914,4.737428361496738,-0.6307930189955169,-1.6131079505677173,0,2.0172995769595308
11648,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.6259871869058511,0.8957492795511476,0.7947826233563878,0,2.016618171046444
12609,2.48571597908407,1.902769869937875,0.8559725345102936,5.143609595662825,-0.6307930189955169,-1.605633057437706,0,2.0152801967191567
7691,3.289605880909443,1.662114657929762,2.0662516762299696,-0.7228899418565305,0.8792461195668974,0.8185072841603369,0,2.0149405834049863
2101,3.378926305976774,1.6019086443592894,2.1360143967516145,5.446135269655191,-0.6225414390033918,-1.6475574580364658,0,2.0132833234825944
11377,1.949805581118868,1.8940371904765363,1.6504758008014004,-1.029467298982722,0.2521260401639227,1.8435426290323345,0,2.0072452799991685
8728,-1.287306376367238,-0.5298664181566245,-1.6952446624270714,-0.1178385938718004,-3.0650091166781137,0.8484068566803826,1,2.0056305132980103
3958,3.20027937962272,1.5800259003673631,1.8029460731470968,-1.1162408460988356,0.4089060600146517,0.8360570332481898,0,2.005448154468163
12529,3.11098933565235,1.5788440044510568,1.387782970797932,-1.0092088833135904,0.9122524395354564,0.8945561968743659,0,2.0037907111444997
6126,0.9800105850051676,2.352106279181765,0.7780307879470936,4.720546348439128,-0.6307930189955169,-1.6137579412746748,0,2.0011423235653694
14808,2.2177486276626843,2.0340545541959205,0.6036706919081797,-1.0591796419641148,0.1035976003053188,1.7912183771222543,0,1.998063802938302
5658,1.1549631699686822,1.9152327856799125,0.1306864712433134,4.449421218733916,-0.6307930189955169,-1.6124579598607598,0,1.9968113934785812
18654,2.2177486276626843,2.0340545541959205,0.6036706919081797,-1.0554655990914408,0.1035976003053188,1.7912183771222543,0,1.9960511342804708
15141,1.949805581118868,1.8940371904765363,1.6504758008014004,-1.0230521340208305,0.2603776201560478,1.8318427963070991,0,1.9956168802997762
18322,2.396407706455524,1.9846819320975035,0.8818864838530105,5.142259034618217,-0.6307930189955169,-1.607583029558579,0,1.9920194737185948
5619,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.5621731775480865,0.8792461195668974,0.7830827906311525,0,1.9915110288273157
9873,3.20027937962272,1.5800259003673631,1.8029460731470968,-1.089567265467812,0.4254092199989606,0.8363820286016688,0,1.9909101208918536
6353,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.5969501244467624,0.8792461195668974,0.7918576651750789,0,1.990555748024077
17938,2.128452507472922,1.844900162248476,1.0328920790820832,-1.1209678097549662,-0.0284276795690348,1.879942108621955,0,1.988143857107301
8083,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.940350158449205,-0.6307930189955169,-1.6423575323808055,0,1.9856605088856172
18936,2.9323302568595104,1.949044432641064,1.1084780120686728,5.261108406543789,-0.6307930189955169,-1.61765788551642,0,1.9831327417564442
14550,0.7175604407920222,1.8424107203516755,1.8764807108861703,4.856277733422309,-0.6307930189955169,-1.6433325184412415,0,1.9778972971523736
1736,2.396407706455524,1.9846819320975035,0.8818864838530105,5.125039381299455,-0.6307930189955169,-1.6062830481446635,0,1.9749243270510808
10738,1.4175773721054206,1.9858167092397343,0.0826622493556426,4.467653792836135,-0.6307930189955169,-1.605308062084227,0,1.9724128576867441
6618,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.5246951085601931,0.8792461195668974,0.7834077859846313,0,1.9700506647657117
2686,3.20027937962272,1.5800259003673631,1.8029460731470968,-0.8731398580692565,0.8049818996375954,0.8432069310247226,0,1.970027712335246
6226,3.11098933565235,1.5788440044510568,1.387782970797932,-0.9572122830961524,0.9040008595433312,0.8942312015208873,0,1.9675744307105998
17528,2.039144234844376,1.9295097742237224,1.39028637301257,-1.1270453344557056,0.0540881203524508,1.7736686280344016,0,1.9674275421053562
19186,2.128452507472922,1.844900162248476,1.0328920790820832,-1.092943668079334,-0.011924519584726,1.8685672712501984,0,1.9644392381990163
4045,3.021705367901373,1.602913844872826,1.1440730287817278,5.1594786879369785,-0.6307930189955169,-1.6218828251116435,0,1.9639140741675334
1238,3.11098933565235,1.5788440044510568,1.387782970797932,-0.9534982402234784,0.8957492795511476,0.8942312015208873,0,1.961966041149165
3162,3.20027937962272,1.5800259003673631,1.8029460731470968,-0.8326230267309933,0.8462397995982797,0.8445069124386374,0,1.9612379366300239
11764,2.039144234844376,1.9295097742237224,1.39028637301257,-1.1148902850542266,0.070591280336701,1.7723686466204869,0,1.9608060046358755
8791,3.20027937962272,1.5800259003673631,1.8029460731470968,-0.8211432578518187,0.8627429595825885,0.8435319263782014,0,1.9601150891244947
18791,1.3300372793200437,2.168138878946744,0.3065822364019526,4.569283511442944,-0.6307930189955169,-1.6079080249120572,0,1.9598728935795429
4417,3.11098933565235,1.5788440044510568,1.387782970797932,-0.6519854870145699,1.2670703791976574,0.8929312201069721,0,1.9590276396915636
4123,2.8429916031340023,1.938639036700169,0.8332270703586405,5.092625916228844,-0.6307930189955169,-1.6105079877398871,0,1.9588847582650255
744,3.11098933565235,1.5788440044510568,1.387782970797932,-0.938979708993934,0.9040008595433312,0.8945561968743659,0,1.956453346984139
15927,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.536850157961672,0.8874976995590225,0.7866577395194189,0,1.955768223632605
12944,3.11098933565235,1.5788440044510568,1.387782970797932,-0.6479338038807436,1.2588187992055322,0.8900062619256636,0,1.95094291650053
15670,3.20027937962272,1.5800259003673631,1.8029460731470968,-0.7677960965897722,0.9205040195275817,0.8425569403177652,0,1.9506054337668781
8191,2.2177486276626843,2.0340545541959205,0.6036706919081797,4.923130505130444,-0.6225414390033918,-1.6105079877398871,0,1.9456589838060097
9504,1.7711525785454203,1.5505216946692977,1.2715727981417166,5.057848969330168,-0.6307930189955169,-1.6238327972325164,0,1.9456365258736332
11479,3.11098933565235,1.5788440044510568,1.387782970797932,-0.6408433583965476,1.2588187992055322,0.8854563269769609,0,1.9446895415224652
17753,3.11098933565235,1.5788440044510568,1.387782970797932,-0.925136458286694,0.8957492795511476,0.8945561968743659,0,1.9446339990964507
19943,3.289605880909443,1.662114657929762,2.0662516762299696,-0.6033652894086542,0.8874976995590225,0.8155823259790284,0,1.9443371098680526
1849,1.4175773721054206,1.9858167092397343,0.0826622493556426,4.43456504724322,-0.6307930189955169,-1.6040080806703123,0,1.9416838239990837
8735,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.4723608680816031,0.8792461195668974,0.7837327813381102,0,1.9406638316417169
1465,3.20027937962272,1.5800259003673631,1.8029460731470968,-0.7488882419652494,0.9205040195275817,0.8432069310247226,0,1.9395927893114966
7311,0.9800105850051676,2.352106279181765,0.7780307879470936,4.652343015686385,-0.6307930189955169,-1.6118079691538023,0,1.9360731271119125
10418,1.2425397200704131,1.9008380002009244,0.5611726369987914,4.6543688572532975,-0.6307930189955169,-1.6118079691538023,0,1.9358033898234617
15637,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.888353558231767,-0.6307930189955169,-1.6417075416738478,0,1.9351370126568985
1556,2.039144234844376,1.9295097742237224,1.39028637301257,-1.0699841303209852,0.070591280336701,1.771718655913529,0,1.9340858560953673
11881,3.289605880909443,1.662114657929762,2.0662516762299696,-0.5861456360898923,0.8874976995590225,0.8152573306255494,0,1.9340502328856537
15302,1.6818443059168742,1.4825018177318918,0.9133359412270498,4.872484465957615,-0.6307930189955169,-1.620582843697729,0,1.933030467569407
8931,1.949805581118868,1.8940371904765363,1.6504758008014004,-0.9933397910394371,1.3660893391033933,1.205576750153536,0,1.9299864393383765
2886,3.11098933565235,1.5788440044510568,1.387782970797932,-0.8586213268397122,0.9700134994804496,0.8818813780886945,0,1.9281762786853118
13996,2.753683330505456,1.7304368803341257,0.8442906135788532,5.0085534912019485,-0.6307930189955169,-1.600108136428567,0,1.9224335248802928
13743,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.4764125512154295,0.8957492795511476,0.7795078417428865,0,1.9206836864438042
