,Knn_light_kappa,Knn_light_F1,Knn_xgboost_kappa,Knn_xgboost_F1,Knn_catboost_kappa,Knn_catboost_F1,light_xgboost_kappa,light_xgboost_F1,light_catboost_kappa,light_catboost_F1,xgboost_catboost_kappa,xgboost_catboost_F1,lg_xg_cb_kappa,lg_xg_cb_F1,Knn_xg_cb_kappa,Knn_xg_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_xg_kappa,Knn_lg_xg_F1,Knn_lg_xg_cb_kappa,Knn_lg_xg_cb_F1
0,0.3149211791014512,0.3321554770318021,0.3149211791014512,0.3321554770318021,0.3149211791014512,0.3321554770318021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248542011340571,0.2531847133757962,0.248542011340571,0.2531847133757962,0.0,0.0,0.0,0.0
1,0.3184958509077239,0.3356828193832599,0.3184958509077239,0.3356828193832599,0.3363040663991632,0.3520599250936329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346989129819543,0.2391653290529695,0.2346989129819543,0.2391653290529695,0.0,0.0,0.0,0.0
2,0.3221886189657236,0.3391188251001334,0.3221886189657236,0.3391188251001334,0.3483355771592048,0.3632850241545893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274270952145756,0.2792156862745098,0.274270952145756,0.2792156862745098,0.0,0.0,0.0,0.0
3,0.2644925815497793,0.2807192807192807,0.2644925815497793,0.2807192807192807,0.3682656305636278,0.3819197562214321,0.0,0.0,0.0017771241999032,0.0018214936247723,0.0017771241999032,0.0018214936247723,0.0,0.0,0.2675716491697677,0.2724409448818897,0.2675716491697677,0.2724409448818897,0.0,0.0,0.0,0.0
4,0.285433801498631,0.2998932764140875,0.285433801498631,0.2998932764140875,0.361683873517835,0.3751295336787564,0.0,0.0,0.0176337510751457,0.01806684733514,0.0176337510751457,0.01806684733514,0.0,0.0,0.2512853523040042,0.2559618441971383,0.2512853523040042,0.2559618441971383,0.0,0.0,0.0,0.0
5,0.3015450847269766,0.3160648874934589,0.3015450847269766,0.3160648874934589,0.3734452514735565,0.3861333333333333,0.0,0.0,0.0280692261016747,0.0287511230907457,0.0280692261016747,0.0287511230907457,0.0,0.0,0.2457902955877651,0.2503987240829346,0.2457902955877651,0.2503987240829346,0.0,0.0,0.0,0.0
6,0.3220412286281572,0.3349972268441487,0.3220412286281572,0.3349972268441487,0.3927597063942193,0.4042434394193188,0.0,0.0,0.0536953035062777,0.0549645390070922,0.0536953035062777,0.0549645390070922,0.0,0.0,0.2540203566527174,0.2587301587301587,0.2540203566527174,0.2587301587301587,0.0,0.0,0.0,0.0
7,0.3446131757976803,0.3559222156747201,0.3446131757976803,0.3559222156747201,0.3993464977462838,0.4104308390022676,0.0,0.0,0.0819645429017968,0.0838427947598253,0.0819645429017968,0.0838427947598253,0.0,0.0,0.2430301666375003,0.2476038338658147,0.2430301666375003,0.2476038338658147,0.0,0.0,0.0,0.0
8,0.3543302622149122,0.3649546827794562,0.3543302622149122,0.3649546827794562,0.3795194317206057,0.3904428904428904,0.0,0.0,0.0819645429017968,0.0838427947598253,0.0819645429017968,0.0838427947598253,0.0,0.0,0.2063649775228989,0.2104404567699836,0.2063649775228989,0.2104404567699836,0.0,0.0,0.0,0.0
9,0.3501181324652708,0.362088535754824,0.3501181324652708,0.362088535754824,0.3705265706288008,0.3812351543942992,0.0,0.0,0.0966091017079352,0.0987868284228769,0.0966091017079352,0.0987868284228769,0.0,0.0,0.1889363569124075,0.1927512355848434,0.1889363569124075,0.1927512355848434,0.0,0.0,0.0,0.0
