,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1
0,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
1,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
2,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
3,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
4,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
5,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
6,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
7,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
8,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
9,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
10,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
11,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
12,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
13,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
14,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
15,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
16,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
17,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
18,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
19,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
20,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
21,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
22,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
23,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
24,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
25,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
26,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
27,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
28,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
29,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
30,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
31,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
32,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
33,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
34,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
35,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
36,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
37,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
38,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
39,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
40,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
41,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
42,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
43,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
44,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
45,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
46,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
47,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
48,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
49,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912,0.8699560635315655,0.8701754385964912
