,Knn_light,Knn_gradient,Knn_catboost,light_gradient,light_catboost,gradient_catboost,lg_gb_cb,Knn_gb_cb,Knn_lg_cb,Knn_lg_gb,Knn_lg_gb_cb
0,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.6368987365500693,0.4943739800154608,0.4943739800154608,0.487890022070597,0.4955076499124494
1,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.9687225443683009,0.4943739800154608,0.4943739800154608,0.487890022070597,0.4955076499124494
2,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.951203527168732,0.4943739800154608,0.4943739800154608,0.487890022070597,0.4955076499124494
3,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.9273657912375846,0.4943739800154608,0.4943739800154608,0.487890022070597,0.495183680500725
4,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.9111578717241002,0.4943739800154608,0.4943739800154608,0.487890022070597,0.4955076499124494
5,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.5077634812780106,0.4943739800154608,0.4943739800154608,0.487890022070597,0.4955076499124494
6,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
7,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
8,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
9,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
10,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
11,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
12,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
13,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
14,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
15,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
16,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
17,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
18,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
19,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
20,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
21,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
22,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
23,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
24,0.487890022,0.487890022070597,0.4943739800154608,0.0,0.4951687084206529,0.4951687084206529,0.4951687084206529,0.4943739800154608,0.4943739800154608,0.487890022070597,0.49437398001546085
