,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost
0,0.800580277,0,0,0.952691575,0.800580277,0,0,0.952691575,0.800580277,0,0,0.952691575,0.800580277,0,0,0.952691575
1,0.800580277,0,0,0.944371413,0.800580277,0,0,0.964079313,0.800580277,0,0,0.964079313,0.800580277,0,0,0.964079313
2,0.800634299,0,0,0.940035884,0.800580277,0,0,0.965091746,0.800580277,0,0,0.965091746,0.800580277,0,0,0.965091746
3,0.800634299,0,0,0.938200651,0.800904977,0,0,0.963803523,0.800904977,0,0,0.963803523,0.800904977,0,0,0.963803523
4,0.80051289,0,0,0.939531057,0.800904977,0,0,0.971223022,0.800904977,0,0,0.971223022,0.800904977,0,0,0.971223022
5,0.797904548,0,0,0.940633787,0.798535036,0,0,0.971208474,0.798535036,0,0,0.971208474,0.798535036,0,0,0.971208474
6,0.797904548,0,0,0.943070876,0.798535036,0,0,0.971802778,0.798535036,0,0,0.971802778,0.798535036,0,0,0.971802778
7,0.801090836,0,0,0.943287,0.798535036,0,0,0.973825971,0.798535036,0,0,0.973825971,0.798535036,0,0,0.973825971
8,0.80137742,0,0,0.942604716,0.798535036,0,0,0.973047772,0.798535036,0,0,0.973047772,0.798535036,0,0,0.973047772
9,0.80137742,0,0,0.944998248,0.798535036,0,0,0.986096052,0.798535036,0,0,0.986096052,0.798535036,0,0,0.986096052
10,0.80137742,0,0,0.946404645,0.7980953,0,0,0.986780765,0.7980953,0,0,0.986780765,0.7980953,0,0,0.986780765
11,0.80137742,0,0,0.942045599,0.7980953,0,0,0.986864393,0.7980953,0,0,0.986864393,0.7980953,0,0,0.986864393
12,0.80137742,0,0,0.946796684,0.7980953,0,0,0.988279118,0.7980953,0,0,0.988279118,0.7980953,0,0,0.988279118
13,0.814689938,0,0,0.941917115,0.7980953,0,0,0.991571863,0.7980953,0,0,0.991571863,0.7980953,0,0,0.991571863
14,0.814689938,0,0,0.94216814,0.801227192,0,0,0.992542807,0.801227192,0,0,0.992542807,0.801227192,0,0,0.992542807
15,0.807524572,0,0,0.94619831,0.804230058,0,0,0.992774936,0.804230058,0,0,0.992774936,0.804230058,0,0,0.992774936
16,0.807524572,0,0,0.942301582,0.802330122,0,0,0.993231594,0.802330122,0,0,0.993231594,0.802330122,0,0,0.993231594
17,0.807563381,0,0,0.949401731,0.802330122,0,0,0.993006546,0.802330122,0,0,0.993006546,0.802330122,0,0,0.993006546
18,0.810888627,0,0,0.93970802,0.805285028,0,0,0.992975286,0.805285028,0,0,0.992975286,0.805285028,0,0,0.992975286
19,0.810888627,0,0,0.939645345,0.805285028,0,0,0.992973042,0.805285028,0,0,0.992973042,0.805285028,0,0,0.992973042
20,0.810888627,0,0,0.941903193,0.805285028,0,0,0.993135158,0.805285028,0,0,0.993135158,0.805285028,0,0,0.993135158
21,0.810888627,0,0,0.939328689,0.812002141,0,0,0.993135158,0.812002141,0,0,0.993135158,0.812002141,0,0,0.993135158
22,0.810888627,0,0,0.943116241,0.825978191,0,0,0.992975286,0.825978191,0,0,0.992975286,0.825978191,0,0,0.992975286
23,0.806994902,0,0,0.939556962,0.825978191,0,0,0.993103008,0.825978191,0,0,0.993103008,0.825978191,0,0,0.993103008
24,0.804319182,0,0,0.940818461,0.825978191,0,0,0.993166432,0.825978191,0,0,0.993166432,0.825978191,0,0,0.993166432
25,0.804319182,0,0,0.941995947,0.825063267,0,0,0.989123809,0.825063267,0,0,0.989123809,0.825063267,0,0,0.989123809
26,0.804319182,0,0,0.940590289,0.825063267,0,0,0.993290306,0.825063267,0,0,0.993290306,0.825063267,0,0,0.993290306
27,0.804227026,0,0,0.941511224,0.825089698,0,0,0.993354633,0.825089698,0,0,0.993354633,0.825089698,0,0,0.993354633
28,0.815782614,0,0,0.941492896,0.825089698,0,0,0.993451107,0.825089698,0,0,0.993451107,0.825089698,0,0,0.993451107
29,0.82127157,0,0,0.941658524,0.825089698,0,0,0.993451107,0.825089698,0,0,0.993451107,0.825089698,0,0,0.993451107
30,0.82127157,0,0,0.941228374,0.825089698,0,0,0.993229433,0.825089698,0,0,0.993229433,0.825089698,0,0,0.993229433
31,0.82127157,0,0,0.94113198,0.825089698,0,0,0.993483261,0.825089698,0,0,0.993483261,0.825089698,0,0,0.993483261
