,Random_Knn_kappa,Random_Knn_F1,Random_Lightgbm_kappa,Random_Lightgbm_F1,Random_XGBoost_kappa,Random_XGBoost_F1,Random_Catboost_kappa,Random_Catboost_F1,Uncertainty_Knn_kappa,Uncertainty_Knn_F1,Uncertainty_Lightgbm_kappa,Uncertainty_Lightgbm_F1,Uncertainty_XGBoost_kappa,Uncertainty_XGBoost_F1,Uncertainty_Catboost_kappa,Uncertainty_Catboost_F1
0,0.05888006808931334,0.07629513343799058,0.0,0.0,0.05569302621985939,0.06838565022421525,0.17979361490164725,0.18230277185501065,0.05888006808931334,0.07629513343799058,0.0,0.0,0.05569302621985939,0.06838565022421525,0.17979361490164725,0.18230277185501065
1,0.05888006808931334,0.07629513343799058,0.0,0.0,0.12054499047361,0.1294964028776978,0.18383029922089145,0.1864406779661017,0.059355038507176605,0.07670364500792393,0.0,0.0,0.06994927352510938,0.08138101109741061,0.17007068617721843,0.1724137931034483
2,0.05888006808931334,0.07629513343799058,0.0,0.0,0.05000572762378641,0.059259259259259255,0.17421071927970544,0.17665952890792289,0.059355038507176605,0.07670364500792393,0.0,0.0,0.11761019042769316,0.12231247013855709,0.20599318375481457,0.20870477189302572
3,0.05888006808931334,0.07629513343799058,0.0,0.0,0.05852850494340556,0.07132983135194912,0.16652513380007983,0.16890801506186123,0.05936841343974841,0.07671580282136631,0.0,0.0,0.13410792083913248,0.1392111368909513,0.20646941902677918,0.209143457698371
4,0.05888006808931334,0.07629513343799058,0.0,0.0,0.026221423312621228,0.04010416666666666,0.1780796046302734,0.18055555555555558,0.05936841343974841,0.07671580282136631,0.0,0.0,0.08782152706387147,0.09410729991204925,0.18338897050282676,0.18556701030927836
5,0.05890642354968556,0.07631909547738694,0.0,0.0,0.04670024890246083,0.057539682539682536,0.1752845674991077,0.1777301927194861,0.05936841343974841,0.07671580282136631,0.0,0.0,0.10848696235828192,0.11304347826086956,0.20571560283199963,0.20804289544235924
6,0.05890642354968556,0.07631909547738694,0.0,0.0,0.027688784051898452,0.04507914659325533,0.1577792828754172,0.16008653326122227,0.05936841343974841,0.07671580282136631,0.0,0.0,0.11095115214153639,0.12001437297879984,0.22123277867279256,0.22385706778770362
7,0.0395292276473973,0.05722460658082976,0.0,0.0,0.011518241459221534,0.02958387516254876,0.1648681819853025,0.16720604099244876,0.05970416100916309,0.07702100572883513,0.0,0.0,0.1550706134540254,0.15755627009646303,0.22460257281102702,0.22705570291777186
8,0.0395292276473973,0.05722460658082976,0.0,0.0,0.061022723265241385,0.07607041947402737,0.16672745454016147,0.16908992999461497,0.06497235488211472,0.08181203515889113,0.0,0.0,0.13174179706032796,0.13384530992868898,0.2374563667378189,0.24000000000000002
9,0.0395292276473973,0.05722460658082976,0.0,0.0,0.05445434259017112,0.06915502633386765,0.1717122283558028,0.1740999462654487,0.06497235488211472,0.08181203515889113,0.0,0.0,0.1068565497888675,0.11164122137404578,0.23751160280031847,0.23991507430997877
10,0.03953951172263104,0.057233704292527825,0.0,0.0,0.0540569279239792,0.06880838459785828,0.15311206257443488,0.15535035306898423,0.06497235488211472,0.08181203515889113,0.0,0.0,0.17170839270807015,0.17506361323155217,0.2536359704678377,0.2561679790026247
11,0.04412605165436301,0.06125941136208077,0.0,0.0,0.08389511643771175,0.0912828947368421,0.14912620474340843,0.15133369624387588,0.06431400090853023,0.08116334122421373,0.0,0.0,0.14574735931968696,0.14857744994731298,0.25723205315012354,0.25972660357518407
12,0.03308076182270514,0.049677664012135,0.0,0.0,0.10056146695256929,0.10943811972089608,0.15580184460729596,0.1580942068218733,0.06431400090853023,0.08116334122421373,0.0,0.0,0.15833947629098144,0.1611374407582938,0.30124352721284986,0.30399181166837264
13,0.03308076182270514,0.049677664012135,0.0,0.0,0.09282326841841249,0.10016420361247948,0.16574813766772478,0.16810344827586207,0.06431400090853023,0.08116334122421373,0.0,0.0,0.1515735499259101,0.15726343847179033,0.32324229187500764,0.326097930338213
14,0.03308076182270514,0.049677664012135,0.0,0.0,0.081040427853729,0.08874546187979022,0.1754951151644243,0.17792068595927119,0.06431400090853023,0.08116334122421373,0.0,0.0,0.1907671021378785,0.1933085501858736,0.33825475380294023,0.3411705852926463
15,0.03308076182270514,0.049677664012135,0.0,0.0,0.0721177108219383,0.08399881691807157,0.15003084951562307,0.15225666122892875,0.06458652582836333,0.0814111261872456,0.0,0.0,0.17589489001409264,0.18015414258188825,0.33749007794228625,0.34036144578313254
16,0.03322458845675136,0.0498004181714503,0.0,0.0,0.10787792223125303,0.11646136618141097,0.16280398597223722,0.16513761467889906,0.06458652582836333,0.0814111261872456,0.0,0.0,0.17657893572952843,0.1813953488372093,0.35717521243414607,0.3601190476190476
17,0.03384097006310316,0.05032654629273914,0.0,0.0,0.11414400473145814,0.11963470319634703,0.16652513380007983,0.16890801506186123,0.06470817906248072,0.08152173913043477,0.0,0.0,0.16767079967063625,0.17184466019417477,0.36462806512391377,0.3675889328063241
18,0.03457467823952376,0.050952936600544535,0.0,0.0,0.06342865574811729,0.07624794295117938,0.16113193066507814,0.16341991341991344,0.06470817906248072,0.08152173913043477,0.0,0.0,0.1811272504684427,0.18532818532818532,0.36524250836908967,0.36821322803553796
19,0.03457467823952376,0.050952936600544535,0.0,0.0,0.13188780031461345,0.13733515234197363,0.15628321629469144,0.15852334419109662,0.06470817906248072,0.08152173913043477,0.0,0.0,0.16994696604766157,0.17416545718432513,0.37282027863308076,0.37579931136251843
20,0.03457467823952376,0.050952936600544535,0.0,0.0,0.1041889338560732,0.11053089643167972,0.14812708746485814,0.1503267973856209,0.06472340879940053,0.08153558688635977,0.0,0.0,0.18064477902185694,0.1848089017900339,0.37320463709160323,0.37616937469226985
21,0.03457467823952376,0.050952936600544535,0.0,0.0,0.10757130653105496,0.11461794019933555,0.14137105693390972,0.14348302300109528,0.06472340879940053,0.08153558688635977,0.0,0.0,0.17899325331883276,0.18322082931533268,0.37438698856164165,0.37733990147783253
22,0.040685674500253066,0.05617495711835334,0.0,0.0,0.07570531158671168,0.08846675712347353,0.15727482698792716,0.15952251763429193,0.06472340879940053,0.08153558688635977,0.0,0.0,0.17052196420181975,0.1762114537444934,0.3799462699069154,0.3829160530191458
23,0.040685674500253066,0.05617495711835334,0.0,0.0,0.09011541665273703,0.0998613037447989,0.14137105693390972,0.14348302300109528,0.06442300343442087,0.08123725356900068,0.0,0.0,0.20011415873212268,0.20431654676258995,0.38093283113220267,0.3838978890525282
24,0.040685674500253066,0.05617495711835334,0.0,0.0,0.040245065916366674,0.05480104836788182,0.12509377687538714,0.12707182320441987,0.06442300343442087,0.08123725356900068,0.0,0.0,0.22170388245835748,0.2242199894235854,0.3825133800947985,0.38548307994114767
25,0.040685674500253066,0.05617495711835334,0.0,0.0,0.0960656227639366,0.10437452033768227,0.12595578351712644,0.12796469939327085,0.06442300343442087,0.08123725356900068,0.0,0.0,0.20225724573836357,0.20650095602294455,0.38566538186952226,0.38864415075868813
26,0.04071385253822779,0.0561990561990562,0.0,0.0,0.17459369793863821,0.1793554413825315,0.12517517860700966,0.1271420674405749,0.06477371907769225,0.0815560484558949,0.0,0.0,0.20182685050371263,0.20596727622714148,0.3872368521145526,0.39022004889975553
27,0.04071385253822779,0.0561990561990562,0.0,0.0,0.08287935800726776,0.09181784524250278,0.13156892656403785,0.1335540838852097,0.06477371907769225,0.0815560484558949,0.0,0.0,0.20109909122583391,0.20556341348420554,0.3872368521145526,0.39022004889975553
28,0.04071385253822779,0.0561990561990562,0.0,0.0,0.03735703776880539,0.049215625961242696,0.1253382462011613,0.12728278915329275,0.06477371907769225,0.0815560484558949,0.0,0.0,0.20972580478606428,0.21394460362941736,0.3872368521145526,0.39022004889975553
29,0.04071385253822779,0.0561990561990562,0.0,0.0,0.09567697500842676,0.10346199761241544,0.11508234814963858,0.11692650334075723,0.05967220934775552,0.07637064284463128,0.0,0.0,0.21049223807209894,0.21445900048520136,0.3872368521145526,0.39022004889975553
30,0.04071385253822779,0.0561990561990562,0.0,0.0,0.11086284033725335,0.11410788381742737,0.12485009823378312,0.126861555432984,0.019451807679594868,0.0359612724757953,0.0,0.0,0.21083259240677932,0.21497120921305182,0.3872368521145526,0.39022004889975553
31,0.04071385253822779,0.0561990561990562,0.0,0.0,0.08524272292603374,0.09375,0.13790204960705565,0.1400437636761488,0.019451807679594868,0.0359612724757953,0.0,0.0,0.2145877270818649,0.21883920076117985,0.3872368521145526,0.39022004889975553
32,0.04071385253822779,0.0561990561990562,0.0,0.0,0.04244512167219028,0.05756358768406961,0.1205849485786209,0.1225842076200994,0.019451807679594868,0.0359612724757953,0.0,0.0,0.21351955490601748,0.2177841179267713,0.3888053134976662,0.39179286761113824
33,0.04071385253822779,0.0561990561990562,0.0,0.0,0.08082439069559777,0.09103169251517194,0.13046264494182647,0.13245033112582782,0.019451807679594868,0.0359612724757953,0.0,0.0,0.23427362275917796,0.2368972746331237,0.39115238283243803,0.39414634146341465
34,0.04978280386460621,0.06396484375000001,0.0,0.0,0.07215161556201521,0.08303830061152237,0.1408075008293278,0.14285714285714288,0.019451807679594868,0.0359612724757953,0.0,0.0,0.24927048045635236,0.25195210827693904,0.3927133597590675,0.39571150097465885
35,0.04978280386460621,0.06396484375000001,0.0,0.0,0.1349114832769316,0.13992537313432837,0.14786615183669116,0.1499726327312534,0.019451807679594868,0.0359612724757953,0.0,0.0,0.25482541082589094,0.25752855659397716,0.39504924258183793,0.3980535279805353
36,0.05127464482697419,0.06517924291802457,0.0,0.0,0.07945919327650708,0.08763693270735523,0.09460360634123033,0.09655937846836848,0.019451807679594868,0.0359612724757953,0.0,0.0,0.2542097072236299,0.25689027561102445,0.39504924258183793,0.3980535279805353
37,0.04107096714920333,0.0534351145038168,0.0,0.0,0.11578977842546223,0.12084309133489461,0.09727419627548395,0.09933774834437087,0.019451807679594868,0.0359612724757953,0.0,0.0,0.25349959780071507,0.2562240663900415,0.39504924258183793,0.3980535279805353
38,0.04107096714920333,0.0534351145038168,0.0,0.0,0.12979312893448802,0.1337958374628345,0.09107697063696185,0.09307479224376732,0.019451807679594868,0.0359612724757953,0.0,0.0,0.2539252302677514,0.25662337662337664,0.39504924258183793,0.3980535279805353
39,0.04107096714920333,0.0534351145038168,0.0,0.0,0.04626569873901576,0.06088992974238876,0.14299559604704581,0.14566719829877725,0.019451807679594868,0.0359612724757953,0.0,0.0,0.2552535004955352,0.2579303172126885,0.39504924258183793,0.3980535279805353
