platform_code,anomaly_ratio
5903552,0.09260211955962548
6903248,0.04299636919549016
6903266,0.07135689597502509
4903455,34.06592276443667
1901443,0.03969829297340214
6903102,0.2916784225522259
3902110,0.16588463908242096
2902755,23.94074700515176
3901890,29.364460719713325
5906360,0.19954307527690215
6903017,0.017326327196663265
