,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost
0,0.724543731,0,0,0.933427856,0.724543731,0,0,0.933427856,0.724543731,0,0,0.933427856,0.724543731,0,0,0.933427856
1,0.724543731,0,0,0.921485482,0.724543731,0,0,0.949213319,0.724543731,0,0,0.949213319,0.724543731,0,0,0.949213319
2,0.72462634,0,0,0.914716253,0.724543731,0,0,0.950669054,0.724543731,0,0,0.950669054,0.724543731,0,0,0.950669054
3,0.72462634,0,0,0.912222872,0.719937089,0,0,0.948967554,0.719937089,0,0,0.948967554,0.719937089,0,0,0.948967554
4,0.724470634,0,0,0.914184437,0.719937089,0,0,0.959412846,0.719937089,0,0,0.959412846,0.719937089,0,0,0.959412846
5,0.721840367,0,0,0.915696429,0.716934279,0,0,0.959381975,0.716934279,0,0,0.959381975,0.716934279,0,0,0.959381975
6,0.721840367,0,0,0.919266344,0.716934279,0,0,0.960060214,0.716934279,0,0,0.960060214,0.716934279,0,0,0.960060214
7,0.725006155,0,0,0.919688312,0.716934279,0,0,0.962876598,0.716934279,0,0,0.962876598,0.716934279,0,0,0.962876598
8,0.724575947,0,0,0.918693133,0.716934279,0,0,0.961653344,0.716934279,0,0,0.961653344,0.716934279,0,0,0.961653344
9,0.724575947,0,0,0.922152834,0.716934279,0,0,0.980331631,0.716934279,0,0,0.980331631,0.716934279,0,0,0.980331631
10,0.724575947,0,0,0.924196689,0.716250787,0,0,0.981310153,0.716250787,0,0,0.981310153,0.716250787,0,0,0.981310153
11,0.724575947,0,0,0.917968347,0.716250787,0,0,0.981435556,0.716250787,0,0,0.981435556,0.716250787,0,0,0.981435556
12,0.724575947,0,0,0.924614619,0.716250787,0,0,0.983467716,0.716250787,0,0,0.983467716,0.716250787,0,0,0.983467716
13,0.741791188,0,0,0.917563089,0.716250787,0,0,0.988101931,0.716250787,0,0,0.988101931,0.716250787,0,0,0.988101931
14,0.741791188,0,0,0.917976433,0.720295622,0,0,0.989466992,0.720295622,0,0,0.989466992,0.720295622,0,0,0.989466992
15,0.730037387,0,0,0.92376375,0.725037172,0,0,0.989790101,0.725037172,0,0,0.989790101,0.725037172,0,0,0.989790101
16,0.730037387,0,0,0.91825508,0.722744144,0,0,0.990430067,0.722744144,0,0,0.990430067,0.722744144,0,0,0.990430067
17,0.73008812,0,0,0.928361637,0.722744144,0,0,0.990112789,0.722744144,0,0,0.990112789,0.722744144,0,0,0.990112789
18,0.735346499,0,0,0.914387383,0.726604702,0,0,0.990068197,0.726604702,0,0,0.990068197,0.726604702,0,0,0.990068197
19,0.735346499,0,0,0.914372467,0.726604702,0,0,0.990066346,0.726604702,0,0,0.990066346,0.726604702,0,0,0.990066346
20,0.735346499,0,0,0.917588749,0.726604702,0,0,0.990294101,0.726604702,0,0,0.990294101,0.726604702,0,0,0.990294101
21,0.735346499,0,0,0.913923214,0.732648537,0,0,0.990294101,0.732648537,0,0,0.990294101,0.732648537,0,0,0.990294101
