,Knn_light_kappa,Knn_light_F1,Knn_xgboost_kappa,Knn_xgboost_F1,Knn_catboost_kappa,Knn_catboost_F1,light_xgboost_kappa,light_xgboost_F1,light_catboost_kappa,light_catboost_F1,xgboost_catboost_kappa,xgboost_catboost_F1,lg_xg_cb_kappa,lg_xg_cb_F1,Knn_xg_cb_kappa,Knn_xg_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_xg_kappa,Knn_lg_xg_F1,Knn_lg_xg_cb_kappa,Knn_lg_xg_cb_F1
0,0.5875208000020375,0.5902480752780155,0.5875208000020375,0.5902480752780155,0.5875208000020375,0.5902480752780155,0.0,0.0,0.6671991380224922,0.6691244239631337,0.0,0.0,0.0,0.0,0.5499324986443026,0.5521350546176762,0.5499324986443026,0.5521350546176762,0.3799100647774549,0.3826266804550155,0.0,0.0
1,0.5911266578451435,0.593803786574871,0.5911266578451435,0.593803786574871,0.5911266578451435,0.593803786574871,0.0,0.0,0.6684282192462858,0.6703499079189686,0.0,0.0,0.0,0.0,0.541048874401082,0.5432835820895522,0.541048874401082,0.5432835820895522,0.3815799727758513,0.3842975206611569,0.0,0.0
2,0.5911266578451435,0.593803786574871,0.5911266578451435,0.593803786574871,0.5911266578451435,0.593803786574871,0.0,0.0,0.6647342452114355,0.6666666666666666,0.0,0.0,0.0,0.0,0.5346777244772887,0.5369261477045908,0.5346777244772887,0.5369261477045908,0.3815799727758513,0.3842975206611569,0.0,0.0
3,0.6098203564439548,0.6122448979591837,0.6098203564439548,0.6122448979591837,0.6098203564439548,0.6122448979591837,0.0,0.0,0.6572852791753521,0.659238625812442,0.0,0.0,0.0,0.0,0.536137714622434,0.5383848454636092,0.536137714622434,0.5383848454636092,0.0,0.0,0.0,0.0
4,0.6110544848748269,0.6134751773049645,0.6153741658336225,0.6177260519247986,0.6644357252914098,0.6666666666666666,0.0,0.0,0.74488116145719,0.7465277777777778,0.0109250543344521,0.0110192837465564,0.0,0.0,0.5451314043044245,0.5472837022132797,0.5451314043044245,0.5472837022132797,0.6121438359999176,0.6142034548944337,0.01634333284725553,0.016483516483516487
5,0.6110544848748269,0.6134751773049645,0.615815390350169,0.6181491464510332,0.6696522307985355,0.6718213058419245,0.0,0.0,0.7237748594579454,0.7255075022065314,0.0715173799949264,0.0720961281708945,0.0,0.0,0.5567404185753484,0.5588822355289421,0.5567404185753484,0.5588822355289421,0.0,0.0,0.021732430005188763,0.021917808219178086
6,0.6105038603718641,0.6129317980513729,0.6163785706187795,0.6187050359712231,0.6810109468752044,0.6831345826235095,0.0,0.0,0.7135308673886482,0.7153024911032029,0.0992212069494515,0.1,0.0,0.0,0.587741372745916,0.58984375,0.587741372745916,0.58984375,0.6818019127338134,0.683682771194166,0.010925054334452122,0.011019283746556474
7,0.6107668072429566,0.6132158590308371,0.6226403036110948,0.6248864668483197,0.6840258360255422,0.6861063464837049,0.0,0.0,0.7610637944677823,0.7626392459297343,0.1091007707095118,0.1099476439790575,0.0,0.0,0.5624765505264967,0.5646123260437376,0.5624765505264967,0.5646123260437376,0.6395812041376764,0.6415804327375353,0.005477356802685129,0.0055248618784530384
8,0.6098203564439548,0.6122448979591837,0.6232156911462974,0.6254545454545454,0.7149695917862894,0.7169179229480738,0.0,0.0,0.7758006518755722,0.777307366638442,0.1309619952215932,0.1319534282018111,0.0,0.0,0.6021620854606198,0.6042471042471043,0.6021620854606198,0.6042471042471043,0.6395812041376764,0.6415804327375353,0.021732430005188763,0.021917808219178086
9,0.6163785706187795,0.6187050359712231,0.6331579691371663,0.6352723915050784,0.7391606642131974,0.7410926365795725,0.0,0.0,0.7982728075481411,0.799667497921862,0.1616695342352042,0.1628498727735368,0.0,0.0,0.5967426231530473,0.5988372093023255,0.5967426231530473,0.5988372093023255,0.6818019127338134,0.683682771194166,0.008204897900622066,0.008275862068965517
