,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1
0,0.7162449771291206,0.717663421418637,0.7162449771291206,0.717663421418637,0.7162449771291206,0.717663421418637
1,0.7144535904306561,0.7158774373259054,0.7144535904306561,0.7158774373259054,0.7144535904306561,0.7158774373259054
2,0.8199422206708964,0.8209718670076726,0.7198129764638405,0.7212205270457698,0.8199422206708964,0.8209718670076726
3,0.7727109005915026,0.7739361702127661,0.7215896296596056,0.7229916897506925,0.822963513596024,0.8239795918367346
4,0.761147668747902,0.7624161073825503,0.7215896296596056,0.7229916897506925,0.8274668968024631,0.8284625158831004
5,0.8184258194586115,0.8194622279129321,0.7215896296596056,0.7229916897506925,0.8166578437445161,0.8177215189873419
6,0.8199422206708964,0.8209718670076726,0.7215896296596056,0.7229916897506925,0.8244684343911473,0.8254777070063694
7,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8274668968024631,0.8284625158831004
8,0.8184258194586115,0.8194622279129321,0.8244684343911473,0.8254777070063694,0.8274668968024631,0.8284625158831004
9,0.8184258194586115,0.8194622279129321,0.7233614120619873,0.7247579529737206,0.8244684343911473,0.8254777070063694
10,0.8184258194586115,0.8194622279129321,0.7215896296596056,0.7229916897506925,0.8238548093634633,0.8248730964467004
11,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8238548093634633,0.8248730964467004
12,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8238548093634633,0.8248730964467004
13,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8238548093634633,0.8248730964467004
14,0.8199422206708964,0.8209718670076726,0.8274668968024631,0.8284625158831004,0.8238548093634633,0.8248730964467004
15,0.8199422206708964,0.8209718670076726,0.8274668968024631,0.8284625158831004,0.8238548093634633,0.8248730964467004
16,0.8184258194586115,0.8194622279129321,0.8259695573405095,0.8269720101781172,0.8238548093634633,0.8248730964467004
17,0.8199422206708964,0.8209718670076726,0.828960467063073,0.8299492385786802,0.8238548093634633,0.8248730964467004
18,0.8184258194586115,0.8194622279129321,0.828960467063073,0.8299492385786802,0.8238548093634633,0.8248730964467004
19,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8253510427075957,0.8263624841571608
20,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8253510427075957,0.8263624841571608
21,0.8199422206708964,0.8209718670076726,0.828960467063073,0.8299492385786802,0.8253510427075957,0.8263624841571608
22,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8253510427075957,0.8263624841571608
23,0.8199422206708964,0.8209718670076726,0.8274668968024631,0.8284625158831004,0.8228014228931081,0.8238276299112801
24,0.8199422206708964,0.8209718670076726,0.8274668968024631,0.8284625158831004,0.8253510427075957,0.8263624841571608
25,0.8184258194586115,0.8194622279129321,0.8274668968024631,0.8284625158831004,0.8242971002551613,0.8253164556962025
