,Random_Knn_kappa,Random_Knn_F1,Random_Lightgbm_kappa,Random_Lightgbm_F1,Random_XGBoost_kappa,Random_XGBoost_F1,Random_Catboost_kappa,Random_Catboost_F1,Uncertainty_Knn_kappa,Uncertainty_Knn_F1,Uncertainty_Lightgbm_kappa,Uncertainty_Lightgbm_F1,Uncertainty_XGBoost_kappa,Uncertainty_XGBoost_F1,Uncertainty_Catboost_kappa,Uncertainty_Catboost_F1
0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.013114524264980831,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.013114524264980831,0.0,0.0,0.0
1,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.007679513997816079,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.00498106860341041,0.0,0.0,0.0
2,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.008807616912487104,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.0019679953690374674,0.0,0.0,0.0
3,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.010703301368359508,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.002497099937278424,0.0,0.0,0.0
4,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.014922897647951183,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.002172848976801145,0.0,0.0,0.0
5,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.012690780420284264,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.002009102627194226,0.0,0.0,0.0
6,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.024681221609690773,0.0,0.0,0.0,0.1569710654806329,0.1720554272517321,0.0,0.0,-0.015430309760252614,0.0,0.0,0.0
7,0.08893604078469541,0.10392749244712991,0.0,0.0,-0.02504755054436192,0.0,0.0,0.0,0.15992406880942522,0.17457527826596367,0.0,0.0,-0.0008746113655029308,0.0,0.0,0.0
8,0.08893604078469541,0.10392749244712991,0.0,0.0,-0.012990862174598883,0.0,0.0,0.0,0.16659735785174778,0.18027828191167572,0.0,0.0,-0.0001331205184831319,0.0,0.0,0.0
9,0.08893604078469541,0.10392749244712991,0.0,0.0,-0.008838120942574967,0.0,0.0,0.0,0.16659735785174778,0.18027828191167572,0.0,0.0,-0.006960150433501733,0.0,0.0,0.0
10,0.08893604078469541,0.10392749244712991,0.0,0.0,-0.01333511621122252,0.0,0.0,0.0,0.16659735785174778,0.18027828191167572,0.0,0.0,-0.0023760085790338614,0.0,0.0,0.0
11,0.08893604078469541,0.10392749244712991,0.0,0.0,-0.009409489873065668,0.0,0.0,0.0,0.16438951242793842,0.17807389460932768,0.0,0.0,-0.002172848976801145,0.0,0.0,0.0
12,0.03548803184525562,0.04915912031047866,0.0,0.0,-0.000397299953859509,0.0,0.0,0.0,0.16438951242793842,0.17807389460932768,0.0,0.0,-0.002091111997909234,0.0,0.0,0.0
13,0.03548803184525562,0.04915912031047866,0.0,0.0,-0.006353694451366243,0.0,0.0,0.0,0.16438951242793842,0.17807389460932768,0.0,0.0,-0.006726261019331936,0.0,0.0,0.0
14,0.03548803184525562,0.04915912031047866,0.0,0.0,-0.006523811908154986,0.0,0.0,0.0,0.16438951242793842,0.17807389460932768,0.0,0.0,0.0,0.0,0.0,0.0
15,0.03548803184525562,0.04915912031047866,0.0,0.0,-0.006658981660784713,0.0,0.0,0.0,0.16438951242793842,0.17807389460932768,0.0,0.0,-0.000221484434308028,0.0,0.0,0.0
16,0.036198007602506355,0.04957599478147424,0.0,0.0,-0.004281529374112747,0.0,0.0,0.0,0.16438951242793842,0.17807389460932768,0.0,0.0,-0.0028170994205471978,0.0,0.0,0.0
17,0.039334878032988074,0.05142083897158322,0.0,0.0,-0.004093914854594649,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
18,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.005447830289007083,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
19,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.004281529374112747,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
20,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.005870416059583272,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
21,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.004281529374112747,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
22,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.005447830289007083,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
23,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.004281529374112747,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
24,0.04328048766366721,0.05374823196605375,0.0,0.0,-0.009820757670170321,0.0,0.0,0.0,0.1651502241353906,0.17872340425531913,0.0,0.0,0.0,0.0,0.0,0.0
