,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost,Knn_gradient,light_gradient,light_catboost,gradient_catboost,lg_gb_cb,Knn_gb_cb,Knn_lg_cb,Knn_lg_gb,Knn_lg_gb_cb,Knn_light,Knn_catboost
110,-0.005029232,0,0,0,-0.002727373,0,0,0.196188318,-0.002727373,0,0,0.196188318,-0.002727373,0,0,0.196188318,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
111,-0.005029232,0,0,0,-0.002727373,0,0,0.194157898,-0.002727373,0,0,0.194157898,-0.002727373,0,0,0.194157898,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
112,-0.005029232,0,0,0,-0.002727373,0,0,0.191330726,-0.002727373,0,0,0.191330726,-0.002727373,0,0,0.191330726,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
113,-0.005029232,0,0,0,-0.002727373,0,0,0.201517087,-0.002727373,0,0,0.201517087,-0.002727373,0,0,0.201517087,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
114,-0.005029232,0,0,0,-0.002727373,0,0,0.196054324,-0.002727373,0,0,0.196054324,-0.002727373,0,0,0.196054324,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
115,-0.005029232,0,0,0,-0.002727373,0,0,0.193845871,-0.002727373,0,0,0.193845871,-0.002727373,0,0,0.193845871,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
116,-0.005029232,0,0,0,-0.002727373,0,0,0.210148816,-0.002727373,0,0,0.210148816,-0.002727373,0,0,0.210148816,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
117,-0.005029232,0,0,0,-0.002727373,0,0,0.176038662,-0.002727373,0,0,0.176038662,-0.002727373,0,0,0.176038662,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
118,-0.005029232,0,0,0,-0.002727373,0,0,0.194804533,-0.002727373,0,0,0.194804533,-0.002727373,0,0,0.194804533,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
119,-0.005029232,0,0,0,-0.002727373,0,0,0.189676504,-0.002727373,0,0,0.189676504,-0.002727373,0,0,0.189676504,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
120,-0.005029232,0,0,0,-0.002727373,0,0,0.193600771,-0.002727373,0,0,0.193600771,-0.002727373,0,0,0.193600771,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
121,-0.005029232,0,0,0,-0.002727373,0,0,0.191965111,-0.002727373,0,0,0.191965111,-0.002727373,0,0,0.191965111,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
122,-0.005029232,0,0,0,-0.002727373,0,0,0.194358536,-0.002727373,0,0,0.194358536,-0.002727373,0,0,0.194358536,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
123,-0.005029232,0,0,0,-0.002727373,0,0,0.185180404,-0.002727373,0,0,0.185180404,-0.002727373,0,0,0.185180404,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
124,-0.005029232,0,0,0,-0.002727373,0,0,0.174707753,-0.002727373,0,0,0.174707753,-0.002727373,0,0,0.174707753,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
125,-0.005029232,0,0,0,-0.002727373,0,0,0.19058691,-0.002727373,0,0,0.19058691,-0.002727373,0,0,0.19058691,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
126,-0.005029232,0,0,0,-0.002727373,0,0,0.192699403,-0.002727373,0,0,0.192699403,-0.002727373,0,0,0.192699403,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
127,-0.005029232,0,0,0,-0.002727373,0,0,0.194147225,-0.002727373,0,0,0.194147225,-0.002727373,0,0,0.194147225,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
128,-0.005029232,0,0,0,-0.002727373,0,0,0.193501029,-0.002727373,0,0,0.193501029,-0.002727373,0,0,0.193501029,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
129,-0.005029232,0,0,0,-0.002727373,0,0,0.193278294,-0.002727373,0,0,0.193278294,-0.002727373,0,0,0.193278294,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
130,-0.00510536,0,0,0,-0.002727373,0,0,0.195674767,-0.002727373,0,0,0.195674767,-0.002727373,0,0,0.195674767,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
131,-0.00510536,0,0,0,-0.002727373,0,0,0.19257114,-0.002727373,0,0,0.19257114,-0.002727373,0,0,0.19257114,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
132,-0.00510536,0,0,0,-0.002727373,0,0,0.193979586,-0.002727373,0,0,0.193979586,-0.002727373,0,0,0.193979586,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
133,-0.00510536,0,0,0,-0.002727373,0,0,0.195853365,-0.002727373,0,0,0.195853365,-0.002727373,0,0,0.195853365,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
134,-0.00510536,0,0,0,-0.002727373,0,0,0.192999403,-0.002727373,0,0,0.192999403,-0.002727373,0,0,0.192999403,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
135,-0.00510536,0,0,0,-0.002727373,0,0,0.195139154,-0.002727373,0,0,0.195139154,-0.002727373,0,0,0.195139154,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
136,-0.00510536,0,0,0,-0.002727373,0,0,0.197462102,-0.002727373,0,0,0.197462102,-0.002727373,0,0,0.197462102,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
137,-0.005031854,0,0,0,-0.002727373,0,0,0.196624243,-0.002727373,0,0,0.196624243,-0.002727373,0,0,0.196624243,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
138,-0.005031854,0,0,0,-0.002727373,0,0,0.208266469,-0.002727373,0,0,0.208266469,-0.002727373,0,0,0.208266469,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
139,-0.005031854,0,0,0,-0.002727373,0,0,0.283309893,-0.002727373,0,0,0.283309893,-0.002727373,0,0,0.283309893,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
140,-0.005031854,0,0,0,-0.002727373,0,0,0.211122291,-0.002727373,0,0,0.211122291,-0.002727373,0,0,0.211122291,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
141,-0.005031854,0,0,0,-0.002727373,0,0,0.208430424,-0.002727373,0,0,0.208430424,-0.002727373,0,0,0.208430424,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
142,-0.005031854,0,0,0,-0.002727373,0,0,0.195864902,-0.002727373,0,0,0.195864902,-0.002727373,0,0,0.195864902,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
143,-0.005031854,0,0,0,-0.002727373,0,0,0.189743092,-0.002727373,0,0,0.189743092,-0.002727373,0,0,0.189743092,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
144,-0.005031854,0,0,0,-0.002727373,0,0,0.83070602,-0.002727373,0,0,0.83070602,-0.002727373,0,0,0.83070602,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
145,-0.005031854,0,0,0,-0.002727373,0,0,0.197014986,-0.002727373,0,0,0.197014986,-0.002727373,0,0,0.197014986,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
146,-0.005031854,0,0,0,-0.002727373,0,0,0.187968833,-0.002727373,0,0,0.187968833,-0.002727373,0,0,0.187968833,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
147,-0.005031854,0,0,0,-0.002727373,0,0,0.285660378,-0.002727373,0,0,0.285660378,-0.002727373,0,0,0.285660378,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
148,-0.005031854,0,0,0,-0.002727373,0,0,0.241863165,-0.002727373,0,0,0.241863165,-0.002727373,0,0,0.241863165,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
149,-0.005031854,0,0,0,-0.002727373,0,0,0.177539067,-0.002727373,0,0,0.177539067,-0.002727373,0,0,0.177539067,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
150,-0.005031854,0,0,0,-0.002727373,0,0,0.171656864,-0.002727373,0,0,0.171656864,-0.002727373,0,0,0.171656864,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
151,-0.005031854,0,0,0,-0.002727373,0,0,0.159731049,-0.002727373,0,0,0.159731049,-0.002727373,0,0,0.159731049,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
152,-0.005031854,0,0,0,-0.002727373,0,0,0.19377902,-0.002727373,0,0,0.19377902,-0.002727373,0,0,0.19377902,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
153,-0.005031854,0,0,0,-0.002727373,0,0,0.14544466,-0.002727373,0,0,0.14544466,-0.002727373,0,0,0.14544466,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
154,-0.005031854,0,0,0,-0.002727373,0,0,0.149730099,-0.002727373,0,0,0.149730099,-0.002727373,0,0,0.149730099,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
155,-0.005031854,0,0,0,-0.002727373,0,0,0.194982984,-0.002727373,0,0,0.194982984,-0.002727373,0,0,0.194982984,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
156,-0.005031854,0,0,0,-0.002727373,0,0,0.190986848,-0.002727373,0,0,0.190986848,-0.002727373,0,0,0.190986848,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
157,-0.005031854,0,0,0,-0.002727373,0,0,0.177988361,-0.002727373,0,0,0.177988361,-0.002727373,0,0,0.177988361,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
158,-0.005031854,0,0,0,-0.002727373,0,0,0.199084665,-0.002727373,0,0,0.199084665,-0.002727373,0,0,0.199084665,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
159,-0.005031854,0,0,0,-0.002727373,0,0,0.354886446,-0.002727373,0,0,0.354886446,-0.002727373,0,0,0.354886446,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
160,-0.005031854,0,0,0,-0.002727373,0,0,0.394867738,-0.002727373,0,0,0.394867738,-0.002727373,0,0,0.394867738,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
161,-0.005031854,0,0,0,-0.002727373,0,0,0.341345371,-0.002727373,0,0,0.341345371,-0.002727373,0,0,0.341345371,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
162,-0.005031854,0,0,0,-0.002727373,0,0,0.192793942,-0.002727373,0,0,0.192793942,-0.002727373,0,0,0.192793942,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
163,-0.005031854,0,0,0,-0.002727373,0,0,0.224342577,-0.002727373,0,0,0.224342577,-0.002727373,0,0,0.224342577,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
164,-0.005031854,0,0,0,-0.002727373,0,0,0.234717634,-0.002727373,0,0,0.234717634,-0.002727373,0,0,0.234717634,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
165,-0.005031854,0,0,0,-0.002727373,0,0,0.211855121,-0.002727373,0,0,0.211855121,-0.002727373,0,0,0.211855121,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
166,-0.005031854,0,0,0,-0.002727373,0,0,0.254310937,-0.002727373,0,0,0.254310937,-0.002727373,0,0,0.254310937,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
167,-0.005031854,0,0,0,-0.002727373,0,0,0.291548691,-0.002727373,0,0,0.291548691,-0.002727373,0,0,0.291548691,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
168,-0.005031854,0,0,0,-0.002727373,0,0,0.19140226,-0.002727373,0,0,0.19140226,-0.002727373,0,0,0.19140226,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
169,-0.005031854,0,0,0,-0.002727373,0,0,0.15325265,-0.002727373,0,0,0.15325265,-0.002727373,0,0,0.15325265,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
170,-0.005031854,0,0,0,-0.002727373,0,0,0.142225766,-0.002727373,0,0,0.142225766,-0.002727373,0,0,0.142225766,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
171,-0.005031854,0,0,0,-0.002727373,0,0,0.170658269,-0.002727373,0,0,0.170658269,-0.002727373,0,0,0.170658269,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
172,-0.005031854,0,0,0,-0.002727373,0,0,0.119271695,-0.002727373,0,0,0.119271695,-0.002727373,0,0,0.119271695,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
173,-0.005031854,0,0,0,-0.002727373,0,0,0.115713473,-0.002727373,0,0,0.115713473,-0.002727373,0,0,0.115713473,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
174,-0.005031854,0,0,0,-0.002727373,0,0,0.342451831,-0.002727373,0,0,0.342451831,-0.002727373,0,0,0.342451831,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
175,-0.005031854,0,0,0,-0.002727373,0,0,0.189892941,-0.002727373,0,0,0.189892941,-0.002727373,0,0,0.189892941,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
176,-0.005031854,0,0,0,-0.002727373,0,0,0.206389502,-0.002727373,0,0,0.206389502,-0.002727373,0,0,0.206389502,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
177,-0.005031854,0,0,0,-0.002727373,0,0,0.23745046,-0.002727373,0,0,0.23745046,-0.002727373,0,0,0.23745046,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
178,-0.005031854,0,0,0,-0.002727373,0,0,0.408598393,-0.002727373,0,0,0.408598393,-0.002727373,0,0,0.408598393,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
179,-0.005031854,0,0,0,-0.002727373,0,0,0.301520348,-0.002727373,0,0,0.301520348,-0.002727373,0,0,0.301520348,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
180,-0.005031854,0,0,0,-0.002727373,0,0,0.251461055,-0.002727373,0,0,0.251461055,-0.002727373,0,0,0.251461055,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
181,-0.005031854,0,0,0,-0.002727373,0,0,0.500405113,-0.002727373,0,0,0.500405113,-0.002727373,0,0,0.500405113,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
182,-0.005031854,0,0,0,-0.002727373,0,0,0.220334522,-0.002727373,0,0,0.220334522,-0.002727373,0,0,0.220334522,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
183,-0.005031854,0,0,0,-0.002727373,0,0,0.483727663,-0.002727373,0,0,0.483727663,-0.002727373,0,0,0.483727663,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
184,-0.005031854,0,0,0,-0.002727373,0,0,0.483558972,-0.002727373,0,0,0.483558972,-0.002727373,0,0,0.483558972,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
185,-0.005031854,0,0,0,-0.002727373,0,0,0.710667785,-0.002727373,0,0,0.710667785,-0.002727373,0,0,0.710667785,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
186,-0.005031854,0,0,0,-0.002727373,0,0,0.67649766,-0.002727373,0,0,0.67649766,-0.002727373,0,0,0.67649766,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
187,-0.005031854,0,0,0,-0.002727373,0,0,0.512848536,-0.002727373,0,0,0.512848536,-0.002727373,0,0,0.512848536,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
188,-0.005031854,0,0,0,-0.002727373,0,0,0.709817728,-0.002727373,0,0,0.709817728,-0.002727373,0,0,0.709817728,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
189,-0.005031854,0,0,0,-0.002727373,0,0,0.584636008,-0.002727373,0,0,0.584636008,-0.002727373,0,0,0.584636008,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
190,-0.005031854,0,0,0,-0.002727373,0,0,0.497488835,-0.002727373,0,0,0.497488835,-0.002727373,0,0,0.497488835,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
191,-0.005031854,0,0,0,-0.002727373,0,0,0.406249219,-0.002727373,0,0,0.406249219,-0.002727373,0,0,0.406249219,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
192,-0.005031854,0,0,0,-0.002727373,0,0,0.536196683,-0.002727373,0,0,0.536196683,-0.002727373,0,0,0.536196683,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
193,-0.005031854,0,0,0,-0.002727373,0,0,0.56626485,-0.002727373,0,0,0.56626485,-0.002727373,0,0,0.56626485,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
194,-0.005031854,0,0,0,-0.002727373,0,0,0.48782799,-0.002727373,0,0,0.48782799,-0.002727373,0,0,0.48782799,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
195,-0.005031854,0,0,0,-0.002727373,0,0,0.408436229,-0.002727373,0,0,0.408436229,-0.002727373,0,0,0.408436229,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
196,-0.005031854,0,0,0,-0.002727373,0,0,0.519985714,-0.002727373,0,0,0.519985714,-0.002727373,0,0,0.519985714,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
197,-0.005031854,0,0,0,-0.002727373,0,0,0.624201599,-0.002727373,0,0,0.624201599,-0.002727373,0,0,0.624201599,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
198,-0.005031854,0,0,0,-0.002727373,0,0,0.36049652,-0.002727373,0,0,0.36049652,-0.002727373,0,0,0.36049652,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
199,-0.005031854,0,0,0,-0.002727373,0,0,0.579955572,-0.002727373,0,0,0.579955572,-0.002727373,0,0,0.579955572,0.004154275,0,0,0,0.0,0.004154275,0.004154275,0.004154275,0.004154275,0.004154275,0.0041542745459727
200,-0.005031854,0,0,0,-0.002727373,0,0,0.637820965,-0.002727373,0,0,0.637820965,-0.002727373,0,0,0.637820965,-0.006098914,0,0,0,0.0,0.004154275,0.004154275,-0.006098914,0.004154275,-0.006098914,0.0041542745459727
