,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost,Knn_light,Knn_gradient,Knn_catboost,light_gradient,light_catboost,gradient_catboost,lg_gb_cb,Knn_gb_cb,Knn_lg_cb,Knn_lg_gb,Knn_lg_gb_cb
60,0.830790033,0.0,0.0,0.967236603,0.841346467,0.0,0.0,0.993932814,0.841346467,0.0,0.0,0.993932814,0.841346467,0.0,0.0,0.993932814,0.846095973,0.846095973,0.900633705,0.0,0.980446839,0.980446839,0.980446839,0.872554169,0.872554169,0.846095973,0.991568728
61,0.830790033,0.0,0.0,0.967159801,0.841346467,0.0,0.0,0.993932814,0.841346467,0.0,0.0,0.993932814,0.841346467,0.0,0.0,0.993932814,0.846095973,0.846985583,0.901737085,0.0,0.982792558,0.982792558,0.982387103,0.86910173,0.86910173,0.846985583,0.993614712
62,0.831617552,0.0,0.0,0.968690096,0.841346467,0.0,0.0,0.994387397,0.841346467,0.0,0.0,0.994387397,0.841346467,0.0,0.0,0.994387397,0.846095973,0.844625407,0.894707774,0.0,0.981103361,0.981103361,0.981103361,0.871650212,0.871650212,0.844625407,0.991683925
63,0.841308871,0.0,0.0,0.967713062,0.841346467,0.0,0.0,0.994484298,0.841346467,0.0,0.0,0.994484298,0.841346467,0.0,0.0,0.994484298,0.845130423,0.844938061,0.897965794,0.0,0.979598292,0.979598292,0.979665412,0.869255176,0.869255176,0.844938061,0.992315786
64,0.841308871,0.0,0.0,0.967437109,0.844868894,0.0,0.0,0.994516355,0.844868894,0.0,0.0,0.994516355,0.844868894,0.0,0.0,0.994516355,0.845158119,0.844938061,0.899411363,0.0,0.983129468,0.983129468,0.983129468,0.867941772,0.867941772,0.844938061,0.992820906
65,0.841308871,0.0,0.0,0.968346936,0.844868894,0.0,0.0,0.99467763,0.844868894,0.0,0.0,0.99467763,0.844868894,0.0,0.0,0.99467763,0.846340663,0.844938061,0.900233979,0.0,0.981291223,0.981291223,0.980890509,0.860989436,0.860989436,0.844938061,0.99243995
66,0.841308871,0.0,0.0,0.967911188,0.844868894,0.0,0.0,0.994612516,0.844868894,0.0,0.0,0.994612516,0.844868894,0.0,0.0,0.994612516,0.846340663,0.854521713,0.900269717,0.0,0.979547901,0.979547901,0.979547901,0.864030795,0.864030795,0.854521713,0.99292137
67,0.846706174,0.0,0.0,0.969110366,0.844868894,0.0,0.0,0.994515306,0.844868894,0.0,0.0,0.994515306,0.844868894,0.0,0.0,0.994515306,0.842930041,0.854521713,0.898946143,0.0,0.980704033,0.980704033,0.980518863,0.858819715,0.858819715,0.854521713,0.992884266
68,0.846369861,0.0,0.0,0.968431153,0.844868894,0.0,0.0,0.994192354,0.844868894,0.0,0.0,0.994192354,0.844868894,0.0,0.0,0.994192354,0.843483697,0.854521713,0.901752109,0.0,0.981900022,0.981900022,0.981900022,0.856099531,0.856099531,0.854521713,0.990858999
69,0.846369861,0.0,0.0,0.969153974,0.844868894,0.0,0.0,0.994578044,0.844868894,0.0,0.0,0.994578044,0.844868894,0.0,0.0,0.994578044,0.841737655,0.854521713,0.901894628,0.0,0.980919176,0.980919176,0.98045551,0.854067601,0.854067601,0.854521713,0.990368669
70,0.846369861,0.0,0.0,0.96568221,0.840764757,0.0,0.0,0.994547368,0.840764757,0.0,0.0,0.994547368,0.840764757,0.0,0.0,0.994547368,0.84261802,0.854521713,0.899430617,0.0,0.984549847,0.984549847,0.984549847,0.852588364,0.852588364,0.854521713,0.991046678
71,0.833940556,0.0,0.0,0.967247164,0.845762204,0.0,0.0,0.994482187,0.845762204,0.0,0.0,0.994482187,0.845762204,0.0,0.0,0.994482187,0.842664568,0.854521713,0.900724661,0.0,0.979939248,0.979939248,0.979815237,0.853471263,0.853471263,0.854521713,0.991268324
72,0.833940556,0.0,0.0,0.966239071,0.846963941,0.0,0.0,0.994482891,0.846963941,0.0,0.0,0.994482891,0.846963941,0.0,0.0,0.994482891,0.842664568,0.854521713,0.900830737,0.0,0.981238512,0.981238512,0.981238512,0.854722249,0.854722249,0.854521713,0.992406356
73,0.833903289,0.0,0.0,0.964532679,0.846963941,0.0,0.0,0.99454702,0.846963941,0.0,0.0,0.99454702,0.846963941,0.0,0.0,0.99454702,0.852187281,0.854521713,0.902827996,0.0,0.980091787,0.980091787,0.979968988,0.854722249,0.854722249,0.854521713,0.99101453
74,0.834759836,0.0,0.0,0.964359652,0.846963941,0.0,0.0,0.994450469,0.846963941,0.0,0.0,0.994450469,0.846963941,0.0,0.0,0.994450469,0.850290649,0.854521713,0.902262942,0.0,0.980084223,0.980084223,0.980084223,0.854722249,0.854722249,0.854521713,0.991764556
75,0.834769793,0.0,0.0,0.964452789,0.846963941,0.0,0.0,0.99454702,0.846963941,0.0,0.0,0.99454702,0.846963941,0.0,0.0,0.99454702,0.851634814,0.854521713,0.900838261,0.0,0.980203656,0.980203656,0.980141665,0.864258866,0.864258866,0.854521713,0.992279224
76,0.834769793,0.0,0.0,0.964869255,0.847265325,0.0,0.0,0.99461011,0.847265325,0.0,0.0,0.99461011,0.847265325,0.0,0.0,0.99461011,0.853009644,0.854521713,0.900648642,0.0,0.984241962,0.984241962,0.984241962,0.867066811,0.867066811,0.854521713,0.992216409
77,0.834769793,0.0,0.0,0.966333727,0.847265325,0.0,0.0,0.994578736,0.847265325,0.0,0.0,0.994578736,0.847265325,0.0,0.0,0.994578736,0.860011891,0.85622474,0.903692228,0.0,0.979515711,0.979515711,0.979484748,0.874230832,0.874230832,0.85622474,0.990984103
78,0.834769793,0.0,0.0,0.964126418,0.847457627,0.0,0.0,0.994739359,0.847457627,0.0,0.0,0.994739359,0.847457627,0.0,0.0,0.994739359,0.861635015,0.85622474,0.904893933,0.0,0.978910147,0.978910147,0.978910147,0.874230832,0.874230832,0.85622474,0.989304984
79,0.834769793,0.0,0.0,0.965888804,0.847457627,0.0,0.0,0.994803456,0.847457627,0.0,0.0,0.994803456,0.847457627,0.0,0.0,0.994803456,0.862249918,0.85622474,0.906237892,0.0,0.979466768,0.979466768,0.979501595,0.874230832,0.874230832,0.85622474,0.990791661
80,0.834769793,0.0,0.0,0.962383542,0.847457627,0.0,0.0,0.994803456,0.847457627,0.0,0.0,0.994803456,0.847457627,0.0,0.0,0.994803456,0.870385698,0.85622474,0.907879415,0.0,0.97953124,0.97953124,0.97953124,0.874230832,0.874230832,0.85622474,0.990806291
81,0.827648813,0.0,0.0,0.964534939,0.847457627,0.0,0.0,0.994803456,0.847457627,0.0,0.0,0.994803456,0.847457627,0.0,0.0,0.994803456,0.877528237,0.85622474,0.907628438,0.0,0.979732507,0.979732507,0.979577643,0.870886408,0.870886408,0.85622474,0.989779623
82,0.827648813,0.0,0.0,0.964664649,0.844374519,0.0,0.0,0.99483616,0.844374519,0.0,0.0,0.99483616,0.844374519,0.0,0.0,0.99483616,0.877528237,0.85622474,0.905556811,0.0,0.980466648,0.980466648,0.980466648,0.925611191,0.870886408,0.85622474,0.99103754
83,0.827648813,0.0,0.0,0.964789854,0.844374519,0.0,0.0,0.99483616,0.844374519,0.0,0.0,0.99483616,0.844374519,0.0,0.0,0.99483616,0.878047178,0.85622474,0.907766519,0.0,0.979301627,0.979301627,0.979270682,0.925705698,0.870886408,0.85622474,0.99281265
84,0.827648813,0.0,0.0,0.964126418,0.844374519,0.0,0.0,0.994867872,0.844374519,0.0,0.0,0.994867872,0.844374519,0.0,0.0,0.994867872,0.88285518,0.85622474,0.905580792,0.0,0.979676981,0.979676981,0.979676981,0.925945309,0.870886408,0.85622474,0.993486174
85,0.835809426,0.0,0.0,0.964121846,0.844374519,0.0,0.0,0.994836489,0.844374519,0.0,0.0,0.994836489,0.844374519,0.0,0.0,0.994836489,0.880536207,0.85622474,0.907105596,0.0,0.979346934,0.979346934,0.979316007,0.926299254,0.870886408,0.85622474,0.993225105
86,0.835809426,0.0,0.0,0.964374482,0.844374519,0.0,0.0,0.994868199,0.844374519,0.0,0.0,0.994868199,0.844374519,0.0,0.0,0.994868199,0.880646539,0.85622474,0.906887589,0.0,0.979210111,0.979210111,0.979210111,0.926184163,0.870886408,0.85622474,0.993264166
87,0.836639365,0.0,0.0,0.963330787,0.844374519,0.0,0.0,0.994868199,0.844374519,0.0,0.0,0.994868199,0.844374519,0.0,0.0,0.994868199,0.884482133,0.85622474,0.90639565,0.0,0.980808209,0.980808209,0.980811855,0.927340628,0.870886408,0.85622474,0.989431464
88,0.836639365,0.0,0.0,0.969287862,0.844746262,0.0,0.0,0.994868199,0.844746262,0.0,0.0,0.994868199,0.844746262,0.0,0.0,0.994868199,0.884739724,0.85622474,0.908903026,0.0,0.983739837,0.983739837,0.983739837,0.927223896,0.870886408,0.85622474,0.992749689
89,0.83632287,0.0,0.0,0.969947456,0.84651318,0.0,0.0,0.994868199,0.84651318,0.0,0.0,0.994868199,0.84651318,0.0,0.0,0.994868199,0.884525418,0.856829439,0.909413625,0.0,0.97889975,0.97889975,0.978932051,0.926015569,0.868246322,0.856829439,0.992876992
