,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost,Knn_light,Knn_gradient,Knn_catboost,light_gradient,light_catboost,gradient_catboost,lg_gb_cb,Knn_gb_cb,Knn_lg_cb,Knn_lg_gb,Knn_lg_gb_cb
45,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006576034,0.006576034,0.017639919,0.0,0.0,0.0,0.0,0.0074993144402705,0.0074993144402705,0.0065760343742513,0.0166279145627878
46,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006576034,0.006576034,0.017639919,0.0,0.0,0.0,0.0,0.0072432594049008,0.0072432594049008,0.0065760343742513,0.0166279145627878
47,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006576034,0.006576034,0.01952857,0.0,0.0,0.0,0.0,0.0073815835715551,0.0073815835715551,0.0065760343742513,0.0166279145627878
48,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006545627,0.006545627,0.01952857,0.0,0.0,0.0,0.0,0.0071752733636839,0.0071752733636839,0.0065456270617085,0.0166279145627878
49,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006495309,0.006495309,0.017639919,0.0,0.0,0.0,0.0,0.0072318746234543,0.0072318746234543,0.0064953093720225,0.0166279145627878
50,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006495309,0.006495309,0.017525378,0.0,0.0,0.0,0.0,0.0072546658393636,0.0072546658393636,0.0064953093720225,0.0166279145627878
51,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006495309,0.006495309,0.018142417,0.0,0.0,0.0,0.0,0.0071080536750897,0.0071080536750897,0.0064953093720225,0.0166279145627878
52,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006465333,0.006465333,0.018142417,0.0,0.0,0.0,0.0,0.0052486067996815,0.0052486067996815,0.0064653333391745,0.0166279145627878
53,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.006327532,0.006327532,0.020951254,0.0,0.0,0.0,0.0,0.0070305821155883,0.0070305821155883,0.0063275320328374,0.0166279145627878
54,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007902161,0.007902161,0.023775761,0.0,0.0166279145627878,0.0166279145627878,0.0,0.0069541161528007,0.0069541161528007,0.0079021612324663,0.0166279145627878
55,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007902161,0.007902161,0.023775761,0.0,0.0166279145627878,0.0166279145627878,0.0,0.0069976890002863,0.0069976890002863,0.0079021612324663,0.0166279145627878
56,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.007019597298687,0.007019597298687,0.007634433486428,0.0166279145627878
57,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0058055051544103,0.0058055051544103,0.007634433486428,0.0166279145627878
58,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0080144633606474,0.0080144633606474,0.007634433486428,0.0329822658737828
59,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0034374369061215,0.0034374369061215,0.007634433486428,0.0162790515852953
60,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.003721417303775,0.003721417303775,0.007634433486428,0.0134932176949554
61,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0038652926753268,0.0038652926753268,0.007634433486428,0.011591283268927
62,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0042411727846152,0.0042411727846152,0.007634433486428,0.0085864617354285
63,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0040374957589217,0.0040374957589217,0.007634433486428,0.0082969783614059
64,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0040964365853617,0.0040964365853617,0.007634433486428,0.0082835065496396
65,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.007634433,0.007634433,0.023775761,0.0,0.0,0.0,0.0,0.0040964365853617,0.0040964365853617,0.007634433486428,0.008419489539836
66,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0040374957589217,0.0040374957589217,0.0076239598281339,0.0083511452327007
67,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0018151088939591,0.0018151088939591,0.0076239598281339,0.0080327258723033
68,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0040845852606231,0.0040845852606231,0.0076239598281339,0.0118006478368963
69,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0043907230571725,0.0043907230571725,0.0076239598281339,0.0080716793382745
70,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0041561733013417,0.0041561733013417,0.0076239598281339,0.0114148073601467
71,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0060350742541203,0.0060350742541203,0.0076239598281339,0.0081899771844204
72,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0015274867828043,0.0015274867828043,0.0076239598281339,0.01115221056935
73,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0045061913062558,0.0045061913062558,0.0076239598281339,0.0094630103361785
74,0.03257475,0,0,0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.03257475,0,0,0.0,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0035351168439712,0.0035351168439712,0.0076239598281339,0.0099928811341688
75,0.03257475,0,0,0,0.03257475,0,0,0.032982266,0.03257475,0,0,0.032982266,0.03257475,0,0,0.032982266,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0022245357194005,0.0022245357194005,0.0076239598281339,0.0098312707711289
76,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0059999144273111,0.0059999144273111,0.0076239598281339,0.0114305245520009
77,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0047873048750646,0.0047873048750646,0.0076239598281339,0.0115733666808619
78,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.0061209116106881,0.0061209116106881,0.0076239598281339,0.0114148073601467
79,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.00762396,0.00762396,0.023775761,0.0,0.0,0.0,0.0,0.005918716029249,0.005918716029249,0.0076239598281339,0.0110916581736896
80,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0080144633606474,0.0080144633606474,0.0075822417323517,0.0111067530029844
81,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0078478009590536,0.0078478009590536,0.0075822417323517,0.0109127363618319
82,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0166279145627878,0.0166279145627878,0.0,0.0097675249264757,0.0097675249264757,0.0075822417323517,0.0108393727592859
83,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0100223716113306,0.0100223716113306,0.0075822417323517,0.0107666931579372
84,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0166279145627878,0.0166279145627878,0.0,0.0092211983099167,0.0092211983099167,0.0075822417323517,0.0107378106989669
85,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0166279145627878,0.0166279145627878,0.0,0.009236679238699,0.009236679238699,0.0075822417323517,0.0107378106989669
86,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0125985817928213,0.0125985817928213,0.0,0.0092833285371497,0.0092833285371497,0.0075822417323517,0.0105386051361765
87,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0093933964003261,0.0093933964003261,0.0075822417323517,0.0105105647132529
88,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0328151663129754,0.0328151663129754,0.0609533727593061,0.0088157900834086,0.0088157900834086,0.0075822417323517,0.0105526640217576
89,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,-0.0004333679349912,-0.0004333679349912,0.0,0.0105158542553966,0.0105158542553966,0.0075822417323517,0.0123218785721174
90,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0319382352580713,0.0319382352580713,-0.0004002965068701,0.0105158542553966,0.0105158542553966,0.0075822417323517,0.0123062661259485
91,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0246610946137726,0.0246610946137726,0.0460405641685052,0.0088424488279712,0.0088424488279712,0.0075822417323517,0.0123062661259485
92,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0322453512915718,0.0322453512915718,0.0466396857544572,0.0081931584227704,0.0081931584227704,0.0075822417323517,0.0116464928821382
93,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0079021612324663,0.0079021612324663,0.0075822417323517,0.0114050484654731
94,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0079021612324663,0.0079021612324663,0.0075822417323517,0.0130991501408611
95,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0079021612324663,0.0079021612324663,0.0075822417323517,0.0114190540873915
96,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0079021612324663,0.0079021612324663,0.0075822417323517,0.0131300449781591
97,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0079021612324663,0.0079021612324663,0.0075822417323517,0.0130376796373118
98,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0079021612324663,0.0079021612324663,0.0075822417323517,0.0130223781050211
99,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007582242,0.007582242,0.023775761,0.0,0.0,0.0,0.0,0.0078803178153384,0.0078803178153384,0.0075822417323517,0.0130223781050211
100,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0078803178153384,0.0078803178153384,0.0075718561197724,0.0130223781050211
101,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0078368564488303,0.0078368564488303,0.0075718561197724,0.0129614343106085
102,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0078368564488303,0.0078368564488303,0.0075718561197724,0.0128557823317877
103,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0077722222801178,0.0077722222801178,0.0075718561197724,0.0126482149119986
104,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0077615143926399,0.0077615143926399,0.0075718561197724,0.0126482149119986
105,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0076554340785272,0.0076554340785272,0.0075718561197724,0.0126335757787291
106,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0075718561197724,0.0075718561197724,0.0075718561197724,0.0126335757787291
107,0.03257475,0,0,0,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.03257475,0,0,0.016627915,0.007571856,0.007571856,0.023775761,0.0,0.0,0.0,0.0,0.0075718561197724,0.0075718561197724,0.0075718561197724,0.0126335757787291
