,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost,Knn_light,Knn_gradient,Knn_catboost,light_gradient,light_catboost,gradient_catboost,Knn_gb_cb,Knn_lg_cb,lg_gb_cb,Knn_lg_gb,Knn_lg_gb_cb
100,0.772786053,0.0,0.0,0.957605432,0.796148992,0.0,0.0,0.992829096,0.796148992,0.0,0.0,0.992829096,0.796148992,0.0,0.0,0.992829096,0.82782032599025,0.82782032599025,0.8880829900422514,0.0,0.9877028089912604,0.9815237788932034,0.8305630038515903,0.9079712373712416,0.9815237788932034,0.9787774473861656,0.7699306708849627
101,0.775324483,0.0,0.0,0.958713017,0.796639833,0.0,0.0,0.992874064,0.796639833,0.0,0.0,0.992874064,0.796639833,0.0,0.0,0.992874064,0.82782032599025,0.82782032599025,0.8851389983845713,0.0,0.9891572253034788,0.9807666344980072,0.8305630038515903,0.9076826896148772,0.980454603549358,0.9820209986685736,0.7720804135319687
102,0.775324483,0.0,0.0,0.958639557,0.796639833,0.0,0.0,0.992829096,0.796639833,0.0,0.0,0.992829096,0.796639833,0.0,0.0,0.992829096,0.82782032599025,0.82782032599025,0.886817126896102,0.0,0.9889740453494852,0.9816599940479344,0.8307309763089825,0.9131706125574612,0.9816599940479344,0.9814277529652136,0.7699306708849627
103,0.775324483,0.0,0.0,0.957775192,0.796639833,0.0,0.0,0.992874064,0.796639833,0.0,0.0,0.992874064,0.796639833,0.0,0.0,0.992874064,0.826351904541609,0.826351904541609,0.8886926655498091,0.0,0.9888803505876572,0.9789782010530566,0.8307309763089825,0.9117413114918632,0.9784428322609052,0.9819767221133556,0.773034736843341
104,0.775324483,0.0,0.0,0.958804997,0.798002834,0.0,0.0,0.992874329,0.798002834,0.0,0.0,0.992874329,0.798002834,0.0,0.0,0.992874329,0.826351904541609,0.826351904541609,0.883451380554018,0.0,0.9892439717892174,0.9811618658133524,0.8307309763089825,0.9118355620188426,0.9811618658133524,0.9819767221133556,0.7699306708849627
105,0.775439085,0.0,0.0,0.957911603,0.798002834,0.0,0.0,0.992784668,0.798002834,0.0,0.0,0.992784668,0.798002834,0.0,0.0,0.992784668,0.8332000103474215,0.8332000103474215,0.885544703908892,0.0,0.9889724000410026,0.9796893779721376,0.8307309763089825,0.9124020017200032,0.9791089754419574,0.9801378674255138,0.7759232536539618
106,0.775439085,0.0,0.0,0.958777472,0.797899096,0.0,0.0,0.992874329,0.797899096,0.0,0.0,0.992874329,0.797899096,0.0,0.0,0.992874329,0.840904772526029,0.840904772526029,0.8878149337754158,0.0,0.9886078644732192,0.9814467633961068,0.8307309763089825,0.9130554980812292,0.9814467633961068,0.9819767221133556,0.7733123969979717
107,0.775439085,0.0,0.0,0.962326497,0.797899096,0.0,0.0,0.99291956,0.797899096,0.0,0.0,0.99291956,0.797899096,0.0,0.0,0.99291956,0.8440443056250356,0.8440443056250356,0.8891928205630625,0.0,0.9870190842421592,0.9813930858344015,0.8307309763089825,0.9149042586688816,0.9812149693308114,0.9791425682085464,0.7747371387522806
108,0.775439085,0.0,0.0,0.959213947,0.797899096,0.0,0.0,0.992739707,0.797899096,0.0,0.0,0.992739707,0.797899096,0.0,0.0,0.992739707,0.8398596585496465,0.8398596585496465,0.893197420788646,0.0,0.9882925084295856,0.9815265275327448,0.8307309763089825,0.9177743096296488,0.9815265275327448,0.9785904483771868,0.7733123969979717
109,0.779192093,0.0,0.0,0.961036025,0.797899096,0.0,0.0,0.992784668,0.797899096,0.0,0.0,0.992784668,0.797899096,0.0,0.0,0.992784668,0.8398596585496465,0.8398596585496465,0.8947072433580197,0.0,0.987386572517026,0.9817480802846552,0.8307309763089825,0.9177334857701314,0.9816586296319264,0.9797803866344836,0.7748795286621615
110,0.779192093,0.0,0.0,0.958897009,0.797899096,0.0,0.0,0.992874594,0.797899096,0.0,0.0,0.992874594,0.797899096,0.0,0.0,0.992874594,0.837167001819317,0.837167001819317,0.87820122255066,0.0,0.9874315474248913,0.981437103416388,0.8307309763089825,0.9189239909401236,0.981437103416388,0.9801393542342138,0.7747371387522806
111,0.779192093,0.0,0.0,0.962559117,0.797899096,0.0,0.0,0.99291956,0.797899096,0.0,0.0,0.99291956,0.797899096,0.0,0.0,0.99291956,0.837167001819317,0.837167001819317,0.883213101496052,0.0,0.988379878811419,0.9817955169252292,0.8318203838753315,0.9184843254428818,0.9818409152345609,0.9801393542342138,0.775021903260918
112,0.779192093,0.0,0.0,0.961341853,0.797899096,0.0,0.0,0.992874594,0.797899096,0.0,0.0,0.992874594,0.797899096,0.0,0.0,0.992874594,0.8372096923497221,0.8372096923497221,0.8918967000701619,0.0,0.988015926666975,0.9815739833071282,0.8318203838753315,0.9207540705306853,0.9815739833071282,0.9823859296757942,0.7788174268816231
113,0.779192093,0.0,0.0,0.960859599,0.798448124,0.0,0.0,0.99291956,0.798448124,0.0,0.0,0.99291956,0.798448124,0.0,0.0,0.99291956,0.8372096923497221,0.8372096923497221,0.8930311302635359,0.0,0.98752010505405,0.9808027556304992,0.8318203838753315,0.9203734900296152,0.980669361378726,0.9817928613648198,0.7795771401957332
114,0.780470666,0.0,0.0,0.95957901,0.798448124,0.0,0.0,0.992919824,0.798448124,0.0,0.0,0.992919824,0.798448124,0.0,0.0,0.992919824,0.8372096923497221,0.8372096923497221,0.8946365000709611,0.0,0.9875149792291248,0.9810256051254556,0.8318203838753315,0.9221760160354812,0.9810256051254556,0.9807849571696278,0.7788174268816231
115,0.783633307,0.0,0.0,0.960938334,0.798448124,0.0,0.0,0.99287486,0.798448124,0.0,0.0,0.99287486,0.798448124,0.0,0.0,0.99287486,0.8342762287009122,0.8342762287009122,0.8959348462457992,0.0,0.9832940349974384,0.9816186929222324,0.8438814023765797,0.9241209353677196,0.9815739833071282,0.9812873105828716,0.777143120872458
