0,1,2,3,4,5
-0.8539078757701268,-0.6889433259881241,-1.3041291670232926,-0.9291881414205204,-1.2826678383749257,1.4174737206216848
0.2232356883479637,-0.0933816545408666,0.7852290034194811,-1.0335189821165482,1.3248314391426503,1.044054059474594
-0.2842197742029317,-0.7654170963069433,0.0205517194841144,-1.0905801862512687,-1.7942657978879142,0.5386862848151278
-0.7655110360504307,-0.6855782602064843,-1.0514648915632383,0.9345861001395858,-0.7545667188776869,-1.4197357152478574
0.4200808917820631,1.1618035882690072,0.9821496107598616,0.4409560383350792,-0.6637993389641347,-1.3069623275907292
-0.928681831612207,-0.726752215616378,-1.5764003128136628,-1.122656011060727,-0.9195983187205996,2.00409033365084
0.1488566867663854,-0.2674658919142891,0.4356681165680812,-0.208326183860588,-0.7298119789012528,-0.5724728287287398
-0.1749268159929939,-0.5159506735473669,0.2627428062760644,-0.2660626685176132,1.0855356193704944,0.8588067079917029
0.5206848562609612,1.3879972632015312,1.2179869132742125,-0.0800228846227546,-0.0531824195454102,0.0953926226701043
0.0044917902238873,-0.3584993634213503,0.1750116361272657,-0.7941320369596433,0.7059629397318595,0.9394055556544344
-0.0261384317328756,-0.3860324337374099,0.2658851365186172,-0.9258117388089984,0.7472208396925437,0.9722300863557888
-0.3017496671498195,-0.7323436434729196,0.0157186586413771,-0.2741660347852658,-0.9773593786655926,-0.7752699292994837
-0.6036101703416525,-0.8697812543118641,-0.5168820307334192,-0.1073717457760823,-1.0103656986342104,-1.0914904082343135
0.6082371014851228,1.6302584400925992,1.8020362545810311,-0.2836199620975271,0.8214850596218457,0.3079395838452109
0.2232356883479637,-0.0933816545408666,0.7852290034194811,-0.3430446480603132,0.4089060600146517,0.6881841474153557
-0.0873745707688323,-0.4402739958232672,0.2631780993477141,-0.1235784783113876,-0.143949799459021,0.0661430408570163
-0.065542714492171,-0.4382950073122437,0.2597611421457944,1.0760573695623543,-0.7545667188776869,-1.3914611194952058
-0.3936221043619315,-0.8451577682947521,-0.1716834156515562,-1.0318307808107872,-2.5781658971416177,0.6982590033731974
1.6818443059168742,1.4825018177318918,0.9133359412270498,2.209515726250267,-0.655547758971951,-1.4502852784748606
-1.344799564257516,-0.3157037368704752,-1.842977152671036,-0.5466417255350856,1.6548946388284174,1.1444776236995295
-0.5431700160460917,-1.0143298734711712,-0.3394431236126226,0.6921603926323109,-0.7050572389248189,-1.4434603760518068
-0.3410992639345839,-0.8115110370428548,0.0130377764189852,-0.2846328828809837,-0.8205793588148637,-0.5051987905586373
-0.5431700160460917,-1.0143298734711712,-0.3394431236126226,-0.2853081634032881,-0.8783404187598568,-0.5168986232838725
-0.6036101703416525,-0.8697812543118641,-0.5168820307334192,-0.5939113620963927,-0.8700888387677317,-0.233502675050397
0.3894385173865154,1.164469725568578,0.9748224887555264,-0.4321816770044921,1.0277745594254426,0.5783357179395361
-0.8360073334403066,-0.691079377079387,-1.2349549328431484,-0.8538943631835815,1.4486051390248202,1.2166265921718131
-0.778629593718483,-0.665607753128978,-1.1009668680417888,-0.6229484245554813,1.6713977988127262,1.1860770289448104
-0.8271056720305352,-0.6731820960610475,-1.2266768916393724,-0.7654326147617069,1.69615253878916,1.254651048528828
0.4332237543276847,1.081772350507752,0.91697895191253,-0.2674132295622219,0.2438744601717389,0.335889184244384
-0.8805277929279485,-0.633508088292444,-1.479944599125791,-0.9227729764586288,1.4403535590326952,1.2673258673144994
3.021705367901373,1.602913844872826,1.1440730287817278,2.7024705075324693,-0.655547758971951,-1.450935269181818
0.6038622235226412,1.6186829279289143,1.8181962763397008,-0.2555958204218951,0.7884787396532865,0.2835649323343041
-0.6823701261051046,-0.7073000150536662,-0.9944601812832068,-0.6242989856000901,1.687900958797035,1.236126313380539
0.065727929259844,-0.1773041177275626,0.1059943316381883,-0.3879508027935548,0.7224660997161098,0.6540596353000865
0.2931668973343524,0.4974995520152397,1.044108815572147,0.7667788903469456,-0.6803024989483849,-1.1295148645913282
-0.6036101703416525,-0.8697812543118641,-0.5168820307334192,-0.2616733451226346,-0.9856109586577764,-0.8266191951491272
-0.0217817824285711,-0.3855690991257001,0.2620459637193033,-0.5709518243380436,0.7224660997161098,0.9657301792862136
0.3457322712974465,0.7828233618435917,0.8350560485438127,0.515574536049714,-0.7215603989091277,-0.764220087281206
0.3894385173865154,1.164469725568578,0.9748224887555264,0.8056075203794478,-0.655547758971951,-1.3826862449512791
-1.304969946140757,-0.4468981101448848,-1.6868750789035063,-0.4331945977879488,1.613636738867733,1.149027558648232
0.1138819679441025,-0.2161849594659594,0.2583730616640959,-0.9710555338033924,-0.4575098391605376,0.4496375579619486
-1.19084031729452,-0.684518087789863,-1.5022024603087716,-1.008871243052438,-1.4311962782335297,1.3878991434551182
0.1838982440019839,-0.3755759924579354,0.6045599601575585,0.0428781704366435,-0.193459279411889,-0.0069809136757037
-0.630807328341746,-0.8387888806660215,-0.7708409761447746,-0.8940735542606925,-0.7380635588934366,1.2088267036883231
-0.2886371857011596,-0.7616201084296432,0.0111396744413195,-1.050400995174158,-1.8272721178564733,0.5952354763204316
0.1138819679441025,-0.2161849594659594,0.2583730616640959,-0.709721971671595,0.1778618202346207,0.4259128971579995
3.021705367901373,1.602913844872826,1.1440730287817278,3.3639077791296152,-0.6307930189955169,-1.5143093631101756
3.289605880909443,1.662114657929762,2.0662516762299696,-0.3781592352201413,0.9122524395354564,0.8022575164863992
-0.5252026353029559,-0.9953488606491782,-0.2757950564107609,-0.5091636565471922,-0.7463151388855617,-0.2432525356547596
-0.0961425553519724,-0.4296919044796026,0.2546104854997075,0.1046663382274949,-0.7133088189170026,-0.4600244364250901
-0.109285417897594,-0.4416443668358602,0.2629557822853694,-0.5847950750452835,1.0112713994411924,1.0950783299707585
-0.2492450553806488,-0.6529210232100973,0.0827687373602951,1.034865257701787,-0.6637993389641347,-1.4671850368557555
2.48571597908407,1.902769869937875,0.8559725345102936,-0.7975084395711652,0.7224660997161098,0.44671259978064
-0.1004931284368845,-0.4281644708867672,0.2558285588160835,-0.2150789890836319,0.8132334796297206,0.6605595423696614
-0.9677276174273546,-0.8106040006419687,-1.5124701458100025,0.0172175105890768,1.0607808793940603,0.5477861547125332
-1.2566396970941207,-0.7482069640771539,-1.613230216738565,-0.718500618461552,1.7126556987734691,1.1955018941956943
