,datetime,latitude,longitude,pressure,salinity,temperature,label,score
2197,2.039144234844376,1.9295097742237224,1.39028637301257,5.497794229611476,-0.6307930189955169,-1.634882639250794,0,64.89544296237037
15212,2.5750546328095782,1.7622695387842506,0.8506107700655097,5.379282497947057,-0.6307930189955169,-1.6192828622838138,0,63.97770492070802
5208,2.753683330505456,1.7304368803341257,0.8442906135788532,5.260770766282637,-0.6307930189955169,-1.6124579598607598,0,62.53345662024509
17938,2.128452507472922,1.844900162248476,1.0328920790820832,-1.1209678097549662,-0.0284276795690348,1.879942108621955,0,62.18219610889989
7967,3.11098933565235,1.5788440044510568,1.387782970797932,4.992009118405491,-0.6307930189955169,-1.6238327972325164,0,61.989482980211704
16061,2.664375057876909,1.842332189061553,0.8477057025701652,5.310741524933161,-0.6307930189955169,-1.6179828808698988,0,61.9725593092208
3299,0.9800105850051676,2.352106279181765,0.7780307879470936,4.958245092290271,-0.6307930189955169,-1.6235078018790374,0,61.69816941634522
3526,1.4175773721054206,1.9858167092397343,0.0826622493556426,4.922792864869291,-0.6307930189955169,-1.622207820465123,0,61.174890412631584
5184,3.20027937962272,1.5800259003673631,1.8029460731470968,4.719871067916824,-0.6307930189955169,-1.6287077275346975,0,61.001889297683675
16113,3.378926305976774,1.6019086443592894,2.1360143967516145,4.162764637015704,-0.6307930189955169,-1.6066080434981422,0,60.90678324394645
12565,1.7711525785454203,1.5505216946692977,1.2715727981417166,5.412708883801124,-0.6307930189955169,-1.6342326485438363,0,60.829191933559514
3753,2.039144234844376,1.9295097742237224,1.39028637301257,5.446810550177495,-0.6307930189955169,-1.633582657836879,0,60.589576296810094
15856,2.128452507472922,1.844900162248476,1.0328920790820832,5.47989929577041,-0.6307930189955169,-1.6303327043020914,0,60.19912534557187
16355,3.4682831883604592,1.5891276768922655,2.006042984757323,4.130013531683942,-0.6307930189955169,-1.600108136428567,0,59.48794370210362
19186,2.128452507472922,1.844900162248476,1.0328920790820832,-1.092943668079334,-0.011924519584726,1.8685672712501984,0,59.206073721369535
7751,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.416670113402154,-0.6307930189955169,-1.629357718241655,0,59.20360416072279
8099,3.378926305976774,1.6019086443592894,2.1360143967516145,4.113469158887484,-0.6307930189955169,-1.6046580713772698,0,59.01182306079423
16698,0.7175604407920222,1.8424107203516755,1.8764807108861703,4.282289289463581,-0.6390445989877007,-1.6186328715768563,0,58.94153489554509
12868,2.9323302568595104,1.949044432641064,1.1084780120686728,5.12571466182176,-0.6307930189955169,-1.6131079505677173,0,58.63199543062342
18456,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.39911281982224,-0.6307930189955169,-1.628382732181219,0,58.40720870280509
17088,1.7711525785454203,1.5505216946692977,1.2715727981417166,5.379282497947057,-0.6307930189955169,-1.633582657836879,0,58.094364907939706
18780,3.378926305976774,1.6019086443592894,2.1360143967516145,4.079029852249961,-0.6307930189955169,-1.6020581085494396,0,57.7139213900854
18061,3.4682831883604592,1.5891276768922655,2.006042984757323,4.079029852249961,-0.6307930189955169,-1.596533187540301,0,57.583853476158396
13586,2.5750546328095782,1.7622695387842506,0.8506107700655097,5.294872432659008,-0.6307930189955169,-1.6170078948094626,0,57.48230149970752
4589,3.4682831883604592,1.5891276768922655,2.006042984757323,-1.0838273810282248,1.0607808793940603,0.8740814896052044,0,57.30230038553083
5712,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.367374635273934,-0.6390445989877007,-1.6274077461207828,0,57.00183240631807
9346,3.11098933565235,1.5788440044510568,1.387782970797932,4.907261412856291,-0.6307930189955169,-1.6209078390512075,0,56.636184766936935
13526,2.307050824071838,2.061760393350243,0.8647288376297021,5.361725204367143,-0.6307930189955169,-1.6192828622838138,0,56.57750818731472
19543,2.128452507472922,1.844900162248476,1.0328920790820832,-1.0480375133460926,-0.0284276795690348,1.8419176522649408,0,55.89921302549644
13716,3.378926305976774,1.6019086443592894,2.1360143967516145,4.027708532554827,-0.6307930189955169,-1.5981581643076948,0,55.837460422600344
4123,2.8429916031340023,1.938639036700169,0.8332270703586405,5.092625916228844,-0.6307930189955169,-1.6105079877398871,0,55.619408322403416
13150,0.9800105850051676,2.352106279181765,0.7780307879470936,4.855940093161157,-0.6307930189955169,-1.6196078576372923,0,55.55928180178637
10943,1.860515537148498,1.722418835612877,1.6267121618684213,-1.093956588862791,0.4831702799439537,1.9995403987021367,0,55.19301909342536
3861,2.039144234844376,1.9295097742237224,1.39028637301257,5.379282497947057,-0.6307930189955169,-1.6313076903625277,0,54.97102817205433
5465,3.4682831883604592,1.5891276768922655,2.006042984757323,3.995295067484217,-0.6307930189955169,-1.5932832340055132,0,54.63287824554567
19366,2.664375057876909,1.842332189061553,0.8477057025701652,5.210800007632112,-0.6307930189955169,-1.6137579412746748,0,54.577806508615794
11214,2.753683330505456,1.7304368803341257,0.8442906135788532,5.1425966748793694,-0.6307930189955169,-1.6062830481446635,0,54.102424519988176
5815,1.6818443059168742,1.4825018177318918,0.9133359412270498,5.294197152136704,-0.6225414390033918,-1.6319576810694854,0,53.832191886098855
4056,2.664375057876909,1.842332189061553,0.8477057025701652,5.194255634835654,-0.6307930189955169,-1.6131079505677173,0,53.38055318298177
16253,1.5925542619465043,1.510596386772309,0.5514971742602772,5.1594786879369785,-0.6225414390033918,-1.6439825091481994,0,53.10980846593486
7109,2.128452507472922,1.844900162248476,1.0328920790820832,5.39515159022121,-0.6225414390033918,-1.6290327228881765,0,53.10882817672115
10940,-0.9416424075760584,-0.703397009934704,-1.519083611362105,-1.0899049057289645,-2.355373237353712,1.87864212720804,0,52.77048105899391
1230,1.2425397200704131,1.9008380002009244,0.5611726369987914,5.075406262910082,-0.6307930189955169,-1.6264327600603463,0,52.74135267914488
1128,1.3300372793200437,2.168138878946744,0.3065822364019526,4.906586132333986,-0.6307930189955169,-1.620582843697729,0,52.68322299113683
4347,1.949805581118868,1.8940371904765363,1.6504758008014004,5.243551112963875,-0.6307930189955169,-1.633582657836879,0,52.41433836759356
13122,3.378926305976774,1.6019086443592894,2.1360143967516145,-1.089567265467812,0.9122524395354564,0.8058324653746656,0,51.9140943973249
8516,3.378926305976774,1.6019086443592894,2.1360143967516145,-1.083489740767073,0.9205040195275817,0.8058324653746656,0,51.75364866637025
18827,1.949805581118868,1.8940371904765363,1.6504758008014004,-1.110163321398096,0.2686292001481729,1.860117392059751,0,51.52325116896594
5401,-0.9895230163876618,-0.8982488469803522,-1.4916694889012134,-1.120630169493814,1.4898630389855632,2.5874569931452074,0,50.7737385913949
19276,0.8925373306331064,2.2528780675506845,1.2816275076336423,4.721559269222584,-0.6307930189955169,-1.61765788551642,0,50.73011430338718
14426,3.378926305976774,1.6019086443592894,2.1360143967516145,-1.0666077277094632,0.9040008595433312,0.8068074514351018,0,50.55014793424877
5777,1.2425397200704131,1.9008380002009244,0.5611726369987914,5.041979877056015,-0.6307930189955169,-1.624482787939474,0,50.47420768643855
3254,-0.9895230163876618,-0.8982488469803522,-1.4916694889012134,-1.097670631735465,1.4981146189776884,2.5871319977917286,0,50.46510511151436
11313,3.20027937962272,1.5800259003673631,1.8029460731470968,4.516611630703203,-0.6307930189955169,-1.619932852990771,0,50.16187930974243
8881,2.5750546328095782,1.7622695387842506,0.8506107700655097,5.192229793268741,-0.6307930189955169,-1.6127829552142388,0,49.83504175367847
15618,-0.9375166546086628,-0.7025763579529495,-1.5514671740401136,-1.0443234704734183,-2.289360597416535,1.8789671225615183,0,49.776416028079325
15504,-0.9895230163876618,-0.8982488469803522,-1.4916694889012134,-1.0743734537159637,1.4898630389855632,2.5874569931452074,0,49.61028678381945
2195,-0.9895230163876618,-0.8982488469803522,-1.4916694889012134,-1.0615431237921804,1.4898630389855632,2.5877819884986866,0,49.346590068658315
7579,1.2425397200704131,1.9008380002009244,0.5611726369987914,5.024760223737253,-0.6307930189955169,-1.6238327972325164,0,49.32023250385396
9764,2.8429916031340023,1.938639036700169,0.8332270703586405,4.9916714781443385,-0.6307930189955169,-1.6082330202655362,0,49.05089254067906
17528,2.039144234844376,1.9295097742237224,1.39028637301257,-1.1270453344557056,0.0540881203524508,1.7736686280344016,0,49.04282349320107
6976,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.9967161936509592,0.9370071795118904,0.8324820843599235,0,48.973744967624214
18719,1.6818443059168742,1.4825018177318918,0.9133359412270498,5.228019660950874,-0.6307930189955169,-1.630007708948613,0,48.72732652006323
5876,3.20027937962272,1.5800259003673631,1.8029460731470968,4.483185244849135,-0.6307930189955169,-1.6189578669303348,0,48.4953269160215
6126,0.9800105850051676,2.352106279181765,0.7780307879470936,4.720546348439128,-0.6307930189955169,-1.6137579412746748,0,47.88557440040205
14975,2.48571597908407,1.902769869937875,0.8559725345102936,5.209111806326351,-0.6307930189955169,-1.6088830109724934,0,47.86314525402082
14290,3.378926305976774,1.6019086443592894,2.1360143967516145,-1.0068454014855248,0.9122524395354564,0.8068074514351018,0,47.680538080067265
11764,2.039144234844376,1.9295097742237224,1.39028637301257,-1.1148902850542266,0.070591280336701,1.7723686466204869,0,47.62122618974149
11377,1.949805581118868,1.8940371904765363,1.6504758008014004,-1.029467298982722,0.2521260401639227,1.8435426290323345,0,47.44858417446898
10223,1.7711525785454203,1.5505216946692977,1.2715727981417166,5.244901674008483,-0.6307930189955169,-1.6303327043020914,0,47.360121655217654
20273,3.289605880909443,1.662114657929762,2.0662516762299696,-1.088891984945508,0.9205040195275817,0.9995296960480043,0,47.22047136971486
6193,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.996378553389807,0.9122524395354564,0.8074574421420593,0,47.181522607725526
12539,-0.9375166546086628,-0.7025763579529495,-1.5514671740401136,-1.0372330249892223,-2.264605857440101,1.8584924152923568,0,46.989184498222926
11038,0.8925373306331064,2.2528780675506845,1.2816275076336423,4.652680655947536,-0.6307930189955169,-1.6160329087490262,0,46.95595045444418
10016,3.20027937962272,1.5800259003673631,1.8029460731470968,4.450434139517373,-0.6307930189955169,-1.6179828808698988,0,46.89383697105467
7075,2.396407706455524,1.9846819320975035,0.8818864838530105,5.226669099906265,-0.6307930189955169,-1.609533001679451,0,46.79335063193969
3047,3.378926305976774,1.6019086443592894,2.1360143967516145,3.74172723135892,-0.6307930189955169,-1.5799584245128844,0,46.69432975224174
9035,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.112118597842875,-0.6307930189955169,-1.6183078762233774,0,46.4665478013477
11432,2.9323302568595104,1.949044432641064,1.1084780120686728,4.941363079232661,-0.6307930189955169,-1.605958052791185,0,46.43046380444872
1172,3.378926305976774,1.6019086443592894,2.1360143967516145,-0.977470698765284,0.9122524395354564,0.8061574607281444,0,46.25525041577805
15141,1.949805581118868,1.8940371904765363,1.6504758008014004,-1.0230521340208305,0.2603776201560478,1.8318427963070991,0,45.81032338140636
1556,2.039144234844376,1.9295097742237224,1.39028637301257,-1.0699841303209852,0.070591280336701,1.771718655913529,0,45.72289136752863
19381,-0.9375166546086628,-0.7025763579529495,-1.5514671740401136,-1.0267661768935044,-2.264605857440101,1.837692712669717,0,45.57248784303869
14026,3.289605880909443,1.662114657929762,2.0662516762299696,-1.061205483531028,0.9040008595433312,1.0024546542293131,0,45.57008773528088
17589,3.4682831883604592,1.5891276768922655,2.006042984757323,3.6907435519249385,-0.6307930189955169,-1.5750834942107028,0,45.42171932033375
4567,0.8050458476028681,2.1964415559059782,1.8051393524008168,4.079705132772265,-0.6390445989877007,-1.6170078948094626,0,45.249150869082484
5348,0.8925373306331064,2.2528780675506845,1.2816275076336423,4.619929550615773,-0.6307930189955169,-1.6140829366281535,0,45.19982951016982
10191,1.860515537148498,1.722418835612877,1.6267121618684213,5.142934315140521,-0.6307930189955169,-1.6290327228881765,0,45.09678328778068
13996,2.753683330505456,1.7304368803341257,0.8442906135788532,5.0085534912019485,-0.6307930189955169,-1.600108136428567,0,45.034836903661414
36,3.289605880909443,1.662114657929762,2.0662516762299696,3.994957427223064,-0.6307930189955169,-1.5945832154194284,0,44.48778346640995
9014,3.378926305976774,1.6019086443592894,2.1360143967516145,3.6559666050262623,-0.6307930189955169,-1.5754084895641818,0,44.385477087003494
7311,0.9800105850051676,2.352106279181765,0.7780307879470936,4.652343015686385,-0.6307930189955169,-1.6118079691538023,0,44.227496845405255
119,3.289605880909443,1.662114657929762,2.0662516762299696,-1.047024592562636,0.9122524395354564,0.9725550817092676,0,44.13016219391125
6536,2.039144234844376,1.9295097742237224,1.39028637301257,-1.0196757314093083,0.070591280336701,1.7707436698530927,0,43.726118783419224
18939,3.20027937962272,1.5800259003673631,1.8029460731470968,4.383243727548087,-0.6307930189955169,-1.61505792268859,0,43.69858646713283
15385,-0.9375166546086628,-0.7025763579529495,-1.5514671740401136,-1.0514139159576146,-2.182090057518674,1.8757171690267311,0,43.6752339703516
302,-0.9416424075760584,-0.703397009934704,-1.519083611362105,-1.0574914406583538,-2.231599537471542,1.854592471050612,0,43.62969343689457
16549,0.7175604407920222,1.8424107203516755,1.8764807108861703,3.8936653488774073,-0.6390445989877007,-1.6010831224890034,0,43.5175296221048
12915,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.9204094946305637,0.8709945395747136,0.7934826419424728,0,43.44543035497861
5817,3.4682831883604592,1.5891276768922655,2.006042984757323,-0.9139943296686718,0.8709945395747136,0.7931576465889941,0,43.15558462111176
12609,2.48571597908407,1.902769869937875,0.8559725345102936,5.143609595662825,-0.6307930189955169,-1.605633057437706,0,43.059358795744174
10469,2.396407706455524,1.9846819320975035,0.8818864838530105,5.1763607009945884,-0.6307930189955169,-1.6079080249120572,0,43.036043129944005
19567,3.378926305976774,1.6019086443592894,2.1360143967516145,1.4943936531299218,-0.7545667188776869,-1.227013470634955,0,42.785094429410094
6309,2.753683330505456,1.7304368803341257,0.8442906135788532,4.972425983258663,-0.6307930189955169,-1.5978331689542158,0,42.68382496270192
15467,2.2177486276626843,2.0340545541959205,0.6036706919081797,5.109507929286454,-0.6225414390033918,-1.6192828622838138,0,42.57874687553755
5234,1.860515537148498,1.722418835612877,1.6267121618684213,5.108495008502997,-0.6225414390033918,-1.6274077461207828,0,42.52800253663338
5658,1.1549631699686822,1.9152327856799125,0.1306864712433134,4.449421218733916,-0.6307930189955169,-1.6124579598607598,0,42.44476643299902
