,OCSVM_Kappa,OCSVM_F1
82,0.0017658798193284087,0.007574774961737011
83,0.0017750091853730998,0.007583824637041269
84,0.0017593439015315404,0.007568296096625369
85,0.0017690527788081223,0.007577920224223393
86,0.0017658798193284087,0.007574774961737011
87,0.00178734855264151,0.0075960562940610285
88,0.0018344823017506506,0.0076427786211589795
89,0.0018362989548024178,0.00764457941723172
90,0.001821387398219576,0.007629798019388049
91,0.0017754066091799636,0.007584218591724891
92,0.09059727985423083,0.09554730983302413
93,0.09555886348507037,0.1004520341536916
94,0.09426516757705916,0.0991815117958594
95,0.09131828267254549,0.09626168224299066
96,0.09555886348507037,0.1004520341536916
97,0.09445333069932715,0.09936055090998525
98,0.09627685271439557,0.10116337885685381
99,0.18704467731372143,0.19111969111969115
100,0.1906458356527011,0.19469026548672566
101,0.2216744872231846,0.22541966426858512
102,0.25193778286427704,0.2554347826086957
103,0.1940652258647112,0.1975736568457539
104,0.1940652258647112,0.1975736568457539
105,0.18867113226540078,0.1921708185053381
106,0.10773617931158386,0.11152416356877323
107,0.10773617931158386,0.11152416356877323
108,0.11125213983300108,0.11502782931354359
109,0.11125213983300108,0.11502782931354359
110,0.11125213983300108,0.11502782931354359
111,0.11125213983300108,0.11502782931354359
112,0.10773617931158386,0.11152416356877323
113,0.10773617931158386,0.11152416356877323
114,0.10773617931158386,0.11152416356877323
115,0.10773617931158386,0.11152416356877323
116,0.10773617931158386,0.11152416356877323
117,0.10773617931158386,0.11152416356877323
118,0.11125213983300108,0.11502782931354359
119,0.10773617931158386,0.11152416356877323
120,0.10773617931158386,0.11152416356877323
121,0.10773617931158386,0.11152416356877323
122,0.10773617931158386,0.11152416356877323
123,0.10773617931158386,0.11152416356877323
124,0.10773617931158386,0.11152416356877323
125,0.10773617931158386,0.11152416356877323
126,0.10773617931158386,0.11152416356877323
127,0.10773617931158386,0.11152416356877323
128,0.10773617931158386,0.11152416356877323
129,0.10773617931158386,0.11152416356877323
130,0.10773617931158386,0.11152416356877323
131,0.10773617931158386,0.11152416356877323
132,0.10773617931158386,0.11152416356877323
133,0.10773617931158386,0.11152416356877323
134,0.10773617931158386,0.11152416356877323
135,0.10773617931158386,0.11152416356877323
136,0.10773617931158386,0.11152416356877323
137,0.10773617931158386,0.11152416356877323
138,0.10773617931158386,0.11152416356877323
139,0.10773617931158386,0.11152416356877323
140,0.10773617931158386,0.11152416356877323
141,0.10773617931158386,0.11152416356877323
142,0.10794740743630749,0.111731843575419
143,0.10773617931158386,0.11152416356877323
144,0.10773617931158386,0.11152416356877323
145,0.10773617931158386,0.11152416356877323
146,0.10773617931158386,0.11152416356877323
147,0.10773617931158386,0.11152416356877323
148,0.10773617931158386,0.11152416356877323
149,0.10773617931158386,0.11152416356877323
150,0.10773617931158386,0.11152416356877323
151,0.10773617931158386,0.11152416356877323
152,0.10773617931158386,0.11152416356877323
153,0.10773617931158386,0.11152416356877323
154,0.10773617931158386,0.11152416356877323
155,0.10773617931158386,0.11152416356877323
156,0.10773617931158386,0.11152416356877323
157,0.10773617931158386,0.11152416356877323
158,0.10773617931158386,0.11152416356877323
159,0.10773617931158386,0.11152416356877323
160,0.10773617931158386,0.11152416356877323
161,0.10773617931158386,0.11152416356877323
162,0.10773617931158386,0.11152416356877323
163,0.10773617931158386,0.11152416356877323
164,0.10773617931158386,0.11152416356877323
165,0.10773617931158386,0.11152416356877323
166,0.10773617931158386,0.11152416356877323
167,0.10773617931158386,0.11152416356877323
168,0.10773617931158386,0.11152416356877323
169,0.10773617931158386,0.11152416356877323
170,0.10773617931158386,0.11152416356877323
171,0.10773617931158386,0.11152416356877323
172,0.10773617931158386,0.11152416356877323
173,0.10773617931158386,0.11152416356877323
174,0.10773617931158386,0.11152416356877323
175,0.10773617931158386,0.11152416356877323
176,0.10773617931158386,0.11152416356877323
177,0.10773617931158386,0.11152416356877323
178,0.10773617931158386,0.11152416356877323
179,0.10773617931158386,0.11152416356877323
180,0.10773617931158386,0.11152416356877323
181,0.10815942245763,0.11194029850746269
182,0.10773617931158386,0.11152416356877323
183,0.10773617931158386,0.11152416356877323
184,0.10773617931158386,0.11152416356877323
185,0.10773617931158386,0.11152416356877323
186,0.10773617931158386,0.11152416356877323
187,0.12244347404834599,0.12708600770218229
188,0.1216255620756399,0.12627551020408165
189,0.12203321054402849,0.12667946257197696
190,0.12122050372009607,0.12587412587412586
191,0.12113980069157959,0.12579415501905972
192,0.12170688376732941,0.1263560944479898
193,0.12170688376732941,0.1263560944479898
194,0.11962568391050654,0.12429378531073448
195,0.11907691129945774,0.12374999999999999
196,0.12203321054402849,0.12667946257197696
197,0.11625418003066434,0.12095296273671349
198,0.11625418003066434,0.12095296273671349
199,0.11625418003066434,0.12095296273671349
200,0.11625418003066434,0.12095296273671349
201,0.11625418003066434,0.12095296273671349
202,0.11625418003066434,0.12095296273671349
203,0.11625418003066434,0.12095296273671349
204,0.11625418003066434,0.12095296273671349
205,0.11625418003066434,0.12095296273671349
206,0.11625418003066434,0.12095296273671349
207,0.11625418003066434,0.12095296273671349
208,0.11625418003066434,0.12095296273671349
209,0.11625418003066434,0.12095296273671349
210,0.11625418003066434,0.12095296273671349
211,0.11625418003066434,0.12095296273671349
212,0.11625418003066434,0.12095296273671349
213,0.11625418003066434,0.12095296273671349
214,0.11625418003066434,0.12095296273671349
215,0.11625418003066434,0.12095296273671349
216,0.11625418003066434,0.12095296273671349
217,0.11625418003066434,0.12095296273671349
218,0.11625418003066434,0.12095296273671349
219,0.11625418003066434,0.12095296273671349
220,0.11625418003066434,0.12095296273671349
221,0.11625418003066434,0.12095296273671349
222,0.11625418003066434,0.12095296273671349
223,0.11625418003066434,0.12095296273671349
224,0.11625418003066434,0.12095296273671349
225,0.11625418003066434,0.12095296273671349
226,0.11625418003066434,0.12095296273671349
227,0.11625418003066434,0.12095296273671349
228,0.11625418003066434,0.12095296273671349
229,0.11625418003066434,0.12095296273671349
230,0.11625418003066434,0.12095296273671349
231,0.11625418003066434,0.12095296273671349
232,0.11625418003066434,0.12095296273671349
233,0.11625418003066434,0.12095296273671349
234,0.11625418003066434,0.12095296273671349
235,0.11625418003066434,0.12095296273671349
236,0.11625418003066434,0.12095296273671349
237,0.11625418003066434,0.12095296273671349
238,0.11625418003066434,0.12095296273671349
239,0.11625418003066434,0.12095296273671349
240,0.11625418003066434,0.12095296273671349
241,0.11625418003066434,0.12095296273671349
242,0.11625418003066434,0.12095296273671349
243,0.11625418003066434,0.12095296273671349
244,0.11625418003066434,0.12095296273671349
245,0.11625418003066434,0.12095296273671349
246,0.11625418003066434,0.12095296273671349
247,0.11625418003066434,0.12095296273671349
248,0.11625418003066434,0.12095296273671349
249,0.11625418003066434,0.12095296273671349
250,0.11625418003066434,0.12095296273671349
251,0.11625418003066434,0.12095296273671349
252,0.11625418003066434,0.12095296273671349
253,0.11625418003066434,0.12095296273671349
254,0.11625418003066434,0.12095296273671349
255,0.11625418003066434,0.12095296273671349
256,0.11625418003066434,0.12095296273671349
257,0.11625418003066434,0.12095296273671349
258,0.11625418003066434,0.12095296273671349
259,0.11625418003066434,0.12095296273671349
260,0.11625418003066434,0.12095296273671349
261,0.11625418003066434,0.12095296273671349
262,0.11625418003066434,0.12095296273671349
263,0.11625418003066434,0.12095296273671349
264,0.11625418003066434,0.12095296273671349
265,0.11625418003066434,0.12095296273671349
266,0.11625418003066434,0.12095296273671349
267,0.11625418003066434,0.12095296273671349
268,0.11625418003066434,0.12095296273671349
269,0.11625418003066434,0.12095296273671349
270,0.11625418003066434,0.12095296273671349
271,0.11625418003066434,0.12095296273671349
272,0.11625418003066434,0.12095296273671349
273,0.11625418003066434,0.12095296273671349
274,0.11625418003066434,0.12095296273671349
275,0.11625418003066434,0.12095296273671349
276,0.11625418003066434,0.12095296273671349
277,0.11625418003066434,0.12095296273671349
278,0.11625418003066434,0.12095296273671349
279,0.11625418003066434,0.12095296273671349
280,0.11625418003066434,0.12095296273671349
281,0.11625418003066434,0.12095296273671349
282,0.11625418003066434,0.12095296273671349
283,0.11625418003066434,0.12095296273671349
284,0.11625418003066434,0.12095296273671349
285,0.11625418003066434,0.12095296273671349
286,0.11625418003066434,0.12095296273671349
287,0.11625418003066434,0.12095296273671349
288,0.11625418003066434,0.12095296273671349
289,0.11625418003066434,0.12095296273671349
290,0.11625418003066434,0.12095296273671349
291,0.11625418003066434,0.12095296273671349
292,0.11625418003066434,0.12095296273671349
293,0.11625418003066434,0.12095296273671349
294,0.11625418003066434,0.12095296273671349
295,0.11625418003066434,0.12095296273671349
296,0.11625418003066434,0.12095296273671349
297,0.11625418003066434,0.12095296273671349
298,0.11625418003066434,0.12095296273671349
299,0.11625418003066434,0.12095296273671349
300,0.11625418003066434,0.12095296273671349
301,0.11625418003066434,0.12095296273671349
302,0.11625418003066434,0.12095296273671349
303,0.11625418003066434,0.12095296273671349
304,0.11625418003066434,0.12095296273671349
305,0.11625418003066434,0.12095296273671349
306,0.11625418003066434,0.12095296273671349
307,0.11625418003066434,0.12095296273671349
308,0.11625418003066434,0.12095296273671349
309,0.11625418003066434,0.12095296273671349
310,0.11625418003066434,0.12095296273671349
311,0.11625418003066434,0.12095296273671349
312,0.11625418003066434,0.12095296273671349
313,0.11625418003066434,0.12095296273671349
314,0.11625418003066434,0.12095296273671349
315,0.11625418003066434,0.12095296273671349
316,0.11625418003066434,0.12095296273671349
317,0.11625418003066434,0.12095296273671349
318,0.11625418003066434,0.12095296273671349
319,0.11625418003066434,0.12095296273671349
320,0.11625418003066434,0.12095296273671349
321,0.11625418003066434,0.12095296273671349
322,0.11625418003066434,0.12095296273671349
323,0.11625418003066434,0.12095296273671349
324,0.11625418003066434,0.12095296273671349
325,0.11625418003066434,0.12095296273671349
326,0.11625418003066434,0.12095296273671349
327,0.11625418003066434,0.12095296273671349
328,0.11625418003066434,0.12095296273671349
329,0.11625418003066434,0.12095296273671349
330,0.11625418003066434,0.12095296273671349
331,0.11625418003066434,0.12095296273671349
332,0.11625418003066434,0.12095296273671349
333,0.11625418003066434,0.12095296273671349
334,0.11625418003066434,0.12095296273671349
335,0.11625418003066434,0.12095296273671349
336,0.11625418003066434,0.12095296273671349
337,0.11625418003066434,0.12095296273671349
338,0.11625418003066434,0.12095296273671349
339,0.11625418003066434,0.12095296273671349
340,0.11625418003066434,0.12095296273671349
341,0.11625418003066434,0.12095296273671349
342,0.11625418003066434,0.12095296273671349
343,0.11625418003066434,0.12095296273671349
344,0.11625418003066434,0.12095296273671349
345,0.11625418003066434,0.12095296273671349
346,0.11625418003066434,0.12095296273671349
347,0.11625418003066434,0.12095296273671349
348,0.11625418003066434,0.12095296273671349
349,0.11625418003066434,0.12095296273671349
350,0.11625418003066434,0.12095296273671349
351,0.11625418003066434,0.12095296273671349
352,0.11625418003066434,0.12095296273671349
353,0.11625418003066434,0.12095296273671349
354,0.11625418003066434,0.12095296273671349
355,0.11625418003066434,0.12095296273671349
356,0.11625418003066434,0.12095296273671349
357,0.11625418003066434,0.12095296273671349
358,0.11625418003066434,0.12095296273671349
359,0.11625418003066434,0.12095296273671349
360,0.11625418003066434,0.12095296273671349
361,0.11625418003066434,0.12095296273671349
362,0.11625418003066434,0.12095296273671349
363,0.11625418003066434,0.12095296273671349
364,0.11625418003066434,0.12095296273671349
365,0.11625418003066434,0.12095296273671349
366,0.11625418003066434,0.12095296273671349
367,0.11625418003066434,0.12095296273671349
368,0.11625418003066434,0.12095296273671349
369,0.11625418003066434,0.12095296273671349
370,0.11625418003066434,0.12095296273671349
371,0.11625418003066434,0.12095296273671349
372,0.11625418003066434,0.12095296273671349
373,0.11625418003066434,0.12095296273671349
374,0.11625418003066434,0.12095296273671349
375,0.11625418003066434,0.12095296273671349
376,0.11625418003066434,0.12095296273671349
377,0.11625418003066434,0.12095296273671349
378,0.11625418003066434,0.12095296273671349
379,0.11625418003066434,0.12095296273671349
380,0.11625418003066434,0.12095296273671349
381,0.11625418003066434,0.12095296273671349
382,0.11625418003066434,0.12095296273671349
383,0.11625418003066434,0.12095296273671349
384,0.11625418003066434,0.12095296273671349
385,0.11625418003066434,0.12095296273671349
386,0.11625418003066434,0.12095296273671349
387,0.11625418003066434,0.12095296273671349
388,0.11625418003066434,0.12095296273671349
389,0.11625418003066434,0.12095296273671349
390,0.11625418003066434,0.12095296273671349
391,0.11625418003066434,0.12095296273671349
392,0.11625418003066434,0.12095296273671349
393,0.11625418003066434,0.12095296273671349
394,0.11625418003066434,0.12095296273671349
395,0.11625418003066434,0.12095296273671349
396,0.11625418003066434,0.12095296273671349
397,0.11625418003066434,0.12095296273671349
398,0.11625418003066434,0.12095296273671349
399,0.11625418003066434,0.12095296273671349
400,0.11625418003066434,0.12095296273671349
401,0.11625418003066434,0.12095296273671349
402,0.11625418003066434,0.12095296273671349
403,0.11625418003066434,0.12095296273671349
404,0.11625418003066434,0.12095296273671349
405,0.11625418003066434,0.12095296273671349
406,0.11625418003066434,0.12095296273671349
407,0.11625418003066434,0.12095296273671349
408,0.11625418003066434,0.12095296273671349
409,0.11625418003066434,0.12095296273671349
410,0.11625418003066434,0.12095296273671349
411,0.11625418003066434,0.12095296273671349
412,0.11625418003066434,0.12095296273671349
413,0.11625418003066434,0.12095296273671349
414,0.11507265633762931,0.11978221415607984
415,0.11625418003066434,0.12095296273671349
416,0.11625418003066434,0.12095296273671349
417,0.11625418003066434,0.12095296273671349
418,0.11625418003066434,0.12095296273671349
419,0.11625418003066434,0.12095296273671349
420,0.11625418003066434,0.12095296273671349
421,0.11625418003066434,0.12095296273671349
422,0.11625418003066434,0.12095296273671349
423,0.11625418003066434,0.12095296273671349
424,0.11625418003066434,0.12095296273671349
425,0.11449042604757531,0.11920529801324502
426,0.11625418003066434,0.12095296273671349
427,0.11514583141128776,0.1198547215496368
428,0.11625418003066434,0.12095296273671349
429,0.11625418003066434,0.12095296273671349
430,0.11625418003066434,0.12095296273671349
431,0.11625418003066434,0.12095296273671349
432,0.11514583141128776,0.1198547215496368
433,0.11625418003066434,0.12095296273671349
434,0.11625418003066434,0.12095296273671349
435,0.11625418003066434,0.12095296273671349
436,0.1159566402369725,0.1206581352833638
437,0.11573443506545533,0.12043795620437955
438,0.1155867480386572,0.12029161603888212
439,0.11625418003066434,0.12095296273671349
440,0.11573443506545533,0.12043795620437955
441,0.11625418003066434,0.12095296273671349
442,0.11235610176159938,0.11709047900650503
443,0.11625418003066434,0.12095296273671349
444,0.11507265633762931,0.11978221415607984
445,0.11499956970034408,0.11970979443772672
446,0.11499956970034408,0.11970979443772672
447,0.11499956970034408,0.11970979443772672
448,0.1155867480386572,0.12029161603888212
449,0.11507265633762931,0.11978221415607984
450,0.11543941928773938,0.12014563106796115
451,0.1159566402369725,0.1206581352833638
452,0.11625418003066434,0.12095296273671349
453,0.11625418003066434,0.12095296273671349
454,0.11625418003066434,0.12095296273671349
455,0.11625418003066434,0.12095296273671349
456,0.11625418003066434,0.12095296273671349
457,0.11625418003066434,0.12095296273671349
458,0.116030889186994,0.12073170731707317
459,0.11625418003066434,0.12095296273671349
460,0.11625418003066434,0.12095296273671349
461,0.11625418003066434,0.12095296273671349
462,0.11625418003066434,0.12095296273671349
463,0.11625418003066434,0.12095296273671349
464,0.11625418003066434,0.12095296273671349
465,0.11625418003066434,0.12095296273671349
466,0.11625418003066434,0.12095296273671349
467,0.11625418003066434,0.12095296273671349
468,0.11625418003066434,0.12095296273671349
469,0.11625418003066434,0.12095296273671349
470,0.11347463222867649,0.11820330969267138
471,0.11425522722497372,0.1189767995240928
472,0.11411254228681378,0.11883541295306002
473,0.11514583141128776,0.1198547215496368
474,0.11492657133920814,0.11963746223564954
475,0.11514583141128776,0.1198547215496368
476,0.11404132684723911,0.11876484560570069
477,0.11375730844223131,0.11848341232227487
478,0.11333379447400505,0.1180637544273908
479,0.11368651393070328,0.11841326228537598
480,0.11507265633762931,0.11978221415607984
481,0.11492657133920814,0.11963746223564954
482,0.11411254228681378,0.11883541295306002
483,0.11418384236240253,0.11890606420927467
484,0.11375730844223131,0.11848341232227487
485,0.1138991492740492,0.11862396204033214
486,0.11420140794185629,0.11891891891891893
487,0.11166930561974098,0.11641443538998834
488,0.11071964580822202,0.11547344110854504
489,0.10985145640419258,0.1146131805157593
490,0.11312315996681033,0.11785503830288743
491,0.11514583141128776,0.1198547215496368
492,0.11529244751056189,0.12000000000000002
493,0.11536588885857002,0.12007277137659186
494,0.11514583141128776,0.1198547215496368
495,0.11425522722497372,0.1189767995240928
496,0.11131707443415784,0.1160609613130129
497,0.11347463222867649,0.11820330969267138
498,0.11065239979996233,0.1154068090017311
499,0.11160096004534392,0.11634671320535196
500,0.11139639935915713,0.11614401858304296
501,0.11298315000395853,0.11771630370806356
502,0.11291781881046425,0.11764705882352941
503,0.11291326849799965,0.11764705882352942
504,0.11449042604757531,0.11920529801324502
505,0.11499956970034408,0.11970979443772672
506,0.11570096545147479,0.12040939193257075
507,0.11446989204965974,0.1191895113230036
508,0.11548189034259726,0.12019230769230768
509,0.11514583141128776,0.1198547215496368
510,0.11621522963207431,0.12091898428053204
511,0.11514583141128776,0.1198547215496368
512,0.11507265633762931,0.11978221415607984
513,0.11507265633762931,0.11978221415607984
514,0.11463545746519122,0.1193490054249548
515,0.11492657133920814,0.11963746223564954
516,0.1155867480386572,0.12029161603888212
517,0.11446989204965974,0.1191895113230036
518,0.11449042604757531,0.11920529801324502
519,0.11449042604757531,0.11920529801324502
520,0.11507265633762931,0.11978221415607984
521,0.11478083880642109,0.11949305974652986
522,0.11492657133920814,0.11963746223564954
523,0.11514583141128776,0.1198547215496368
524,0.11580841334096093,0.12051125989044431
525,0.11543941928773938,0.12014563106796115
526,0.1628372306589453,0.1671018276762402
527,0.1628372306589453,0.1671018276762402
528,0.1628372306589453,0.1671018276762402
529,0.1628372306589453,0.1671018276762402
530,0.1628372306589453,0.1671018276762402
531,0.1628372306589453,0.1671018276762402
532,0.1628372306589453,0.1671018276762402
533,0.1628372306589453,0.1671018276762402
534,0.1628372306589453,0.1671018276762402
535,0.1628372306589453,0.1671018276762402
536,0.1628372306589453,0.1671018276762402
537,0.1628372306589453,0.1671018276762402
538,0.1628372306589453,0.1671018276762402
539,0.1628372306589453,0.1671018276762402
540,0.1628372306589453,0.1671018276762402
541,0.1628372306589453,0.1671018276762402
542,0.1628372306589453,0.1671018276762402
543,0.1628372306589453,0.1671018276762402
544,0.1628372306589453,0.1671018276762402
545,0.1628372306589453,0.1671018276762402
546,0.1628372306589453,0.1671018276762402
547,0.1628372306589453,0.1671018276762402
548,0.1628372306589453,0.1671018276762402
549,0.1628372306589453,0.1671018276762402
550,0.1628372306589453,0.1671018276762402
551,0.1628372306589453,0.1671018276762402
552,0.1628372306589453,0.1671018276762402
553,0.1628372306589453,0.1671018276762402
554,0.1628372306589453,0.1671018276762402
555,0.1628372306589453,0.1671018276762402
556,0.1628372306589453,0.1671018276762402
557,0.1628372306589453,0.1671018276762402
558,0.1628372306589453,0.1671018276762402
559,0.1628372306589453,0.1671018276762402
560,0.1628372306589453,0.1671018276762402
561,0.1628372306589453,0.1671018276762402
562,0.1628372306589453,0.1671018276762402
563,0.1628372306589453,0.1671018276762402
564,0.1628372306589453,0.1671018276762402
565,0.1628372306589453,0.1671018276762402
566,0.1628372306589453,0.1671018276762402
567,0.1628372306589453,0.1671018276762402
568,0.1628372306589453,0.1671018276762402
569,0.1628372306589453,0.1671018276762402
570,0.1628372306589453,0.1671018276762402
571,0.1628372306589453,0.1671018276762402
572,0.1628372306589453,0.1671018276762402
573,0.1628372306589453,0.1671018276762402
574,0.1628372306589453,0.1671018276762402
575,0.1628372306589453,0.1671018276762402
576,0.1628372306589453,0.1671018276762402
577,0.1628372306589453,0.1671018276762402
578,0.1628372306589453,0.1671018276762402
579,0.1628372306589453,0.1671018276762402
580,0.1628372306589453,0.1671018276762402
581,0.1628372306589453,0.1671018276762402
582,0.1628372306589453,0.1671018276762402
583,0.1628372306589453,0.1671018276762402
584,0.1628372306589453,0.1671018276762402
585,0.1628372306589453,0.1671018276762402
586,0.1628372306589453,0.1671018276762402
587,0.1628372306589453,0.1671018276762402
588,0.1628372306589453,0.1671018276762402
589,0.1628372306589453,0.1671018276762402
590,0.1628372306589453,0.1671018276762402
591,0.1628372306589453,0.1671018276762402
592,0.1628372306589453,0.1671018276762402
593,0.1628372306589453,0.1671018276762402
594,0.1628372306589453,0.1671018276762402
595,0.1628372306589453,0.1671018276762402
596,0.1628372306589453,0.1671018276762402
597,0.1628372306589453,0.1671018276762402
598,0.1628372306589453,0.1671018276762402
599,0.1628372306589453,0.1671018276762402
600,0.1628372306589453,0.1671018276762402
601,0.1628372306589453,0.1671018276762402
602,0.1628372306589453,0.1671018276762402
603,0.1628372306589453,0.1671018276762402
604,0.1628372306589453,0.1671018276762402
605,0.1628372306589453,0.1671018276762402
606,0.1628372306589453,0.1671018276762402
607,0.1628372306589453,0.1671018276762402
608,0.1628372306589453,0.1671018276762402
609,0.1628372306589453,0.1671018276762402
610,0.1628372306589453,0.1671018276762402
611,0.1628372306589453,0.1671018276762402
612,0.1628372306589453,0.1671018276762402
613,0.1628372306589453,0.1671018276762402
614,0.1628372306589453,0.1671018276762402
615,0.1628372306589453,0.1671018276762402
616,0.15744006783773123,0.16175231676495366
617,0.15648329693195762,0.16080402010050251
618,0.15771550561702308,0.1620253164556962
619,0.15447035454930835,0.1588089330024814
620,0.15689196545970985,0.16120906801007556
621,0.15567208549526135,0.16
622,0.15924717602893845,0.16354344122657583
623,0.158826610542119,0.1631265930331351
624,0.15896656079689764,0.16326530612244897
625,0.15896656079689764,0.16326530612244897
626,0.15896656079689764,0.16326530612244897
627,0.15924717602893845,0.16354344122657583
628,0.15938784222392732,0.16368286445012786
629,0.15924717602893845,0.16354344122657583
630,0.15952874828683994,0.16382252559726962
631,0.15840818195970208,0.16271186440677968
632,0.15938784222392732,0.16368286445012786
633,0.15981128247480614,0.16410256410256407
634,0.15813040871141815,0.16243654822335027
635,0.15910674908989497,0.16340425531914893
636,0.15771550561702308,0.1620253164556962
637,0.15854742172621028,0.16284987277353688
638,0.15924717602893845,0.16354344122657583
639,0.15938784222392732,0.16368286445012786
640,0.15938784222392732,0.16368286445012786
641,0.15952874828683994,0.16382252559726962
642,0.15896656079689764,0.16326530612244897
643,0.1602368981862482,0.16452442159383032
644,0.1602368981862482,0.16452442159383032
645,0.1602368981862482,0.16452442159383032
646,0.16080779892726527,0.1650902837489252
647,0.16080779892726527,0.1650902837489252
648,0.16052185887625425,0.1648068669527897
649,0.15910674908989497,0.16340425531914893
650,0.15924717602893845,0.16354344122657583
651,0.15981128247480614,0.16410256410256407
652,0.16009478353060758,0.1643835616438356
653,0.15966989483174432,0.16396242527754057
654,0.15995291183429794,0.16424294268605644
655,0.16066470616635242,0.16494845360824742
656,0.15910674908989497,0.16340425531914893
657,0.15966989483174432,0.16396242527754057
658,0.158826610542119,0.1631265930331351
659,0.15981128247480614,0.16410256410256407
660,0.15910674908989497,0.16340425531914893
661,0.1573026964703923,0.1616161616161616
662,0.15826917782063898,0.1625740897544454
663,0.15854742172621028,0.16284987277353688
664,0.15799187403645687,0.16229923922231612
665,0.15840818195970208,0.16271186440677968
666,0.15924717602893845,0.16354344122657583
667,0.15966989483174432,0.16396242527754057
668,0.15868689771979372,0.16298811544991512
669,0.15924717602893845,0.16354344122657583
670,0.15995291183429794,0.16424294268605644
671,0.15910674908989497,0.16340425531914893
672,0.16052185887625425,0.1648068669527897
673,0.158826610542119,0.1631265930331351
674,0.15924717602893845,0.16354344122657583
675,0.15771550561702308,0.1620253164556962
676,0.16066470616635242,0.16494845360824742
677,0.16066470616635242,0.16494845360824742
678,0.16052185887625425,0.1648068669527897
679,0.15995291183429794,0.16424294268605644
680,0.16009478353060758,0.1643835616438356
681,0.16009478353060758,0.1643835616438356
682,0.16037925642586714,0.16466552315608918
683,0.16095113779226788,0.16523235800344235
684,0.15995291183429794,0.16424294268605644
685,0.1616715459963921,0.1659464131374244
686,0.1612385563785529,0.16551724137931034
687,0.16109472339681552,0.16537467700258396
688,0.1612385563785529,0.16551724137931034
689,0.15981128247480614,0.16410256410256407
690,0.16080779892726527,0.1650902837489252
691,0.16109472339681552,0.16537467700258396
692,0.16109472339681552,0.16537467700258396
