x,y,Date,Latitude,longitude,Pressure,Salinity,Temperature,QC,label
0.3183243,0.9949142,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-1.0029027082610358,0.9082740952840423,1.3193472637891506,0,0
0.3185589,0.9946235,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.9925894959901834,0.9300451913502608,1.312929330941699,0,0
0.31852075,0.99462134,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.984854586787044,0.9223612750915934,1.3062323575356627,0,0
0.31862444,0.9942563,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.974357210011355,0.9364484548991532,1.3052557155806157,0,0
0.31866416,0.9941509,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.9651489847695224,0.9377291076089282,1.3056742764184928,0,0
0.31929424,0.9934317,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.95594075952769,0.981271299741374,1.306371877814955,0,0
0.3206047,0.9913175,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.946916698790694,1.1298270140756048,1.243029671016192,0,0
0.3210172,0.99059427,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.9290527418215389,1.1490368047222734,1.226287237501101,0,0
0.32135305,0.99027056,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.9106362913378738,1.1605626791102746,1.2254501158253464,0,0
0.3217882,0.9903282,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.8927723343687187,1.1580013736907249,1.2229387507980825,0,0
0.32223758,0.9902031,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.873619225865707,1.1644046372396082,1.2219621088430352,0,0
0.32274732,0.98948866,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.8553869398868785,1.1912983441449445,1.2081496011930848,0,0
0.32340056,0.9899415,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.836233831383867,1.14263354117339,1.1781527411452126,0,0
0.32416773,0.9895794,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.8178173809002018,1.1170204869778289,1.1328086503751733,0,0
0.32489416,0.9888658,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.8014267399697399,1.197701607693837,1.1229027105454112,0,0
0.32595003,0.9885448,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.781352808942545,1.2335598835676151,1.0970914588763114,0,0
0.32684758,0.988235,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.7633046874685532,1.1836144278862768,1.048677921961839,0,0
0.32842627,0.9875776,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.7447040724800514,1.168246595368942,0.994683573875669,0,0
0.3544274,0.9792158,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.7255509639770398,1.0235328391640448,0.8737194917291331,0,0
0.3556255,0.9786298,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.7082395005223946,1.0273747972933784,0.8289334820762632,0,0
0.35880953,0.97701764,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.6890863920193829,0.9197999696720436,0.749825483717456,0,0
0.35987207,0.9763288,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.6712224350502278,0.900590179025375,0.7209447859039236,0,0
0.36343163,0.9741448,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.6528059845665627,0.819909058309367,0.6602534644117167,0,0
0.37451765,0.9670972,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.6159730835992325,0.6713533439751361,0.583098749963004,0,0
0.37730956,0.9658875,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.5789560181270658,0.6265304991329064,0.533987611652069,0,0
0.37826174,0.9653963,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.5415706236452257,0.6418983316502412,0.5197565431642412,0,0
0.3813935,0.9645497,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.5052902161924054,0.5753043907417932,0.4760866957457106,0,0
0.38296312,0.96407765,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.4684573152250753,0.5701817799026846,0.4622741880957602,0,0
0.38723812,0.96289617,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.4128396347644067,0.5163943660920126,0.4195809826322773,0,0
0.39141676,0.9618468,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.357406118808575,0.4587649941520069,0.3780039394031332,0,0
0.3989071,0.95981115,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.2833719878642413,0.3166125433666685,0.2742008516095662,0,0
0.40508243,0.9579863,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.1918422289604258,0.2141603265844421,0.1939766910164198,0,0
0.41300982,0.954666,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.1006807990662837,0.0066945876004306,0.058362979544179,0,0
0.41865334,0.95281416,-1.7179098537459372,-2.281557627361941,-1.028752200516605,-0.0089668756576316,-0.1572289592511351,-0.0577178928271218,0,0
0.4251279,0.95148325,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.0834837057703669,-0.3493268657178118,-0.1920759217857307,0,0
0.42968065,0.9509148,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.1766709452177122,-0.4927599692129341,-0.2995065368409011,0,0
0.43528414,0.9509057,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.2674640461021812,-0.6592448214840587,-0.4242376665283325,0,0
0.44225898,0.9514492,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.3602829565398531,-0.8603072969191777,-0.5793842171015134,0,0
0.4496902,0.9527041,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.4523652089581785,-1.0664923831934143,-0.7489013564418144,0,0
0.45545828,0.9536824,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.5446316258813406,-1.217609402947204,-0.8753067294807548,0,0
0.46103707,0.9545115,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.6372663718141758,-1.3405520630858738,-0.9958522507894134,0,0
0.46582764,0.9552797,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.7276911436889714,-1.4161105729627732,-1.096585892438547,0,0
0.46976668,0.95597875,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.8203258896218066,-1.432759058189883,-1.1650903495711298,0,0
0.47384858,0.9567958,-1.7179098537459372,-2.281557627361941,-1.028752200516605,0.9120398130304588,-1.4314784054801082,-1.219921819333054,0,0
