datetime,latitude,longitude,pressure,salinity,temperature,label
-0.6665980119922975,0.5766888392195624,0.7483696801550025,0.0974640080199318,0.1758910673159729,-1.093209988857888,0
-0.4089762951786485,1.0196006413475391,1.224276440579339,-0.4743935873752463,-0.5629388378990856,-0.6260377455848763,0
0.4004295293855401,-0.0972031762228855,-0.0862257636366241,2.2827769618515057,2.360018242844551,-0.1094836116048273,0
1.423102129278513,0.8899756660295457,0.9445992713082534,-1.127945124969736,-0.8342333231318285,1.6672865946265956,0
0.716835180629866,-0.5624554823764841,-0.5243960642237983,0.4412593481086997,-0.3308925396162576,-0.9223290898271004,0
1.062538266510691,0.0727521359617051,0.5101983430400381,0.6488981178652824,-0.3412210098662349,-0.8431224928514566,0
0.738858716564864,-0.6199478695135154,-0.7815937568534906,0.8871721159466064,-0.1993766850998773,-0.8533900146816326,0
-0.4750762847311196,0.9650824962371852,1.3420671887143247,-1.0632707540619477,-0.4940823695659024,-0.8049859831965167,0
-1.2994144243500758,-1.3284816229948246,-0.4981984992405791,0.7408038028395073,-0.2999071288663251,-0.4409778878362265,0
-1.5128945367148894,-1.2163652115814485,-1.7310824040723347,0.679533346190024,0.2006793959159187,-0.3847509825757386,0
0.2679050735910683,0.9554282413738932,0.0235732313958128,-0.784149784880968,-0.8514474402151246,0.344731996977724,0
-1.659997449127122,-1.073081823849679,-3.729533519480553,-0.0318847337956441,-0.0286126436335822,-0.205069350547657,0
0.7389851858257436,-0.6199478695135154,-0.7815937568534906,-1.0326355257372062,-0.4713597350159516,-0.9426196686819724,0
-1.4171406991543494,-1.0934491252362464,-1.2868093102068516,0.0293857228538391,-0.4761796877992749,0.5982420002608813,0
-0.7916326771146758,-0.9198361691353624,-0.2902676139724744,0.5706080899242757,0.7949107176312915,-0.237583169676548,0
-0.2397323198415094,1.0383893806228583,1.2260542851197984,-0.3076017887183194,-0.4913281108325754,-0.4429336062800696,0
0.1429368367673339,1.4191789884460648,0.8326719912249793,0.1689462074443291,-0.43693150084936,-0.6001244762039558,0
0.6800364581157388,-0.3434781163347268,-0.6495717050653061,0.4072202055256534,-0.4135203016160778,-0.9761113470327848,0
0.3709200351802933,-0.2566572002161895,-0.5611153918479113,-0.923710269471458,-0.5512332382824449,-0.3023663431288494,0
-0.98308797607721,-1.444236427567054,0.0287529130858045,-0.4165270449840676,-0.4589655707159787,0.328108390205058,0
-1.4465211691641533,-1.1964888045099626,-1.5121852950282195,-0.2156961037440942,-0.404568960732764,1.660441580073145,0
0.4519370101801526,0.071654842786815,-0.0304287965206533,-0.3790839881427167,-0.4844424639992566,-0.5949907152888677,0
0.5844908477221015,0.1011566285854025,-0.2992594046290304,-0.1816569611610479,-0.4217830778160595,-0.8966602852516603,0
-1.2110379603408474,-1.2651370055917128,0.0382233541955614,0.502529804758183,-0.3350239277162488,-0.446356113556795,0
-0.4235611391328174,1.0107356675398678,1.2271654379575865,-0.988384640379246,-0.6207782712989601,-0.5563652760229674,0
0.5402227740123865,0.2819501172167193,-0.6135361638029099,-0.7126675854565706,-0.4314229833827053,-0.7734500232895474,0
-0.6077591464685114,0.8863853997643293,0.8475528919218072,-0.6479932145487827,-0.4155859956660734,-1.2499119291708136,0
-0.7104598511064598,0.0613653129275305,0.379398559373419,-0.923710269471458,-0.3598122563161945,-1.0411389852905666,0
-0.8065011188053627,-0.903473025299272,-0.1704511487409077,-1.2572938667853115,-0.3508609154328807,-0.5311854010584878,0
1.2688735043694463,0.435301651097034,0.9271285297664296,-0.7569184708145309,-0.7096031154487664,2.65932477526599,0
0.0253255340184054,1.1604006813677052,1.486987160750362,-1.0598668398036433,-0.6414352117989153,2.039117563762258,0
1.1285194516059722,0.3947788066559019,0.6751276134857712,-1.1892155816192191,-0.6255982240822827,2.835583900017346,0
-0.2249469135241274,1.043115441577865,1.2191138535483894,-1.2947369236266628,-0.590481425232359,3.501750494951389,0
-0.6077591464685114,0.8863853997643293,0.8475528919218072,-0.2803704746518824,-0.4155859956660734,-1.2496674643653332,0
0.2974235100672863,0.6622007038312074,-0.1547497044100191,-0.0012495054709024,-0.6379923883822556,0.2897274157446379,0
0.7241218540041832,-0.6392852553762762,-0.652366681818818,2.1772556198440625,2.371723842461193,0.0054148469709525,0
0.1648926669364064,1.317409859164327,0.8263811566971966,-0.9577494120545044,-0.7357685734153763,0.9940305203336212,0
0.4005355591699139,-0.0972031762228855,-0.0862257636366241,-0.0727317048952998,-0.515427874749189,-0.3321910493974561,0
0.437321507011225,-0.0283913437027702,-0.0903712184545241,-0.1374060758030877,-0.4878852874159157,-0.6033025186752007,0
0.746386831255406,-0.6073193726235462,-0.7796706077111661,-1.1619842675527825,-0.4927052401992389,-0.9477534295970604,0
-0.7476303165995362,-0.8453164870300713,-0.437401344354566,-0.8249967559806235,-0.2613475065997423,-0.9064388774708756,0
-1.4466757427052284,-1.1964888045099626,-1.5121852950282195,-1.4002582656341065,-0.4741139937492793,2.3324753303387182,0
0.944773667687969,-0.1679304591096882,0.3449870107200958,-0.5458757867996437,-0.4913281108325754,-0.5949907152888677,0
-0.7033609654225396,0.1702283463311501,0.401023303062667,1.6258215099987117,2.1603344846783195,-0.1388193882624733,0
0.2605417521798543,1.124074502051592,0.1349534823897142,1.727938937747851,1.911762633995527,-0.2312270847340581,0
-1.012289600667588,-1.4347458041421202,-0.1774856009370549,0.6727255176734147,0.076049188232856,-0.3661716573592293,0
-0.6298427233657452,1.037446093507603,0.8586387783111191,-0.0352886480539488,-0.3646322090995177,-1.114233962129201,0
0.1501864635904843,1.3210097508082668,0.873588057644119,-1.127945124969736,-0.9795204713148458,1.007476084635042,0
-1.4170218946971591,-1.0934491252362464,-1.2868093102068516,0.02257789433723,-0.4679169115992925,0.7498101796587184,0
-0.7033609654225396,0.1702283463311501,0.401023303062667,2.2691613048182875,2.371723842461193,-0.1163286261582779,0
0.5698101937218116,0.1688230410369905,-0.1320821865191583,0.1008679222782365,-0.4548341826159876,-0.9091279903311598,0
-1.3140950783503655,-1.2614793616754127,-0.4653853012077656,1.08800305718658,0.947083512647627,-0.359571107611259,0
0.3856798921520432,-0.2905770348505277,-0.3664499619970825,1.2922379126848578,1.68384772381269,-0.2666744815287135,0
-0.4825277513847648,0.9781152590336916,1.390616020396111,-0.7126675854565706,-0.4748025584326114,-0.7690496567909003,0
-1.0344115015832702,-1.401798132759228,-0.295857567479498,0.4412593481086997,-0.4837538993159251,0.5583942369675788,0
-0.7327938115908896,-0.2308226837126256,-0.1512538466357513,-1.0258276972205969,-0.3178098106329526,-0.9633991771478048,0
-1.5274052875667248,-1.2485621034236274,-1.880455534789044,0.1961775215107661,-0.374960679349495,-0.3449032192824361,0
1.0184771425005972,-0.0809747876889765,0.5076512388426477,0.0634248654368855,-0.4575884413493152,-0.8101197441116047,0
0.738858716564864,-0.6199478695135154,-0.7815937568534906,-0.9577494120545044,-0.4720482996992837,-0.9528871905121484,0
-1.4170218946971591,-1.0934491252362464,-1.2868093102068516,-0.1748491326444387,-0.4224716424993915,2.2271109991766727,0
-1.2038828660965362,-1.2630867999228377,0.0906184841619997,-0.9203063552131532,-0.5409047680324669,1.986313165778495,0
0.0104698670005346,1.1457412295663207,1.4779440861166793,-1.301544752143272,-0.6620921522988699,2.029583436348524,0
0.9154187470237972,-0.1487663300640156,0.3398073290301011,0.5399728615995341,-0.4355543714826965,-0.8558346627364364,0
-1.2111618746671635,-1.2651370055917128,0.0382233541955614,-0.0012495054709024,-0.4396857595826877,-0.1842898420818245,0
-0.6298427233657452,1.037446093507603,0.8586387783111191,-1.430893493958848,-0.3935519257994547,-1.1795060651924634,0
-1.542404030920136,-1.312763379533457,-2.077873204745776,-0.1748491326444387,-0.3859777142828044,0.1555162375359078,0
0.2459096419362657,1.2607260038403765,0.1480565385460859,1.5985901959322748,1.7217187813959407,-0.2551846356711356,0
0.9375265957993818,-0.1520678349674092,0.3485683417895809,-0.8896711268884115,-0.5037222751325483,-0.0843037366403479,0
-0.1145724629255332,1.2755394617014026,1.4677642166566425,-0.7569184708145309,-0.7337028793653807,2.751488006932094,0
0.1354751503754358,1.4865566395358367,0.8211758330186415,1.7313428520061556,1.880088658562263,-0.2126477595175488,0
1.7331344962548747,1.4550912764769113,0.8113293094099402,-0.7501106422979216,-0.6696663638155201,-0.2546957060601749,0
0.9815442859219008,-0.2954089749715388,0.3118661088245101,-1.097309896644994,-0.5360848152491443,0.3007283319912551,0
0.8271559776026324,-0.553157366526092,-0.3526460248199549,-0.0420964765705581,-0.4417514536326832,-0.8810145377009158,0
0.4519370101801526,0.071654842786815,-0.0304287965206533,-0.1442139043196971,-0.4844424639992566,-0.5952351800943482,0
0.1724003421504426,1.2527850663905138,0.8334156088933438,0.9756738866625272,0.7184800377814574,-0.4842481584062544,0
1.555563989176186,1.2600811034656607,1.1458375975610708,-0.5186444727332066,-0.7509169964486768,0.9585831235389656,0
0.1133264226468397,1.3381621756999775,0.9720703883901678,0.9144034300130438,0.1572998208660127,-0.6644187200452965,0
0.9226990330617064,-0.1975381240742801,0.3237725388478766,0.5093376332747924,-0.4190288190827325,-0.8846815097831217,0
1.7035010877233114,1.284760574521974,0.941069224215898,-0.9169024409548484,-0.7502284317653447,0.0359729476560004,0
0.7095829988721523,-0.4945195593205403,-0.5343024191391473,0.7408038028395073,-0.3157441165829571,-0.9123060328024049,0
0.7315490487794778,-0.6106690044205768,-0.7273865930285085,-0.236119589293922,-0.4155859956660734,-0.970488656506736,0
0.4887255129560269,0.0515955535195175,-0.1181158500811233,0.4446632623670044,-0.4865081580492522,-0.668574621738463,0
-0.2765284874210734,1.0373883412352358,1.2282594961363318,-0.8488241557887559,-0.6090726716823186,0.5608388850223825,0
0.1279943019743135,1.4143759244612375,0.8333472302571718,-0.9917885546375506,-0.7047831626654438,1.187891111079565,0
0.6948512461805979,-0.2735304891248145,-0.4936513199351712,-0.7909576133975772,-0.450702794515997,-1.0328271819042336,0
0.6285340871902527,-0.0359568913822797,-0.3861857458620906,0.7237842315479841,-0.3074813403829753,-0.8807700728954355,0
0.2386523503094256,1.2933367869678294,0.0307444408643009,-1.2709095238185304,-0.9209924732316398,0.5691506884087157,0
