Date,Latitude,longitude,Pressure,Salinity,Temperature,QC,label
1.2542345980415417,1.0340099664838345,1.1891182451738918,0.8206942186314801,-1.24450310985254,-1.192017763474568,4,1
1.3464020885891483,1.0339031109286565,1.3443260630894724,1.281657974237617,-1.311097050760988,-1.3968335334758537,4,1
0.8856172461233068,1.6887139530604676,0.3625470287313392,-0.6706699415357178,0.6790372602338035,0.5384522605894267,0,0
-0.0128945004395958,-0.7622319160611631,-0.6894450661124132,-0.5060268742117521,0.6342144153915737,0.4868297572512279,0,0
1.277116599980555,1.0594950163938286,1.1829312091422637,2.2941944218295225,-1.4353203636094418,-1.586581113313557,4,1
0.1253214840995848,0.0634943865781276,-0.134823478679953,-0.974357210011355,1.2309985781480564,1.0196577038690136,0,0
-0.8885042462271218,-0.6395083109390369,-1.0109469746518305,-0.836233831383867,0.8608899450222539,0.8126096093990494,0,0
0.9316757928632926,1.6493911087549025,0.2889464960293075,0.4525493734630152,-1.061369772354306,-0.7823862234719974,0,0
0.5400611390481312,0.3148720801347658,0.8489992372632882,-0.6708541060405545,0.6687920385555772,0.5338480913727764,0,0
-1.7179098537459372,-2.281557627361941,-1.028752200516605,2.293457763810176,-1.4442849325778842,-1.5828140657726617,0,0
-1.003569417801451,-1.0005198041084775,-0.8955489541886232,0.4525493734630152,-1.177909168944092,-0.8923282035544311,0,0
-1.187861894703114,-0.7985093770441519,-1.1592678655819797,-0.9467325342858574,1.1234237505267215,1.6650785158757897,0,0
-0.7042050763815558,-1.04876508727142,-0.6739074869379633,-0.5793243471367391,0.5893915705493532,0.4700873237361363,0,0
-0.6118875145658788,-1.0000389541101753,-0.6449320014504776,-0.7645938390024097,0.7072116198489143,0.6224434687234689,0,0
0.6552271047577315,0.3440970744759949,0.8093854092779803,2.293457763810176,-1.3956201296063209,-1.5783494168353038,0,0
1.1619551140103,0.6052520513314373,0.910589641198042,-0.357406118808575,0.470290868540008,0.35484357304059,0,0
-1.648647857103792,-2.283267316244791,-0.8023514747800788,-0.7257351284818765,0.6611081222969099,0.5752856143226278,0,0
0.2864698409802993,0.5839877958509821,0.0570866208531097,1.0048587234681303,-1.2701161640480922,-1.2585689366970567,0,0
-1.1649669335181372,-0.7427842050187364,-1.0576996903659397,-0.8176332163953651,1.1067752652996026,0.9821267487393504,0,0
-0.3815017729443033,-0.6010937388524861,-0.4403118821963336,1.9245762606223649,-1.3866555606378783,-1.5264478729385205,0,0
-1.4875106729063257,-0.9904219541441398,-0.8551512483350546,0.5449999548910137,-1.193277001461427,-0.8709816008226896,0,0
-1.41824422318995,-0.630532444304071,-1.0121227914542203,-0.8187382034243851,1.0939687382018266,1.0189601024725514,0,0
-1.6718423208621456,-2.4181724546572267,-0.8128218434489864,1.556799744463573,-1.421233183801882,-1.4834756269164524,0,0
0.4478824491521609,-0.0496656463555519,0.6431193142922969,0.7287961307179913,-1.2265739719156463,-1.065054309318458,0,0
-0.5429245405250375,-0.8037987270254703,-0.6065499815438659,2.2941944218295225,-1.4404429744485503,-1.5978822559362438,0,0
0.2174923077865856,-0.4142568006234606,0.5722623541291766,-0.5430439396839188,0.6124433193253555,0.4671573978709952,0,0
0.9777836167360774,1.7159621196309014,0.4359795876044563,-0.8178173809002018,0.6534242060382424,0.4739938915563246,0,0
1.6228597628385153,1.88222936348813,2.226720582007433,1.1895757218192915,-1.2778000803067595,-1.3507918413093525,4,1
1.1390562863836262,0.7435765675095757,0.7507345473492035,-0.8402854504902733,0.8480834179244778,0.6896922433424195,0,0
-0.4737252868988426,-0.8963890655873531,-0.424578333554818,-0.8911148538251887,1.0606717677476072,1.0782562211718338,0,0
1.5074810095100095,1.3297861432170035,1.9191325056296404,-0.653174313576236,0.6418983316502412,0.4957590551259433,4,1
0.5169663494902123,0.4130723353435027,0.8094134049161313,-0.5049218871827321,0.593233528678687,0.4438575112291599,0,0
1.4154882287968724,1.2762515100727414,1.3325958907037154,0.0832995412655304,-0.3211525061027009,-0.152452162466681,4,1
-1.326089051925543,-0.2214359513044566,-1.156496297404915,0.635608891270646,-1.2278546246254212,-0.9182789755028228,0,0
-0.9574795128860476,-0.6807011274602214,-0.8585107249133141,-0.6529901490713994,0.6828792183631373,0.5620311877898467,0,0
-0.2203797878624732,-0.3029667399053983,-0.660609558815687,2.294378586334359,-1.4122686148334396,-1.5793260587903506,0,0
1.3232266637230126,1.0582661775092788,1.2773884922676555,-0.8176332163953651,0.7597183809498115,0.687599439153033,4,1
1.2542345980415417,1.0340099664838345,1.1891182451738918,-0.9100837978233638,0.9044321371547088,0.9875680396317548,4,1
0.2404213736538407,-0.0523370352350075,0.4883314309489986,-0.6706699415357178,0.6444596370698,0.502735069090565,0,0
-1.395362221250937,-0.6413782831546563,-1.1848558788530548,-0.7627521939540433,1.02225218645427,0.8628369099443237,0,0
0.0792640572944354,-0.7338083383837704,-0.3197906599512801,-0.9752780325355382,1.140072235753831,0.9691513627651546,0,0
-0.8653209818171315,-0.6311735776351404,-1.0332035069827972,1.3731877331414322,-1.3367101049565402,-1.402414344647551,0,0
0.7932970977914601,0.8929072058710643,0.6911878249995557,2.476701446122643,-1.4417236271583254,-1.61029956079327,0,0
0.6091595985390551,0.1887825250245295,0.8727955296926253,-0.7990326014068634,0.7648409917889201,0.6828557496570906,0,0
0.4018060101199088,0.2582920636679269,0.3602793820410144,1.0039379009439473,-1.258590289660091,-1.2347109689380515,0,0
0.9316757928632926,1.6493911087549025,0.2889464960293075,-0.6528059845665627,0.6226885410035726,0.4657621950780712,0,0
